GeneA	GeneB	MEScore
CTNNA1	CTNNB1	2.5
GHR	GRB2	0.0
NCK1	PIK3C2B	0.0
MYH10	ZNF512B	0.0
CRK	SP1	0.0
CELSR3	NCK1	0.0
HSPG2	ATF7IP	0.0
RB1	TAF1	0.0
CDH1	SRC	0.0
CHGB	PTEN	2.235331797547354
HSP90AA1	ROCK1	1.9266855755642598
CRK	ATXN1	0.0
CTNNA1	PAK1	0.0
MAX	TP53	0.0
CDC42	SYNE1	0.0
PRKDC	TP53	6.145703424270157
CTNND1	EPHA2	0.0
ERBB2	PTPRJ	2.594051265154504
MAX	NFYC	0.0
PPP1CA	TGFBR2	0.0
ESR1	SMAD4	0.0
CRK	EGFR	0.0
EGFR	JAK2	0.0
NCK1	AKAP6	0.0
MAPK14	NCOA3	0.0
TGFBR1	CTNNB1	2.323763377495764
TP53	EGFR	0.0
DST	DISC1	0.0
ITGAV	TGFBR2	2.449489742783178
MAGI2	DSCAML1	2.4862105783864035
CDC5L	SYNE1	0.0
CDH2	PTPRB	3.1622776601683795
GRIN2B	PTPRC	0.0
SMAD1	SMAD3	0.0
CRK	RHOA	0.0
JAK3	MYC	0.0
AKAP6	DISC1	0.0
PRPF40A	SDK1	2.9364916731037085
TP53	TRRAP	6.385860865176264
FOXA1	APOB	0.0
NCK1	SP1	0.0
ESR1	PIK3CA	0.0
PIK3CA	RAC1	0.0
PIK3CA	VAV2	0.0
MAX	COL1A2	0.0
ALK	PTPRB	2.5
ABL1	AKAP6	0.0
SMAD3	CDKN1A	0.0
GPC1	TGFBR1	0.0
MYST1	TP53	0.0
GHR	PTPRC	2.4071289045266826
CDH1	CTNND1	3.449489742783178
ITGAM	TLN1	0.0
ERBB3	SOS1	0.0
FYN	ATXN1	0.0
CDH2	RAC1	0.0
PLCG1	SOS1	0.0
TP53	APC	6.470690726025795
PIK3R1	SPEN	0.0
TNIK	MYC	0.0
HTT	SETDB1	2.0
CDC42	PAK1	0.0
ITGAM	LPA	0.0
PIK3CA	VARS2	3.7386127875258306
PLCG1	SRC	0.0
RAC1	MYC	0.0
IQGAP1	RHOA	3.0545256618536034
CDH1	PIK3R1	0.0
TAF1	GFI1B	0.0
NOTCH1	GFI1B	0.0
PIK3R1	RAC1	0.0
MACF1	TMCO7	0.0
TGFBR2	SMAD3	0.0
APOB	ITGAM	0.0
CRK	PIK3R1	0.0
EGFR	PTPRJ	0.0
CTNNA1	TJP1	2.224744871391589
CDC5L	SPTBN1	0.0
MYC	DKK1	0.0
TRAF3IP1	DISC1	0.0
ABL1	PIK3R1	0.0
HSP90AA1	RHOA	2.7699686802504155
SP1	SRC	0.0
MYC	CDKN1A	0.0
MLL4	ZNF512B	0.0
NCK1	MLL4	0.0
CDC42	CTNNA1	0.0
SMAD1	SMAD4	0.0
RANBP2	UBE2I	0.0
VAV2	RHOA	0.0
ERBB3	HSP90AA1	2.4071289045266826
FYN	CTNND1	0.0
ERBB2	IRS1	2.414213562373095
DST	KIAA1549	0.0
CDH1	HGF	3.74671558424046
TNIK	DISC1	0.0
SKIL	SETDB1	0.0
MAX	CDKN1A	0.0
APC	CDC42	0.0
ITGA4	RAC1	0.0
CDH2	PIK3R1	0.0
SETDB1	RIF1	1.801439750477924
SYNE1	DISC1	0.0
AR	PRKDC	2.3228756555322954
RHOA	MYH2	3.0545256618536034
TIAM1	PAK1	0.0
HTT	PRPF40A	2.0
ESR2	SRC	0.0
APC	CTNNB1	3.5647948791337516
SMAD2	TGFBR2	2.342778860141484
ESR2	NCOA3	0.0
ERBB3	NCK1	0.0
SMAD2	PAK1	0.0
SMAD4	TGFBR1	3.179449471770337
ERBB2	PTPRC	2.724744871391589
CELSR3	GRB2	0.0
CDC5L	PDE4DIP	0.0
CDH2	PAK1	0.0
CDC42	VAV2	0.0
SMAD2	ROCK1	2.23606797749979
ARHGEF17	RHOA	0.0
UBE2I	ATF7IP	0.0
ABL1	NCK1	0.0
PLCG1	CKAP5	0.0
AR	XRCC5	2.4409096442821903
NCOA2	SMAD3	0.0
GRB2	MYH11	0.0
HSP90AA1	ITGAV	2.224744871391589
APOB	ITGB2	0.0
SOS1	SRC	0.0
EGFR	ERBB3	0.0
EGFR	PTPRC	0.0
TNIK	MACF1	0.0
SMAD4	SMAD9	0.0
EDNRB	MAPK14	0.0
SKIL	MACF1	0.0
MACF1	ATF7IP	0.0
AR	FOXA1	0.0
CTNNB1	TNIK	0.0
ERBB4	RASA1	3.325974205331857
AR	SMAD4	3.5023251273026323
PAK1	PIK3CA	0.0
CACNA1A	HECW1	2.57577196246122
CTNNB1	MED12	2.724744871391589
MAPK14	AR	0.0
APC	MBD5	3.179449471770337
TIAM1	VAV2	0.0
KAT2B	TP53	5.963055791593708
DST	CELSR3	2.457737973711325
RHOA	FYN	0.0
SMAD2	PAPPA	2.541103500742244
VAV2	NCKAP5	0.0
TP53	MAGEB18	5.744044240850758
ESR1	COL1A2	0.0
ERBB3	PIK3R1	0.0
CDC5L	EXOC1	0.0
MYC	NFYC	0.0
NUP153	SMAD2	2.1726039399558577
ITGB2	TLN1	0.0
TGFBR1	SPTBN1	2.0
CACNA1A	HSPG2	2.449489742783178
PIK3C2B	PIK3R1	0.0
MYC	ERBB2	0.0
CDH1	CTNNB1	3.720791417188655
EPHA5	FYN	0.0
POU4F2	TP53	5.974933657612917
APC	RANBP2	3.7317201468448467
MACF1	CNTNAP2	3.706718914197972
PLCG1	SPEN	0.0
MAPK14	KAT2B	0.0
EGFR	TLN1	0.0
CTNNB1	EPHA2	0.0
SMAD4	ATF7IP	0.0
MYC	SMAD3	0.0
CRK	MLL4	0.0
ACTN2	KAT2B	2.699172818834085
APC	LAMA4	3.3753261881522456
CRK	EFNA5	0.0
MYC	SP1	0.0
ABL1	SP1	0.0
EGFR	SOS1	0.0
PDE4DIP	ZNF512B	0.0
NCOR1	MYC	0.0
HGF	SRC	0.0
LAMA4	ATF7IP	0.0
HSPG2	PRPF40A	2.224744871391589
CTNNB1	MYC	0.0
SMAD4	PRPF40A	3.179449471770337
ERBB2	JAK2	2.414213562373095
ERBB2	SOS1	0.0
CDC42	RAC1	0.0
MACF1	CNTNAP4	3.09557356477856
CELSR3	FYN	0.0
RANBP2	TAF1	0.0
PIK3C2B	PIK3CA	3.9633576589174195
RASA1	SRC	0.0
ABL1	ERBB2	0.0
PIK3CA	RELN	4.401320370576705
IRS1	PIK3R1	0.0
APC	MACF1	3.9533569544926515
PAK1	TGFBR2	0.0
CRK	ERBB3	0.0
PTPRC	FYN	0.0
MAX	HSP90AA1	0.0
NRXN1	MACF1	3.732050807568877
CDKN1A	CHGB	0.0
HGF	RANBP10	0.0
TP53	DKK1	5.744044240850758
ERBB2	PTPN12	0.0
ESR1	PIK3R1	0.0
SMAD3	COL1A2	0.0
KAT2B	NCOA2	1.9266855755642598
NRXN1	SIPA1L1	3.445223163532085
SOS1	RAC1	0.0
CTNNB1	DKK1	2.618033988749895
EGFR	NCK1	0.0
SRC	CKAP5	0.0
TP53	HGF	6.0981377878985255
EPHA2	NCK1	0.0
MAX	SP1	0.0
CRK	SPEN	0.0
ITGA4	ITGB2	0.0
VAV2	PAK1	0.0
ABL1	LRP2	0.0
DST	EXOC1	0.0
MACF1	EXOC1	0.0
CDKN1A	TP53	0.0
CDC42	IQGAP1	0.0
CTNNB1	IQGAP1	2.618033988749895
EDNRB	COL1A2	2.904014485616485
RHOA	SDC4	0.0
UBE2I	PRPF40A	0.0
KAT2B	AR	2.4409096442821903
ESR1	FOXA1	0.0
CTNNB1	TJP1	2.724744871391589
JAK2	PTPRJ	2.3228756555322954
DISC1	NDEL1	0.0
CTNNB1	ITGAE	2.5
PIK3R1	SRC	0.0
FYN	NCKAP5	0.0
CDC5L	CDKN1A	0.0
LAMA1	SDC4	0.0
PDE4DIP	TNIK	0.0
NCOA2	SMAD4	3.179449471770337
GHR	PTPN12	0.0
APC	SYNE1	4.720373854518719
GHR	PTPRB	2.58113883008419
CRK	ITGA4	0.0
GHR	PLCG1	0.0
PIK3CA	SOS1	0.0
IQGAP1	PAK1	0.0
EPHA2	RAC1	0.0
JAK2	VAV2	0.0
POU4F2	SP1	0.0
CACNA1A	NOTCH1	2.224744871391589
MED12	DKK1	2.342778860141484
SPTBN1	DISC1	0.0
CTNND1	RAC1	0.0
SMAD3	SP1	0.0
SMAD2	SMAD3	0.0
KAT2B	SMAD4	3.1505813167606567
ACTN2	ATXN7	0.0
NCK1	SPEN	0.0
FYN	AKAP6	0.0
RHOA	RAC1	0.0
JAK3	MAPK14	0.0
CTNNA1	IQGAP1	2.118033988749895
APC	CTNNA1	3.179449471770337
JAK3	PIK3CA	3.3996891847537993
TIAM1	RAC1	0.0
PPP1CA	RIF1	0.0
CTNND1	PIK3CA	3.3996891847537993
CTNNB1	PTPN12	0.0
EPHA2	PIK3CA	0.0
IRS1	PIK3CA	3.7386127875258306
NELL1	GFI1B	0.0
SP1	APOB	0.0
NCK1	NCKAP5	0.0
ERBB2	PTPRB	2.8639791562745396
CACNA1A	NELL1	2.724744871391589
CDC5L	AKAP6	0.0
VAV2	RAC1	0.0
FAM123B	APC	0.0
TRAF3IP1	EXOC1	0.0
EPHA2	PIK3R1	0.0
MYC	COL1A2	0.0
ESR1	MYC	0.0
NOTCH1	APC	3.179449471770337
MAX	TRRAP	0.0
TP53	TP63	5.974933657612917
CRK	SRC	0.0
PAPPA	ATF7IP	0.0
FYN	CKAP5	0.0
IRS1	JAK3	1.801439750477924
EFNA5	EPHA3	0.0
CDH1	CTNNA1	3.449489742783178
CDH1	EGFR	0.0
KIRREL	PLCG1	0.0
AR	UBE2I	0.0
APC	NAV3	3.9921490369466133
GRB2	AKAP6	0.0
NRCAM	MACF1	0.0
PIK3R1	RELN	0.0
GRB2	RIF1	0.0
ITGAV	ROCK1	2.342778860141484
LAMA4	RIF1	2.3228756555322954
EGFR	SRC	0.0
PAK1	RAC1	0.0
ITGA4	SRC	0.0
NCK1	CKAP5	0.0
AR	SMAD3	0.0
HGF	SOS1	0.0
TP53	VCAN	6.232112384114087
SMAD9	UBQLN4	0.0
MAX	SMAD3	0.0
HGF	PLCG1	0.0
PPP1CA	TP53	0.0
SRC	VAV2	0.0
FOXA1	NCOA3	0.0
CDKN1A	MLL4	0.0
TNIK	SYNE1	0.0
PIK3R1	RHOA	0.0
ABL1	EFNA5	0.0
MAPK14	TP53	0.0
JAK2	SRC	0.0
NELL1	ATXN7	0.0
NCK1	CDC42	0.0
APC	PAK1	0.0
SDC4	RAC1	0.0
TIAM1	RHOA	3.3708286933869704
CDC5L	TRAF3IP1	0.0
CDC5L	DISC1	0.0
ERBB3	VAV2	0.0
APC	MYH11	3.297483460520232
NCK1	TNIK	0.0
TRIO	RAC1	0.0
ERBB2	TLN1	2.7370892179053907
GRIN2B	PTPN12	0.0
ATN1	LRP2	0.0
PLXNB3	MAGI3	0.0
AR	CTNNB1	2.8228756555322954
ITGAM	ITGB2	0.0
MYC	TP53	0.0
CTNNB1	EGFR	0.0
TP53	XRCC5	5.963055791593708
ERBB2	RASA1	2.6389584337646843
PIK3R1	SOS1	0.0
ITGAV	TLN1	2.5476205269238843
GRB2	PIK3R1	0.0
GPC1	SMAD2	0.0
MACF1	TRAF3IP1	0.0
SPTBN1	ZNF512B	0.0
GRB2	PIK3C2B	0.0
GRB2	SPTBN1	0.0
CDH2	CTNNA1	2.58113883008419
ATN1	NELL1	0.0
NCK1	PAK1	0.0
ITGA4	PIK3CA	3.7386127875258306
KRAS	PDE4DIP	3.302775637731995
GRB2	MLL4	0.0
NRXN1	MYO16	3.3844284683411257
MAX	ERBB2	0.0
CTNNA1	RHOA	2.7699686802504155
MAX	MYC	0.0
NUP153	SMAD3	0.0
CRK	IRS1	0.0
ERBB3	PLCG1	0.0
GRB2	JAK2	0.0
EFNA5	EPHA5	0.0
CTNNA1	PIK3R1	0.0
NOTCH1	CTNNB1	2.323763377495764
MAPK14	SPTBN1	0.0
JAK2	PLCG1	0.0
SKIL	NCOR1	0.0
MACF1	DISC1	0.0
ITGA4	JAK2	2.0
CDKN1A	PDE4DIP	0.0
TP53	PTEN	6.4925717478179585
ABL1	CELSR3	0.0
PREX2	RAC1	0.0
CTNND1	EGFR	0.0
PREX2	PAK1	0.0
ACTN2	NCOR1	2.699172818834085
RELN	ABL1	0.0
RELN	MAP1B	3.318156838839072
ATN1	HSPG2	0.0
EGFR	PIK3R1	0.0
FYN	PIK3R1	0.0
CDC42	TIAM1	0.0
SYNE1	NDEL1	0.0
SMAD9	MLL4	0.0
AR	HSP90AA1	2.3228756555322954
PAK1	TGFBR1	0.0
ABL1	NCKAP5	0.0
OBSCN	RHOA	3.9018382945459607
TGFBR1	PREX2	3.23606797749979
RHOA	SOS1	0.0
CTNNA1	HGF	2.414213562373095
ATXN1	UBQLN4	0.0
GFI1B	PDE4DIP	0.0
SMAD3	ZBTB16	0.0
HSP90AA1	ZNF512B	0.0
SMAD4	SKIL	0.0
JAK3	RHOA	2.9364916731037085
KIRREL	TJP1	2.342778860141484
TTN	VAV2	0.0
CRK	PAK1	0.0
CACNA1A	CKAP5	2.449489742783178
CTNNA1	RAC1	0.0
KAT2B	NCOA3	2.23606797749979
ABL1	ERBB3	0.0
SP1	CDKN1A	0.0
SMAD1	ZNF512B	0.0
FYN	RELN	0.0
EPHA2	RHOA	0.0
SOS1	TNIK	0.0
RHOA	TGFBR1	2.7699686802504155
EGFR	GRB2	0.0
RANBP10	SOS1	0.0
MYC	TRRAP	0.0
NCOA2	SRC	0.0
CRK	ERBB2	0.0
SPTBN1	ATF7IP	0.0
CTNNB1	PTPRJ	2.682482845102914
DST	CDC5L	0.0
SMAD4	UBE2I	0.0
HDLBP	SMAD4	3.297483460520232
CTNND1	RHOA	2.9364916731037085
ZNF512B	PAPPA2	0.0
MEOX2	CNTNAP2	0.0
RANBP10	CNTNAP4	0.0
NCOR1	SMAD4	3.297483460520232
GRB2	SPEN	0.0
DST	TRAF3IP1	0.0
NFYC	SP1	0.0
CTNNB1	PTPRC	2.955317063115339
CDH2	PTPN12	0.0
SMAD9	PAPPA	0.0
SMAD3	SMAD9	0.0
RAC1	CDH1	0.0
TGFBR2	CTNNB1	2.724744871391589
SKIL	UBE2I	0.0
NFYC	TP53	0.0
PIK3R1	VAV2	0.0
CTNNA1	ITGAE	2.0
RAC1	CTNNB1	0.0
EPHA2	SRC	0.0
SMAD4	SP1	0.0
EGFR	HSP90AA1	0.0
PIK3R1	CKAP5	0.0
CTNNB1	NCOA2	2.5
CRK	PIK3CA	0.0
APOB	LPA	3.224744871391589
UBE2I	SETDB1	0.0
MAX	TAF1	0.0
JAK2	NCK1	0.0
DST	TNIK	0.0
LAMA4	TP53	5.939219165300635
FYN	SRC	0.0
ITGAV	RHOA	3.021977265215872
CDKN1A	ZBTB16	0.0
MAX	DKK1	0.0
GRIN2B	RELN	0.0
CRK	RAC1	0.0
CDH2	PIK3CA	4.31975161761002
SMAD4	PAK1	0.0
EPHA2	TIAM1	0.0
HSP90AA1	PAK1	0.0
ITGAM	RHOA	0.0
FOXA1	TP53	0.0
CDC5L	MACF1	0.0
SMAD3	MLL4	0.0
PIK3R1	TIAM1	0.0
CTNND1	PAK1	0.0
SMAD2	SMAD4	3.297483460520232
SMAD9	DKK1	0.0
SMAD3	SMAD4	0.0
EPHA4	RHOA	3.021977265215872
SMAD3	MEOX2	0.0
CTNNB1	CTNND1	2.5
ALK	PTPRJ	2.392788867148091
SP1	APC	0.0
HGF	CDC42	0.0
MYH2	ROCK1	2.23606797749979
ERBB3	RASA1	2.8058837014757785
SMAD4	ODZ3	3.679449471770337
APC	SPTBN1	3.179449471770337
ABL1	EGFR	0.0
ITGB2	RHOA	0.0
MTUS2	NDEL1	0.0
GHR	NCK1	0.0
SRC	EPB41L3	0.0
APC	MYH10	3.5647948791337516
ITGAV	PAK1	0.0
APC	NCKAP5	3.6213203435596424
NRCAM	HSPA12A	0.0
APC	LAMA3	3.2686153055105516
EGFR	PAK1	0.0
TGFBR1	TGFBR2	2.224744871391589
ERBB3	JAK3	2.2071067811865475
TRIO	DISC1	0.0
ATXN1	NCOR1	2.118033988749895
NRCAM	MAGI3	0.0
HSPG2	GFI1B	0.0
HGF	MEOX2	0.0
CDC42	TP53	0.0
GRIN2B	PTPRB	0.0
PDE4DIP	MTUS2	2.914213562373095
ABL1	CRK	0.0
ERBB2	PLCG1	0.0
CRK	EPHA3	0.0
ZBTB16	KIAA1549	0.0
GPC1	SLIT2	0.0
DST	SMAD9	0.0
