GeneA	GeneB	MEScore
ATM	DYRK2	3.2862976842004192
UBE2I	SUMO1	0.0
KAT2B	TP53	6.266281297335398
CTNNB1	JUN	1.5731321849709863
TP53	TSC2	6.462538997797217
AKT1	HSP90AA1	2.668801041516433
COPS5	HIF1A	0.0
AKT1	HIF1A	0.0
BARD1	SETDB1	4.118704097089145
PIK3CA	MTOR	3.720791417188655
CRKL	PIK3CA	4.951763100299844
GRB2	TSC2	3.03100960115899
BID	REL	4.977872938252818
MAX	TSC2	0.0
PIK3CA	PTEN	6.228291784483826
APC	LAMA4	3.201324004686155
PLK3	CCNE1	4.023731571541948
COMT	TRIP13	7.244187365478071
CTNNA1	EXOC3	6.167786457930934
FOXA1	SP1	2.9983946286644674
EGFR	MTOR	4.524437774248719
TP53	EGFR	8.232790046145638
ATF2	CCNA2	0.0
TAF9	CDKN1A	2.029982436718843
CHGB	TK1	3.118033988749895
PLK3	TP53	6.495025232581661
PDGFRB	PIK3CA	3.5964531165178735
MYC	TP53	0.0
TP53	CCNK	7.2929686594821215
TSC2	MTOR	2.4409096442821903
AKT1	MYC	0.0
MYC	CCNB1	0.0
APC	SETDB1	4.57378834260035
TAF9	TP53	7.00185487553726
EXOC3	EXOC7	6.961429483664153
BAK1	TP53	0.0
TFDP1	TP53	7.476613454106905
COPS5	WNK1	4.182650194139838
SP1	TFDP1	2.7071067811865475
RIPK1	TNFRSF10B	0.0
COMT	TRIP13	7.244187365478071
RIPK1	BID	3.911500279339214
MYC	PDGFRB	0.0
HDAC2	SP1	0.0
CDKN1A	MCM10	1.7071067811865475
TP53	TNFRSF10B	0.0
CDK6	MCM10	3.5495097567963922
TP53	ARIH2	5.766281297335398
S100A8	TP53	7.751456151179351
BAK1	BCL2L1	0.0
UBE2I	COPS5	0.0
ARNT	HIF1A	0.0
CCNE1	MTOR	4.639500445887695
MAX	TK1	0.0
TP53	PTEN	8.54138126514911
ATF2	JUN	1.5731321849709863
SP1	APC	2.3654191763642474
RAP1B	TP53	7.498332104904275
CDK6	CDKN2A	8.58035674772455
CRKL	PIK3R1	4.283882181415011
CCNE1	TFDP1	5.062376840333319
MTOR	RICTOR	5.738612392708536
MYC	TSC2	0.0
SKP2	TP53	9.309421749603963
PIK3CA	AKT1	4.551157716896622
TK1	TP53	7.558207854342664
MDM2	NEDD8	3.403943276465977
CDC42	MTOR	2.029982436718843
NEDD8	TP53	7.078307872142965
FOXM1	SKP2	6.830127018922194
CDC5L	CDKN1A	0.0
ATM	TTC5	3.149043589908885
MAX	CDKN1A	0.0
SOX2	ALX4	8.229812416870153
TK1	SETDB1	4.653214200479839
EGFR	PIK3R1	4.701562118716424
COPS5	TP53	6.266281297335398
RICTOR	AKT1	6.693316993087285
SP1	CCNB1	2.029982436718843
CASP10	FADD	0.0
JUN	RB1	3.5355339059327378
CDC5L	MCM10	0.0
RB1	MYC	0.0
HDAC2	MAX	0.0
PIK3R1	MTOR	2.682482845102914
TSC2	RICTOR	5.193196392418138
MAX	COPS5	0.0
GHR	GRB2	6.076587606814568
HSP90AA1	SFN	0.0
SP1	TK1	2.7071067811865475
CDC42	EXOC7	2.6505813167606567
PIK3CA	UFD1L	4.905337540507618
SP1	CDKN1A	1.4142135623730951
PRKAA1	HOMEZ	6.03321344109019
CCNA2	RB1	0.0
AKT1	MTOR	3.558943633032085
SMN1	SETDB1	4.216834881229852
BARD1	XRCC6	2.3228756555322954
CDC5L	EXOC7	0.0
HSP90AA1	JUN	2.7686595939953778
MAX	HSP90AA1	0.0
DYRK2	TP53	7.465723278158734
BCL2L1	TP53	8.18990333837052
BID	SETDB1	4.933834136077845
BCL2L1	CREB3	5.564863726836267
HDAC2	UBE3A	0.0
ANG	PTEN	5.839455659983857
APC	CTNNA1	2.699172818834085
PRKAA1	PRKAB2	7.172822538904251
CHGB	RAP1B	2.9888626821368653
CDKN1A	CHGB	1.5606601717798212
ATM	MDM2	3.1612365444952975
SKP2	MYC	0.0
CHD3	HDAC2	0.0
PRMT1	S100A8	3.3909016383749577
HIF1A	SP1	0.0
SELENBP1	TRIP13	7.244187365478071
CDC42	CTNNA1	2.029982436718843
MYC	CDKN1A	0.0
ARNT	SP1	3.490988962601558
CCNA2	MDM2	0.0
CHD3	TP53	5.755432216610669
CTNNB1	CTTN	5.224924347325112
AKT1	CDKN1A	2.9431747586863373
CDKN1A	TP53	6.277110004145672
KAT2B	TP73	2.598076211353316
