SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
51	12	12	52	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP
52	12	12	52	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP
53	12	12	52	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP
54	12	13	50	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1
55	12	13	50	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1
56	12	13	50	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1
57	12	14	48	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,DISC1
58	12	14	48	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,DISC1
59	12	15	46	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,DISC1
60	12	15	46	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,DISC1
61	12	16	44	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CNTNAP2,DISC1
62	12	16	44	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CNTNAP2,DISC1
63	12	17	43	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CNTNAP2,DISC1,SMAD9
64	12	17	43	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CNTNAP2,DISC1,SMAD9
65	12	18	41	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CDC5L,CNTNAP2,DISC1,SMAD9
66	12	19	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CDC5L,CNTNAP2,DISC1,SMAD9,GRB2
67	12	19	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CDC5L,CNTNAP2,DISC1,SMAD9,GRB2
68	12	19	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CDC5L,CNTNAP2,DISC1,SMAD9,GRB2
69	12	19	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CDC5L,CNTNAP2,DISC1,SMAD9,GRB2
70	12	19	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CDC5L,CNTNAP2,DISC1,SMAD9,GRB2
71	12	19	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CDC5L,CNTNAP2,DISC1,SMAD9,GRB2
72	12	19	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CDC5L,CNTNAP2,DISC1,SMAD9,GRB2
73	12	19	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,CACNA1A,CDC5L,CNTNAP2,DISC1,SMAD9,GRB2
74	13	20	41	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,CNTNAP2,DISC1,SMAD9,GRB2
75	13	20	41	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,CNTNAP2,DISC1,SMAD9,GRB2
76	13	21	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,CNTNAP2,DISC1,CDC42,SMAD9,GRB2
77	13	21	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,CNTNAP2,DISC1,CDC42,SMAD9,GRB2
78	13	21	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,CNTNAP2,DISC1,CDC42,SMAD9,GRB2
79	13	21	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,CNTNAP2,DISC1,CDC42,SMAD9,GRB2
80	13	21	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,CNTNAP2,DISC1,CDC42,SMAD9,GRB2
81	13	23	37	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,CDC42,SMAD9,GRB2,CRK
82	13	23	37	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,CDC42,SMAD9,GRB2,CRK
83	13	23	37	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,CDC42,SMAD9,GRB2,CRK
84	13	24	36	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,CDC42,SMAD9,GRB2,CRK,FYN
85	14	24	38	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,CDC42,SMAD9,GRB2,CRK,FYN
86	14	24	38	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,CDC42,SMAD9,GRB2,CRK,FYN
87	14	24	38	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,CDC42,SMAD9,GRB2,CRK,FYN
88	14	25	37	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,RELN,CDC42,SMAD9,GRB2,CRK,FYN
89	14	25	37	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,RELN,CDC42,SMAD9,GRB2,CRK,FYN
90	16	25	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,RELN,CDC42,SMAD9,GRB2,CRK,FYN
91	16	25	40	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,RELN,CDC42,SMAD9,GRB2,CRK,FYN
92	16	26	39	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,NAV3,RELN,CDC42,SMAD9,GRB2,CRK,FYN
93	16	26	39	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,NAV3,RELN,CDC42,SMAD9,GRB2,CRK,FYN
94	16	26	39	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,NAV3,RELN,CDC42,SMAD9,GRB2,CRK,FYN
95	16	26	39	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,NAV3,RELN,CDC42,SMAD9,GRB2,CRK,FYN
96	16	27	38	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,NAV3,RELN,CDC42,SMAD9,GRB2,CRK,FYN,ESR2
97	16	27	38	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,NAV3,RELN,CDC42,SMAD9,GRB2,CRK,FYN,ESR2
98	16	28	37	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,NAV3,RELN,CDC42,SMAD9,GRB2,CRK,FYN,NCK1,ESR2
99	16	28	37	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,NAV3,RELN,CDC42,SMAD9,GRB2,CRK,FYN,NCK1,ESR2
100	16	28	37	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,NAV3,RELN,CDC42,SMAD9,GRB2,CRK,FYN,NCK1,ESR2
101	16	28	37	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,NAV3,RELN,CDC42,SMAD9,GRB2,CRK,FYN,NCK1,ESR2
102	16	28	37	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,NAV3,RELN,CDC42,SMAD9,GRB2,CRK,FYN,NCK1,ESR2
103	16	28	37	TP53,CDKN2A,EGFR,APC,PTEN,PIK3CA,RB1,AKT1,CTNNB1,CCNE1,MDM2,ERBB2,CDK6,KDR,PIK3R1,ABL1,MACF1,NRXN1,MYO16,RNASEN,SIPA1L1,VAV2,VCAN,TNIK,BCL2L1,PDZD2,SYNE1,ATF7IP,SOS1,USP7,CACNA1A,CDC5L,RANBP2,CNTNAP2,DISC1,NAV3,RELN,CDC42,SMAD9,GRB2,CRK,FYN,NCK1,ESR2
