GeneA	GeneB	MEScore
MTOR	IRS1	2.5476205269238843
AR	CDK6	3.6226606330479485
ITGB1	LAMA3	2.618033988749895
AR	NCOA2	2.883057266569289
ABL1	PLCG1	0.0
PLCG1	CDC42	0.0
DISC1	EXOC1	0.0
MYC	SMAD4	0.0
DAB1	PIK3R1	0.0
GRIN2B	PTPRJ	2.6583123951777
INPP5D	KRTAP10-7	2.5476205269238843
GRB2	SOS1	0.0
PLCG1	CSMD2	0.0
ATF2	NF1	0.0
TRRAP	MDM2	3.302775637731995
NCK1	RASA1	0.0
CTNND1	PIK3R1	0.0
ATXN1	WNK1	0.0
FYN	PIK3CA	0.0
EGFR	PLCG1	0.0
EGF	PAK1	0.0
MBD5	KIAA1549	3.072525957550795
CTNNB1	TRRAP	0.0
KAT5	MAX	0.0
APC	DST	3.23945122526189
TP53	CASP1	0.0
BRCA1	NCK1	0.0
MYC	PDGFRB	0.0
ITGB2	LRP1	0.0
XRCC6	HTT	2.224744871391589
EGFR	RAC1	0.0
CTNNB1	IGF1R	0.0
PTPRJ	HGF	2.58113883008419
ERBB3	SYNGAP1	2.0
SPTBN1	TRAF3IP1	0.0
SMAD9	UBE3A	0.0
EGF	MTOR	2.5476205269238843
ESR2	ZNF512B	0.0
EGFR	ANKS1A	4.16227766016838
ERBB2	PIK3R1	0.0
EGFR	IRS1	4.3870225315599685
TEK	CRK	0.0
FLT1	RASA1	2.53224755112299
AR	PIK3CA	3.6226606330479485
DAB1	PIK3CA	3.5159497504062545
CHD3	RIF1	0.0
ITGB4	PIK3R1	0.0
ITGB4	PIK3CA	3.69458390065858
ERBB2	GRB2	0.0
DAB1	AKT1	3.3541019662496847
CTNNB1	PTPRB	0.0
PIK3CA	PTEN	5.965522461652688
ITGA2	ITGB1	2.118033988749895
EGFR	ITGB4	4.465326928026429
CTNNB1	HGF	0.0
SPTBN1	TNIK	2.699172818834085
ABL1	SRC	0.0
SMAD4	PAPPA2	3.3660254037844384
IGF1R	IRS1	3.149043589908885
PDGFRB	PTPRG	1.801439750477924
PPP1CA	SMAD1	0.0
ERBB4	ANKS1B	2.9811880507099953
CTNND1	SRC	0.0
FYN	GRIN2B	0.0
CTNNB1	SRC	0.0
PIK3CA	RHOA	0.0
SMAD4	COL1A2	2.6955824957813173
COL1A1	COL1A2	3.1462643699419726
MAX	SMAD4	0.0
IRS1	SOS1	2.57577196246122
CDH2	PTPRJ	2.3228756555322954
RB1	MYC	0.0
FLT4	ITGB1	2.118033988749895
ERBB2	ERBB3	0.0
JAK3	SOS1	2.323763377495764
ATM	TP53	6.233672470589857
EGFR	ERBB2	0.0
PTPRJ	TEK	2.0
ERBB2	VAV2	0.0
ITGA2	SDC2	0.0
CNTNAP2	ZMIZ1	2.9576754701196277
MTOR	RPTOR	2.140780282182635
CDC42	CTNNB1	0.0
USP7	TP53	5.733672470589857
USP7	HECW1	2.850084796318772
APC	PPP1R13B	2.6583123951777
MYC	TSC2	0.0
AKAP13	RHOA	0.0
SMAD2	SKIL	0.0
IGF1R	SOS1	3.5615528128088303
MAPK14	JUN	0.0
KALRN	RAC1	0.0
ATXN1	PLEKHA5	0.0
IRS1	BCAR1	2.449489742783178
SMAD9	SPTBN1	0.0
EGFR	PTPRB	4.622498999199199
FN1	ITGB1	2.8371173070873836
EGFR	RASA1	4.485153315700675
TP53	RB1	7.548977753264621
ATM	BRCA1	2.449489742783178
ATF2	RB1	0.0
SMAD1	PAK1	0.0
JUN	MYC	0.0
RNASEN	TP53	6.566902529280128
APC	TAF1	3.3166247903554
CACNA1A	KALRN	3.181980515339464
APC	RAC1	0.0
RASA1	RHOA	0.0
ABL1	RB1	0.0
NF1	SDC2	0.0
INSR	PTPRG	2.414213562373095
PIK3R1	MTOR	0.0
CHD3	VIM	0.0
GRB2	NCKAP5	0.0
CCNE1	BRCA1	4.6525721715921105
CDH2	CTNND1	2.3228756555322954
AR	PIK3R1	0.0
CDH2	RHOA	0.0
USP7	MDM2	2.9208096264818897
BRCA1	NF1	3.691941523996645
FYN	EPB41L3	0.0
GSK3B	MAX	0.0
CRK	EPB41L3	0.0
ATR	TP53	6.233672470589857
AR	SRC	0.0
ATN1	PLEKHA5	0.0
PIK3CA	MTOR	3.720791417188655
SDC2	SOS1	0.0
FN1	SMAD9	0.0
CTNNB1	KDR	0.0
INSR	SOS1	2.7806136292436205
RB1	TAF1	4.129908685173149
CDC5L	MCM10	0.0
ANK2	NCK1	0.0
CHGB	PTEN	4.69120576505835
FLT1	SHC2	2.323763377495764
CRK	ATXN1	0.0
TK1	TP53	0.0
ATR	MDM2	3.0275205091235833
MAX	TP53	0.0
CDC42	SYNE1	0.0
INPP5D	RASA1	2.6457513110645907
PRKDC	TP53	6.397010119557069
PDGFRB	PIK3R1	0.0
ERBB2	PTPRJ	0.0
KAT5	TP53	0.0
GSK3B	MAPK14	0.0
MAX	NFYC	0.0
MACF1	CEP63	0.0
NINL	MCM10	2.224744871391589
BCL2L1	ZFYVE1	3.7164639665322836
CRK	EGFR	0.0
TP53	EGFR	8.184223591588715
DST	DISC1	0.0
CDC5L	SYNE1	0.0
CDH2	PTPRB	2.9811880507099953
GRIN2B	PTPRC	2.620185174601965
CRK	RHOA	0.0
JAK3	MYC	0.0
TP53	TRRAP	6.418936610584479
CRK	FLT4	0.0
EGFR	SHC2	4.16227766016838
BCAR1	PIK3R1	0.0
VIM	RIF1	2.342778860141484
ZMIZ1	AR	2.224744871391589
BCAR1	RHOA	0.0
FLT4	ITGA2	1.801439750477924
AKT1	GSK3B	0.0
PIK3CA	RAC1	0.0
PIK3CA	VAV2	3.237733648910723
MAX	COL1A2	0.0
KDR	RAC1	0.0
CDC5L	KALRN	0.0
ANK2	NDEL1	0.0
BCL2L1	TP53	8.139393081153699
EGF	ITGB4	2.6389584337646843
AR	MDM2	3.0275205091235833
MYST1	TP53	6.255432216610669
PDGFRB	AKT1	3.0739656203664003
PDGFRB	PIK3CA	3.237733648910723
ITGB1	ITGB2	0.0
ERBB3	SOS1	2.5
FYN	ATXN1	0.0
CDH2	RAC1	0.0
CDC42	BCAR1	0.0
PLCG1	SOS1	0.0
TP53	APC	6.958417341981447
TNIK	MYC	0.0
INSR	HRAS	2.53224755112299
CDC42	PAK1	0.0
ITGAM	LPA	2.58113883008419
PLCG1	SRC	0.0
PPP1CA	PPP1R13B	0.0
RAC1	MYC	0.0
PDGFRB	PTPRJ	2.0
TAF1	GFI1B	0.0
NOTCH1	GFI1B	0.0
PIK3R1	RAC1	0.0
DAB1	FYN	0.0
FN1	SKIL	0.0
CDH2	PTPRG	2.3228756555322954
MACF1	TMCO7	0.0
CDC5L	PPP1R13B	0.0
GRIN2B	PTPRG	2.6583123951777
APOB	ITGAM	3.345207879911715
CRK	PIK3R1	0.0
EGFR	PTPRJ	4.16227766016838
TK1	RIF1	0.0
CDC5L	SPTBN1	0.0
SRC	HRAS	0.0
TRAF3IP1	DISC1	0.0
DAB1	ERBB3	2.118033988749895
ABL1	PIK3R1	0.0
APC	CREBBP	3.276721325865507
SMAD1	SMAD4	0.0
PPP1R13B	PLEKHA5	2.3228756555322954
ERBB2	SHC2	0.0
RANBP2	UBE2I	0.0
VAV2	RHOA	0.0
FYN	CTNND1	0.0
ERBB2	IRS1	0.0
DST	KIAA1549	3.072525957550795
ERBB2	SYNGAP1	0.0
VIM	KIAA1377	2.060660171779821
APC	GSK3B	0.0
TNIK	DISC1	0.0
ANK2	GRB2	0.0
APC	CDC42	0.0
CDH2	PIK3R1	0.0
PRKCA	RHOA	0.0
SYNE1	DISC1	0.0
PRKDC	XRCC6	2.4862105783864035
AR	PRKDC	2.883057266569289
FBXO11	TP53	6.244562646538029
ESR2	SRC	0.0
APC	CTNNB1	0.0
FLT1	PLCG1	0.0
ERBB3	NCK1	0.0
NFYC	PDGFRB	0.0
BCAR1	PAK1	0.0
KALRN	NDEL1	0.0
SMAD2	PAK1	0.0
FN1	TEK	2.8708286933869704
ERBB2	PTPRC	0.0
TEK	FYN	0.0
MYC	TK1	0.0
PPP1R13L	TP53	6.222761571129799
CDC5L	MYT1L	0.0
JAK3	BCL2L1	3.8722813232690143
INSR	PTPRB	2.9430608301342605
DST	CEP63	0.0
FLT1	PIK3CA	3.8979157616563596
EGFR	SYNGAP1	3.8296057803857466
KAT5	NINL	0.0
CDC5L	PDE4DIP	0.0
CDH2	PAK1	0.0
CDC42	VAV2	0.0
PDGFRB	PTEN	4.5572311688427884
MAPK14	ATF2	0.0
UBE2I	ATF7IP	0.0
TP53	DUSP5	5.733672470589857
JAK3	AKT1	3.23606797749979
CTNND1	EGF	2.224744871391589
ABL1	NCK1	0.0
GSK3B	TSC2	0.0
KAT5	TRRAP	0.0
XRCC6	RASA1	2.3228756555322954
PTPRB	TEK	2.6583123951777
APOB	ITGB2	0.0
SOS1	SRC	0.0
EGFR	ERBB3	4.008476676278573
EGFR	PTPRC	4.280311648918275
TNIK	MACF1	3.9748737341529163
SMAD4	SMAD9	0.0
SKIL	MACF1	0.0
MYB	COL1A2	2.732050807568877
MACF1	ATF7IP	4.0
KDR	CDC42	0.0
PDGFRB	PLCG1	0.0
MAPK6	NRXN2	2.414213562373095
CTNNB1	TNIK	0.0
GSK3B	TP53	0.0
ERBB4	RASA1	2.6457513110645907
FYN	GRIN2A	0.0
BCAR1	PIK3CA	3.6226606330479485
AR	SMAD4	2.1726039399558577
DAB1	ITGB1	2.23606797749979
KDR	SHC2	2.732050807568877
MAPK14	PPP1R13L	0.0
PAK1	PIK3CA	0.0
ITGB1	KDR	2.850084796318772
AKT1	ITGAM	3.23606797749979
CACNA1A	HECW1	3.109796058154412
SMAD1	MLL2	0.0
COL1A2	ITGB1	2.850084796318772
PIK3CA	AKT1	4.551157716896622
MAPK14	AR	0.0
APC	MBD5	2.995352392457285
RHOA	FYN	0.0
INSR	PTPRJ	2.414213562373095
VAV2	NCKAP5	2.58113883008419
UNC13A	EPB41L3	3.4364916731037085
AKT1	TSC2	3.3541019662496847
KDR	VEGFC	2.5616078995657556
ERBB3	PIK3R1	0.0
CDC5L	EXOC1	0.0
MYC	NFYC	0.0
MYC	ERBB2	0.0
TEK	PIK3R1	0.0
FLT4	ATF7IP	2.323763377495764
RANBP10	MEGF10	0.0
XRCC6	ZNF512B	0.0
FLT1	NRP2	2.618033988749895
APC	RANBP2	3.23945122526189
MACF1	CNTNAP2	4.536426546961747
PPP1R13B	TRAF3IP1	0.0
MTUS2	CDC73	2.414213562373095
ITGB1	SDC2	0.0
SMAD4	ATF7IP	2.618033988749895
MYC	ITGB1	0.0
SDC2	PLCG1	0.0
CREBBP	SMAD2	0.0
GSK3B	MYC	0.0
COL1A1	ITGA2	2.029982436718843
GRIN2A	RELN	3.591650066335189
PRKCA	RAC1	0.0
DAB1	GRIN2A	2.699172818834085
APC	LAMA4	3.201324004686155
ATF2	JUN	0.0
UBE2I	MYB	0.0
TEK	NCK1	0.0
PIK3R1	AKT1	0.0
EGFR	SOS1	4.556664834867229
PDE4DIP	ZNF512B	0.0
DISC1	CEP63	0.0
FN1	IGF1R	3.932381506195801
HGF	SRC	0.0
LAMA4	ATF7IP	3.03439873697506
CTNNB1	MYC	0.0
KDR	PLCG1	0.0
BCAR1	CRK	0.0
ERBB3	ITGB4	2.414213562373095
ERBB2	SOS1	0.0
KALRN	PAK1	0.0
CDC42	RAC1	0.0
MACF1	CNTNAP4	3.8121293240294545
ATF2	BRCA1	0.0
RANBP2	TAF1	3.120185174601965
INPP5D	JAK3	2.140780282182635
SDC2	PIK3CA	0.0
RASA1	SRC	0.0
AKT1	ITGB2	0.0
ABL1	ERBB2	0.0
PIK3CA	RELN	4.254896296977634
IGF1R	CRK	0.0
IRS1	PIK3R1	0.0
APC	MACF1	4.056012564237106
KAT5	MYC	0.0
JUN	RB1	0.0
HTT	KIAA1377	2.1726039399558577
CRK	ERBB3	0.0
PTPRC	FYN	0.0
NRXN1	MACF1	4.320318436170148
ITGB1	SRC	0.0
ATF2	SMAD4	0.0
DMD	DISC1	0.0
KDR	PIK3CA	4.030020640303984
CCNE1	MTOR	4.750702955732818
HGF	RANBP10	0.0
KIAA1549	CDC73	2.732050807568877
NRXN1	SIPA1L1	2.968501968502953
SOS1	RAC1	0.0
EGFR	NCK1	0.0
TP53	HGF	6.4079839066822375
GFI1B	KALRN	0.0
SOS1	HRAS	2.618033988749895
VAV2	PAK1	0.0
KDR	RHOA	0.0
DST	EXOC1	0.0
SPTBN1	CEP63	0.0
MACF1	EXOC1	0.0
BCAR1	SRC	0.0
CREBBP	MYC	0.0
CDK6	CDKN2A	8.164830620675682
CEP63	NDEL1	0.0
PIK3R1	BCL2L1	0.0
ITGB1	PIK3CA	3.3717082451262845
DISC1	NDEL1	0.0
PIK3R1	SRC	0.0
FYN	NCKAP5	0.0
RPTOR	IRS1	2.224744871391589
AR	XRCC6	2.224744871391589
PDE4DIP	TNIK	3.5936630341434324
NCOA2	SMAD4	2.776346383927595
EGF	SRC	0.0
APC	SYNE1	4.990684254330653
FLT4	FN1	2.8708286933869704
INPP5D	HRAS	2.4409096442821903
FN1	RAC1	0.0
EGF	ERBB3	2.224744871391589
PIK3CA	SOS1	3.6680835354440102
SMAD9	MLL2	0.0
GRB2	TSC2	0.0
FN1	IRS1	3.09557356477856
DAB1	ERBB2	0.0
SOS1	AKT1	3.622153778955057
INPP5D	SOS1	2.8228756555322954
CACNA1A	NOTCH1	3.3708286933869704
SPTBN1	DISC1	0.0
CTNND1	RAC1	0.0
COL1A1	FLT4	2.029982436718843
RHOA	RAC1	0.0
RASA1	SDC2	0.0
JAK3	MAPK14	0.0
TNIK	PPP1R13B	2.58113883008419
INSR	IRS1	2.4873403825128104
JAK3	PIK3CA	3.237733648910723
KAT5	MDM2	0.0
ERBB2	PTPRG	0.0
PPP1CA	RIF1	0.0
CTNND1	PIK3CA	3.3979157616563596
CHD3	TP53	0.0
AKT1	MYC	0.0
IRS1	PIK3CA	3.345207879911715
APC	SPTBN2	3.1583123951777
MTOR	PRKCA	2.3228756555322954
NCK1	NCKAP5	0.0
XRCC6	NOTCH1	2.8708286933869704
ERBB2	PTPRB	0.0
ITGB1	RAC1	0.0
INSR	PTPRC	2.53224755112299
MEOX2	KAT5	0.0
VAV2	RAC1	0.0
ERBB2	ANKS1B	0.0
TRAF3IP1	EXOC1	0.0
PDGFRB	PTPRB	2.6583123951777
MYC	COL1A2	0.0
NOTCH1	APC	3.418256137171573
MAX	TRRAP	0.0
EGF	RASA1	2.392788867148091
AKT1	INSR	3.6502815398728847
PRKCA	ITGB4	2.414213562373095
CRK	SRC	0.0
IRS1	JAK3	2.224744871391589
ITGB4	ATXN1	0.0
JUN	NFE2L2	0.0
SMAD9	CTR9	0.0
NCK1	HRAS	0.0
FLT4	SOS1	2.5
AR	UBE2I	0.0
APC	NAV3	4.256388606531016
NRCAM	MACF1	0.0
PIK3R1	RELN	0.0
GRB2	RIF1	0.0
ERBB4	SYNGAP1	2.140780282182635
LAMA4	RIF1	2.73821916335186
HRAS	RASA1	2.4409096442821903
EGFR	SRC	0.0
PAK1	RAC1	0.0
MAX	PLEKHA5	0.0
ATR	SRC	0.0
HGF	HRAS	2.699172818834085
MAX	ITGB4	0.0
HGF	SOS1	3.08113883008419
TP53	VCAN	6.544933749584712
FN1	ATXN7	0.0
PIK3CA	BCL2L1	4.882660597856457
FLT1	NCK1	0.0
PAK1	AKT1	0.0
HGF	PLCG1	0.0
PPP1CA	TP53	0.0
SRC	VAV2	0.0
HTT	VIM	2.1726039399558577
TNIK	SYNE1	4.805378553935729
TK1	PDE4DIP	0.0
PIK3R1	RHOA	0.0
TSC2	MTOR	2.4409096442821903
MAPK14	TP53	0.0
BCAR1	RAC1	0.0
ATR	BRCA1	2.449489742783178
DAB1	GRIN2B	2.620185174601965
UBE2I	MDM2	0.0
RANBP2	MDM2	3.3839144678161843
NCK1	CDC42	0.0
PPP1CA	PPP1R13L	0.0
CTNNB1	GSK3B	0.0
APC	PAK1	0.0
MDM2	TP53	7.336571046694859
CDC5L	TRAF3IP1	0.0
CDC5L	DISC1	0.0
TEK	RASA1	2.3228756555322954
ERBB3	VAV2	1.801439750477924
FYN	BCAR1	0.0
DMD	TRAF3IP1	0.0
NCK1	TNIK	0.0
AR	CTNNB1	0.0
SRC	IGF1R	0.0
CACNA1A	LRP1	3.302775637731995
ITGAM	ITGB2	0.0
MYC	TP53	0.0
CTNNB1	EGFR	0.0
ERBB2	RASA1	0.0
HTT	KAT5	0.0
KAT5	MTUS2	0.0
PIK3R1	SOS1	0.0
MYT1L	TNIK	3.267766952966369
GRB2	PIK3R1	0.0
FYN	KDR	0.0
MACF1	TRAF3IP1	0.0
SPTBN1	ZNF512B	0.0
CHD3	SKIL	0.0
GRB2	SPTBN1	0.0
KDR	PIK3R1	0.0
NCK1	PAK1	0.0
CDC42	KAT5	0.0
NRXN1	MYO16	3.468501968502953
ITGB1	PRKCA	2.118033988749895
MYB	MYC	0.0
MAX	ERBB2	0.0
GSK3B	VIM	0.0
MAX	MYC	0.0
CHGB	TK1	0.0
CRK	IRS1	0.0
KDR	SOS1	3.109796058154412
ERBB3	PLCG1	0.0
CDC5L	CDKN2A	0.0
ITGA2	LAMA3	2.5
CDC42	MTOR	0.0
NOTCH1	CTNNB1	0.0
MAPK14	SPTBN1	0.0
MACF1	DISC1	0.0
ITGB1	PAK1	0.0
CDKN2A	MCM10	6.851209644908802
TP53	PTEN	8.192582403567252
SPTBN1	PLEKHA5	2.274754878398196
AKT1	MDM2	3.939991024150839
FLT4	VEGFC	2.0
AR	UBE3A	2.1726039399558577
BRCA1	PIK3R1	0.0
CTNND1	EGFR	4.16227766016838
RELN	ABL1	0.0
EGFR	PIK3R1	0.0
AKT1	RPTOR	3.0739656203664003
FYN	PIK3R1	0.0
ABL1	CSMD2	0.0
SYNE1	NDEL1	0.0
TP53	SCN3B	0.0
TP53	PMS2	0.0
HGF	INPP5D	2.904014485616485
ABL1	NCKAP5	0.0
FN1	RHOA	0.0
FN1	SDC2	0.0
RHOA	SOS1	0.0
CCNE1	RB1	6.148158211772294
GFI1B	PDE4DIP	0.0
CREBBP	JUN	0.0
SMAD4	SKIL	0.0
IGF1R	HRAS	3.179586801558725
ITGB1	EGFR	4.280311648918275
PPP1R13B	CEP63	0.0
JAK3	RHOA	0.0
TTN	VAV2	6.0456459072022035
CDK6	MCM10	3.3979157616563596
CRK	PAK1	0.0
BRCA1	MAX	0.0
ABL1	ERBB3	0.0
SMAD1	ZNF512B	0.0
FYN	RELN	0.0
SOS1	TNIK	3.08113883008419
EGFR	GRB2	0.0
TEK	PIK3CA	3.3979157616563596
CREBBP	CTNNB1	0.0
RANBP10	SOS1	0.0
MYC	TRRAP	0.0
NCOA2	SRC	0.0
CRK	ERBB2	0.0
SPTBN1	ATF7IP	2.618033988749895
GRIN2A	GRIN2B	3.23945122526189
CTNNB1	PTPRJ	0.0
DST	CDC5L	0.0
SMAD4	UBE2I	0.0
CTNND1	RHOA	0.0
ZNF512B	PAPPA2	0.0
MEOX2	CNTNAP2	0.0
RANBP10	CNTNAP4	0.0
TP53	NLRC4	6.4516694277245765
MAX	TK1	0.0
CRK	CSMD2	0.0
DST	TRAF3IP1	0.0
HGF	BCAR1	2.8058837014757785
CTNNB1	PTPRC	0.0
EGFR	MTOR	4.485153315700675
AR	KAT5	0.0
EGF	ERBB2	0.0
SKIL	UBE2I	0.0
ITGB1	EGF	2.342778860141484
NFYC	TP53	0.0
BCAR1	ITGB1	2.1726039399558577
PIK3R1	VAV2	0.0
RAC1	CTNNB1	0.0
PRKDC	AKT1	3.8943803726774897
KDR	PAK1	0.0
SRC	AKT1	0.0
XRCC6	SKIL	0.0
CTNNB1	NCOA2	0.0
PTPRC	TEK	2.118033988749895
CRK	PIK3CA	0.0
GSK3B	AR	0.0
APOB	LPA	3.5867219400666497
SYNE1	CEP63	0.0
MAX	PDGFRB	0.0
MAX	TAF1	0.0
DST	TNIK	3.041103500742244
LAMA4	TP53	5.667892024377317
FYN	SRC	0.0
NRXN2	MACF1	3.674234614174767
AR	BRCA1	2.449489742783178
GRIN2B	RELN	3.6727888964193784
CRK	RAC1	0.0
ITGB1	ITGB4	2.53224755112299
CDH2	PIK3CA	3.4632418686616098
SMAD4	PAK1	0.0
ITGAM	RHOA	0.0
CRK	ITGB1	0.0
ITGB4	AKT1	3.5308158721142573
CDC5L	MACF1	0.0
CTNND1	PAK1	0.0
SMAD2	SMAD4	0.0
LAMA3	SDC2	0.0
PTPRG	TEK	1.801439750477924
MYT1L	DISC1	0.0
CTNNB1	PTPRG	0.0
ATXN7	KALRN	0.0
FLT1	KDR	3.109796058154412
APC	TPR	3.3166247903554
CTNNB1	CTNND1	0.0
PRKCA	ATF2	0.0
ITGB1	PIK3R1	0.0
AKT1	MTOR	3.558943633032085
JUN	SMAD4	0.0
PRKCA	PAK1	0.0
HGF	CDC42	0.0
ERBB3	RASA1	2.140780282182635
AR	JUN	0.0
CDK6	MYB	3.3979157616563596
APC	SPTBN1	2.776346383927595
MYC	ITGB4	0.0
ABL1	EGFR	0.0
ITGB2	RHOA	0.0
MTUS2	NDEL1	0.0
SRC	EPB41L3	0.0
ITGB1	TEK	2.118033988749895
BRCA1	GFI1B	0.0
ERBB2	ANKS1A	0.0
BRCA1	TP53	5.722761571129799
PDGFRB	PTPRC	1.9266855755642598
APC	NCKAP5	3.23945122526189
ERBB2	HRAS	0.0
NRCAM	HSPA12A	0.0
ABL1	MDM2	0.0
APC	LAMA3	2.904014485616485
EGFR	PAK1	0.0
ERBB3	JAK3	2.0
FN1	GRB2	0.0
RELN	ITGB1	3.2393543323095373
ITGB4	HRAS	2.53224755112299
RELN	AKT1	4.269493029390793
SOS1	MTOR	2.682482845102914
HGF	MEOX2	0.0
CDC42	TP53	0.0
RHOA	AKT1	0.0
TP53	SESN1	0.0
GRIN2B	PTPRB	3.3166247903554
PDE4DIP	MTUS2	3.404194343161926
ABL1	CRK	0.0
AR	HRAS	2.342778860141484
KALRN	DISC1	0.0
ERBB2	PLCG1	0.0
FYN	CSMD2	0.0
DST	SMAD9	0.0
CREBBP	MYB	2.732050807568877
