GeneA	GeneB	MEScore
CACNA1G	UBQLN4	4.878315177510849
PIK3CA	CCND1	5.963055791593708
PIK3CA	MTOR	5.951151022037306
PIK3CA	PTEN	8.46125211231881
PAK1	RAC1	0.0
EP300	MYC	5.399969781951642
ERBB3	AKT1	3.4228019039866013
EGFR	MTOR	2.4471642338686284
CTNND1	PIK3CA	6.539817777758914
TP53	EGFR	4.803029340790344
SYK	VAV2	2.4409096442821903
PDGFRB	PIK3CA	5.998609403315729
CDH1	PIK3CA	6.8608168505699085
MYC	TP53	6.892767883774774
SYK	PIK3R1	5.5373191879907555
AKT1	MYC	4.432022887624383
JAK1	BCL2L1	3.7386127875258306
ERBB3	SRC	0.0
APC	SETDB1	5.012414361427385
AGAP2	PIK3R1	4.592676385936225
CDH1	SRC	0.0
TFDP1	TP53	5.7276408485223484
CTNND1	RHOA	0.0
CTNND1	EXOC3	3.8121293240294545
CTNNB1	CTNND1	5.193371837988475
MYC	PDGFRB	4.96640225816553
DAB1	ERBB3	0.0
TP53	TNFRSF10B	6.372983346207417
TP53	PTEN	9.473927521860853
PIK3R1	RAC1	0.0
SRC	AKT1	0.0
DAB1	AKT1	0.0
ERBB2	PIK3R1	6.973634492602061
PIK3CA	AKT1	6.204564529800094
SRC	VAV2	0.0
CRK	SRC	0.0
TP53	VCAN	4.771150241737765
AR	CTNNB1	4.834652370381325
EP300	MAX	2.776346383927595
EGFR	PIK3R1	4.592676385936225
PIK3CA	SRC	0.0
CDH1	RHOA	0.0
AR	CCND1	2.618033988749895
PIK3R1	MTOR	5.704244455701851
AGAP2	CCND1	2.1648447548978726
CTNND1	EGFR	2.2802389661575337
JAK1	MYC	4.741657386773941
ESR1	SRC	0.0
RAC1	MYC	0.0
AKT1	MTOR	2.4471642338686284
CDH1	EXOC3	4.050455431442803
CDH1	ERBB2	5.004337756448419
PIK3R1	RHOA	0.0
DNM2	PDGFRB	4.615909862954223
PAK1	RHOA	0.0
PIK3R1	CCND1	5.415552041468521
BCL2L1	TP53	5.937773566363564
CTNND1	PAK1	0.0
CDH1	CTNND1	3.2268189319982725
EGFR	RAC1	0.0
CDH1	EGFR	2.8025170768881473
IRS2	JAK1	2.6583123951777
DNM2	CTNNB1	7.3911649915626345
CRK	EGFR	0.0
MYC	ERBB2	6.521027222886639
RHOA	RAC1	0.0
CTNNB1	VCAN	4.984344362627307
MAX	TRRAP	2.618033988749895
