GeneSymbol	PosteriorP	Selected	ConvergenceIter	KnownCancerGene		BestSSN
SRA1	0.09393921794069046	true	-1	false	Set(SRA1	any	UBE2Z, NRAS	any	SMAD4, SMAD4	any	UBE2Z)	1.510988632607936
NFYC	0.09391930545657665	true	-1	false	Set(MAX	any	NFYC, DNMT3A	any	MAX, NFYC	any	TP53)	2.649327996793746
UBE2D2	0.09360554763333259	true	-1	false	Set(OTUB1	any	UBE2D2, CDKN1A	any	OTUB1, CDKN1A	any	DNMT3A, DNMT3A	any	TCL1A)	1.875538594611737
TCL1A	0.09335798586187355	true	-1	true	Set(CDKN1A	any	DNMT3A, CDKN1A	any	TP53, DNMT3A	any	TCL1A)	2.649327996793746
PPARGC1B	0.09311030273639812	true	-1	false	Set(FAM90A1	any	ZNF212, PPARGC1B	any	ZNF212, FAM90A1	any	FXR2)	1.519314671870148
ZNF212	0.09256040355695752	true	-1	false	Set(FAM90A1	any	ZNF212, PPARGC1B	any	ZNF212, FAM90A1	any	FXR2)	1.519314671870148
CBL	0.09227128794573144	true	-1	true	Set(CBL	any	KIT, EGFR	any	TP53, CBL	any	EGFR)	2.294911156031298
EZH2	0.09211264512363364	true	-1	true	Set(TK1	any	TP53, EZH2	any	TK1, TK1	any	WDR60)	2.045385137588014
USP7	0.09122639504747462	true	-1	false	Set(TP53	any	USP7, MAX	any	TP53, DNMT3A	any	MAX, TRO	any	USP7)	2.119462397434997
RAD50	0.09067324110837899	true	-1	false	Set(MAX	any	NBN, NBN	any	TERF2IP, DNMT3A	any	MAX, RAD50	any	TERF2IP)	2.047446451191365
TERF2	0.09036533482226948	true	-1	false	Set(TP53	any	ZHX1, IDH1	any	ZHX1, ATM	any	TERF2, ATM	any	TP53)	1.8240608139352568
GIGYF2	0.09022500117809149	true	-1	true	Set(APC	any	GIGYF2, APC	any	TP53, APC	any	SMC3)	1.9501768105405446
MYB	0.09021460958112419	true	-1	true	Set(MYC	any	TP53, MYB	any	MYC, DNMT3A	any	MYC)	2.649327996793746
GOLGA2	0.08942688113678976	true	-1	false	Set(AFF4	any	GOLGA2, DNMT3A	any	TCL1A, GOLGA2	any	TCL1A)	2.393488635335025
CDKL3	0.08935321649084388	true	-1	false	Set(GOLGA2	any	TCEA2, CDKL3	any	GOLGA2, DNMT3A	any	TCL1A, GOLGA2	any	TCL1A)	1.875538594611737
UBE2H	0.08902657103591513	true	-1	false	Set(UBE2H	any	ZBTB17, HDAC3	any	ZBTB17, DNMT3A	any	ZBTB17)	2.869428246767975
YWHAE	0.08814109239000627	true	-1	true	Set(AKT1	any	YWHAE, DNMT3A	any	TCL1A, AKT1	any	TCL1A)	2.1650635094610964
GRB2	0.08779241065831805	true	-1	true	Set(GRB2	any	NFYB, MAX	any	NFYB, NFYB	any	TP53, DNMT3A	any	MAX)	2.119462397434997
CNOT4	0.08748933949552998	true	-1	false	Set(CNOT4	any	UBE2D2, ARIH2	any	UBE2D2, ARIH2	any	TP53)	1.5953353488403288
ZMAT2	0.08731806920812157	true	-1	false	Set(GOLGA2	any	ZMAT2, DNMT3A	any	TCL1A, GOLGA2	any	TCL1A)	2.3444232432646714
AFF4	0.086592347901723	true	-1	true	Set(AFF4	any	GOLGA2, DNMT3A	any	TCL1A, GOLGA2	any	TCL1A)	2.393488635335025
CNOT8	0.08654833830938978	true	-1	false	Set(BTG2	any	CNOT8, EGFR	any	TP53, BTG2	any	TP53)	1.412870929175277
DKK1	0.0860739887539504	true	-1	false	Set(MYC	any	TP53, DNMT3A	any	MYC, DKK1	any	MYC)	2.649327996793746
MED12	0.08596421776352028	true	-1	true	Set(DKK1	any	TP53, DNMT3A	any	MYC, DKK1	any	MED12, DKK1	any	MYC)	2.312149647053374
KCNA4	0.08525032099790293	true	-1	false	Set(KCNA4	any	SLC38A1, TP53	any	ZHX1, IDH1	any	ZHX1, SLC38A1	any	ZHX1)	1.9313708498984758
CRK	0.08510580700308247	true	-1	false	Set(CRK	any	SP1, HDAC3	any	ZBTB17, DNMT3A	any	ZBTB17, SP1	any	ZBTB17)	2.09554259741438
DISC1	0.08490281294146519	true	-1	false	Set(DISC1	any	RAD21, HNRNPK	any	U2AF1, DISC1	any	MATR3, HNRNPK	any	MATR3)	1.8798474422178022
ASNA1	0.08486252651878048	true	-1	false	Set(ASNA1	any	GET4, CDKN1A	any	DNMT3A, CDKN1A	any	GET4, ASNA1	any	HILPDA)	1.8328542415550597
CHD3	0.08465255575013599	true	-1	true	Set(CDKN1A	any	DNMT3A, CHD3	any	TP53, CDKN1A	any	TP53)	2.649327996793746
HILPDA	0.0843289958118912	true	-1	false	Set(ASNA1	any	GET4, CDKN1A	any	DNMT3A, CDKN1A	any	GET4, ASNA1	any	HILPDA)	1.8328542415550597
MTA2	0.08402704244967098	true	-1	false	Set(MTA2	any	RBBP7, DNMT3A	any	MAX, MAX	any	RBBP7)	1.9730060940112777
DCTN4	0.08397864970149888	true	-1	false	Set(CALCOCO2	any	TCL1A, CALCOCO2	any	DCTN4, DNMT3A	any	TCL1A)	2.3444232432646714
CD82	0.08378635132777978	true	-1	false	Set(CD82	any	TP53, TP53	any	ZHX1, IDH1	any	ZHX1)	2.060660171779821
EEF1A1	0.08365645377289771	true	-1	false	Set(CDKN1A	any	DNMT3A, CDKN1A	any	TP53, CDKN1A	any	EEF1A1)	2.649327996793746
DST	0.0836295381277454	true	-1	true	Set(DST	any	PAK2, MAX	any	PAK2, DNMT3A	any	MAX)	2.085604198162151
SMC3	0.08321134842070163	true	-1	true	Set(APC	any	TP53, IDH1	any	ZHX1, TP53	any	ZHX1, APC	any	SMC3)	2.1258268733816736
DOCK2	0.08302724784700176	true	-1	true	Set(CALCOCO2	any	DOCK2, CALCOCO2	any	TCL1A, DNMT3A	any	TCL1A)	1.9730060940112777
KDR	0.0828547354649693	true	-1	true	Set(ITGB1	any	KDR, DNMT3A	any	ZBTB17, ITGB1	any	ZBTB17, DIS3	any	ZBTB17)	1.9248150367227974
GADD45G	0.08249928577052185	true	-1	false	Set(EEF1A1	any	NRAS, EEF1A1	any	GADD45G, EEF1A1	any	KRAS)	1.675352617738402
KIAA0240	0.08227409051960344	true	-1	false	Set(DNMT3A	any	MYC, KIAA0240	any	NFYC, MYC	any	NFYC)	2.085604198162151
DIS3	0.08214097627560957	true	-1	true	Set(HDAC3	any	ZBTB17, DNMT3A	any	ZBTB17, DIS3	any	ZBTB17)	2.8265013372272443
FAM53C	0.0820174161461248	true	-1	false	Set(FAM53C	any	YWHAE, TERT	any	YWHAE, TERT	any	WT1)	1.805880764355641
NUP88	0.08195965755547119	true	-1	false	Set(CD82	any	TP53, TP53	any	ZHX1, IDH1	any	ZHX1, CD82	any	NUP88)	1.6231248066653403
CHD4	0.08195210576890048	true	-1	true	Set(HDAC1	any	ZBTB17, DNMT3A	any	ZBTB17, CHD4	any	HDAC1)	1.9730060940112777
GATA2	0.08192948511073538	true	-1	true	Set(HDAC3	any	MAX, GATA2	any	HDAC3, DNMT3A	any	MAX)	2.375351477866409
TNIP1	0.08182943927788988	true	-1	false	Set(CALCOCO2	any	GABARAPL2, CALCOCO2	any	TCL1A, GABARAPL2	any	TNIP1, DNMT3A	any	TCL1A)	2.047446451191365
BCOR	0.08168916519082133	true	-1	true	Set(TP53	any	ZHX1, IDH1	any	ZHX1, BCL6	any	TP53, BCL6	any	BCOR)	1.9313708498984758
CADPS	0.08167056234368125	true	-1	false	Set(CADPS	any	TCL1A, MAX	any	TP53, DNMT3A	any	TCL1A, DNMT3A	any	MAX)	2.305977842915162
CREB3	0.08139000590408396	true	-1	false	Set(MYC	any	SFXN3, DNMT3A	any	MYC, CREB3	any	CYB5B, CREB3	any	SFXN3)	1.6612475876836412
BTG2	0.08133690485710349	true	-1	true	Set(TP53	any	ZHX1, IDH1	any	ZHX1, BTG2	any	TP53)	2.060660171779821
PIK3CA	0.08110262187440948	true	-1	true	Set(MYC	any	TP53, DNMT3A	any	MYC, IL2RG	any	MYC, IL2RG	any	PIK3CA)	2.119462397434997
FAM13B	0.08084684637848114	true	-1	false	Set(FAM13B	any	YWHAE, AKT1	any	YWHAE, AKT1	any	PTPN11)	1.6898553605712026
TERF2IP	0.08064092973475705	true	-1	false	Set(DNMT3A	any	MYC, MYC	any	NBN, NBN	any	TERF2IP)	2.0765594846045516
HECW1	0.08053931572951598	true	-1	true	Set(IDH1	any	ZHX1, TP53	any	ZHX1, TP53	any	USP7, HECW1	any	USP7)	1.9313708498984758
ATM	0.08002781606029852	true	-1	true	Set(CDKN1A	any	DNMT3A, CDKN1A	any	TP53, ATM	any	TP53)	2.649327996793746
ESR2	0.08001929074092454	true	-1	false	Set(DIS3	any	EXOSC10, ESR2	any	EXOSC10, DNMT3A	any	ZBTB17, DIS3	any	ZBTB17)	1.7320508075688772
GABARAPL2	0.07961299466416259	true	-1	false	Set(CALCOCO2	any	GABARAPL2, CALCOCO2	any	TCL1A, DNMT3A	any	TCL1A)	2.0765594846045516
LARP1	0.07934149555739227	true	-1	false	Set(BCL2L1	any	TP53, IDH1	any	ZHX1, BCL2L1	any	LARP1, BCL2L1	any	ZHX1)	1.7833750602588103
WT1	0.07930093711625852	true	-1	true	Set(EGFR	any	TP53, TERT	any	WT1, EGFR	any	TERT)	2.100276388035915
NF1	0.07929429106369812	true	-1	true	Set(NF1	any	SDC2, PTPN11	any	SDC2, KIT	any	PTPN11)	2.016123775561495
MRE11A	0.07898470847209393	true	-1	false	Set(MRE11A	any	NBN, MRE11A	any	TERF2, MAX	any	NBN, DNMT3A	any	MAX)	1.6612475876836412
SMAD4	0.07886642279450817	true	-1	true	Set(HDAC3	any	ZBTB17, DNMT3A	any	ZBTB17, SMAD4	any	ZBTB17)	2.393488635335025
SLC38A1	0.07840513880236545	true	-1	false	Set(MYC	any	TP53, GFI1	any	MYC, DNMT3A	any	GFI1, SLC38A1	any	TP53)	2.119462397434997
CTNNB1	0.07819026694887588	true	-1	true	Set(DNMT3A	any	MYC, CEBPA	any	MYC, CTNNB1	any	MYC)	2.4953421271653267
CEP76	0.07768444053673082	true	-1	false	Set(MTUS2	any	ZMAT2, CEP76	any	ZMAT2, FXR2	any	ZMAT2)	1.6228680624634217
INPP5K	0.07764776654707582	true	-1	false	Set(CDKN1A	any	DNMT3A, CDKN1A	any	INPP5K, INPP5K	any	PFDN1)	2.568352777546806
HDAC2	0.07703851157184341	true	-1	false	Set(MYC	any	TP53, DNMT3A	any	MYC, HDAC2	any	TP53)	2.649327996793746
SMURF2	0.0770176170274941	true	-1	true	Set(NRAS	any	PLCE1, NRAS	any	SMURF2, SMURF2	any	TNPO3)	1.9519716382329886
PSMB6	0.07691633692003712	true	-1	false	Set(SMN1	any	TP53, EZH2	any	SMN1, EZH2	any	PSMB6)	1.4012585384440737
