GeneA	GeneB	MEScore
IL6R	SOCS3	0.0
ERBB2	STAT3	0.0
PIK3CA	PTPN11	0.0
MYB	CD4	0.0
PRMT1	TP53	0.0
SRC	IGF1	0.0
MYC	PDGFRB	0.0
CRKL	ERBB2	0.0
MS4A2	BTK	0.0
ZAP70	VAV1	0.0
CTNNB1	IGF1R	0.0
IL6R	VAV1	0.0
SRC	KLK3	0.0
KDR	VEGFA	0.0
EGFR	PTPN11	0.0
PTPRJ	HGF	0.0
JAK3	UGCG	0.0
MET	PLCG1	0.0
PTPN6	KIT	0.0
SH2B3	SOCS3	0.0
INS	PDPK1	0.0
ATF4	BATF	0.0
GADD45A	IGSF21	0.0
INSR	PTPRO	0.0
INSR	CBL	0.0
FYN	MAPK8	0.0
MYC	DDIT3	0.0
GAB2	AKT1	0.0
SMARCA2	MYC	0.0
DDIT3	CREB5	0.0
IL2	TERT	0.0
ERBB2	PIK3R1	0.0
EGFR	IRS1	0.0
CD3E	IL2RG	0.0
KITLG	MATK	0.0
CD3G	LCP2	0.0
FCER1G	MS4A2	0.0
MET	RAPGEF1	0.0
AR	PIK3CA	0.0
CD3E	VAV1	0.0
MYC	TERT	0.0
SRC	FRS2	0.0
EPOR	STAT1	0.0
CD3D	HLA-DRA	0.0
KIT	STAT3	0.0
JAK2	BTK	0.0
ERBB2	GRB2	0.0
CTNNB1	PTPRB	0.0
ERBB3	ZAP70	0.0
RPS6KB1	TERT	0.0
EPO	KITLG	0.0
SOS1	SGMS1	0.0
CTNNB1	HGF	0.0
IFNG	CBL	0.0
PTPN6	ZAP70	0.0
CRKL	GAB1	0.0
IL2RG	STAT1	0.0
ABL1	SRC	0.0
PIK3CA	RPS6KB1	0.0
IGF1R	IRS1	0.0
GDNF	PTPN11	0.0
FRS2	NCK1	0.0
COX8A	NPM1	0.0
IRS1	CBL	0.0
GRB2	RAPGEF1	0.0
SOCS1	VAV1	0.0
SMC3	CEP63	0.0
TFDP1	MYC	0.0
LYN	MAPK8	0.0
JAK2	PIK3R1	0.0
KRTAP10-8	KRTAP10-3	0.0
B2M	VAV1	0.0
CTNNB1	SRC	0.0
PIK3CA	RHOA	0.0
CTNNB1	ZFYVE9	0.0
AURKA	GADD45A	0.0
IRS1	SOS1	0.0
FYN	VAV1	0.0
TADA2B	BBC3	0.0
B2M	LCP2	0.0
RB1	MYC	0.0
PTPN6	PIK3CA	0.0
ERBB2	ERBB3	0.0
ERBB2	SH2B3	0.0
MS4A2	FER	0.0
JAK3	SOS1	0.0
PDPK1	RPS6KB1	0.0
PRKDC	XRCC5	0.0
ERBB2	SH2B2	0.0
IFNGR1	PTPN11	0.0
IL2RB	JAK3	0.0
GAB2	IL2RB	0.0
PIK3CA	PRKCD	0.0
MET	PTPN11	0.0
INPP5D	MS4A2	0.0
LCP2	VAV1	0.0
EGFR	ERBB2	0.0
PTPRJ	TEK	0.0
CD247	SHC1	0.0
MS4A2	PLCG1	0.0
NCOA2	EPO	0.0
CD3D	IL2RG	0.0
IL2RG	PRKCZ	0.0
SDC2	MAPK8	0.0
LYN	PLCG1	0.0
IL2RB	STAT3	0.0
CBL	HGF	0.0
IL2	UGCG	0.0
USP7	TP53	0.0
STAT3	MYC	0.0
SERPINB9	TP53	0.0
KIT	LYN	0.0
IL2RB	PTK2B	0.0
RB1	TFDP1	0.0
MYB	LYZ	0.0
IGF1R	SOS1	0.0
CEBPE	CEBPG	0.0
FYN	HLA-DRB1	0.0
HLA-DRB1	SHC1	0.0
EPOR	PLCG1	0.0
CARM1	TAF9	0.0
ZAP70	SHC1	0.0
JAK3	SHC1	0.0
IL2RB	SOCS3	0.0
TADA2B	TAF9	0.0
EGFR	PTPRB	0.0
MYB	CEBPB	0.0
JAK2	IL2	0.0
AR	CARM1	0.0
GAB1	GNAI1	0.0
EGF	PTPN11	0.0
HLA-DRA	LCK	0.0
TP53	RB1	0.0
AKT1	PRKCZ	0.0
INPP5D	PTPN11	0.0
IL2RG	SOCS3	0.0
LCK	SHC1	0.0
SNAI2	TP53	0.0
SNAI2	BBC3	0.0
FCER1A	IGHE	0.0
IL2RG	PIK3CA	0.0
GAB1	PTPRJ	0.0
CEBPA	ATF7	0.0
HLA-DRB1	FYB	0.0
CTNNB1	IGF1	0.0
ABL1	RB1	0.0
RAPGEF1	PIK3R1	0.0
GNAI1	GNAI3	0.0
CDK2	ABL1	0.0
JAK2	GAB1	0.0
BATF3	IL2	0.0
ANXA3	TP53	0.0
ANXA7	APC	0.0
SOCS3	STAT1	0.0
ANXA7	TP53	0.0
PIK3R1	PRKCD	0.0
ERBB2	TEC	0.0
LCK	PIK3CA	0.0
PLK1	RHOA	0.0
LCK	STAT3	0.0
IL2RB	PIK3CA	0.0
MAX	TAF9	0.0
CD3D	LCP2	0.0
GRB10	VEGFA	0.0
CBX4	TFDP1	0.0
AR	PIK3R1	0.0
IL6	JAK2	0.0
IL6	VAV1	0.0
MYB	NRAS	0.0
USP7	MDM2	0.0
GAB1	AKT1	0.0
CD4	VAV1	0.0
SDC2	STAT1	0.0
VAV1	RHOA	0.0
JAK2	CD3E	0.0
CD3G	LCK	0.0
PTPN11	UGCG	0.0
B2M	GRB2	0.0
FRS2	GFRA1	0.0
EGFR	STAT3	0.0
PIK3CA	SHC1	0.0
CRKL	PIK3CA	0.0
KIT	GRB10	0.0
PIK3R1	PRKCZ	0.0
AR	SRC	0.0
IGHE	PTPN11	0.0
GAB2	PIK3CA	0.0
NCK1	PIK3C2B	0.0
KITLG	DOK1	0.0
EGFR	SH2B3	0.0
LCP2	NCK1	0.0
CD247	IFNG	0.0
IL2	CCND3	0.0
PLCG1	VAV1	0.0
SDC2	SOS1	0.0
RB1	SMARCA2	0.0
CTNNB1	KDR	0.0
MAX	PLEKHF2	0.0
INSR	SOS1	0.0
IGHE	GAB2	0.0
IL6ST	SOCS3	0.0
JAK2	PTPN6	0.0
KIT	SNAI2	0.0
RB1	MET	0.0
BTK	MAPK8	0.0
CD3G	IL2	0.0
EPO	STAT1	0.0
IL6	SOS1	0.0
IL6ST	VAV1	0.0
ANXA7	SMPD1	0.0
CD3E	IL2RB	0.0
MAX	TP53	0.0
DOK1	MAPK8	0.0
LCK	PTPN11	0.0
B2M	LCK	0.0
MS4A2	SYK	0.0
CTNNB1	VEGFA	0.0
PRKDC	TP53	0.0
EGFR	SYK	0.0
SRC	GDNF	0.0
PDGFRB	PIK3R1	0.0
ERBB2	PTPRJ	0.0
PTPN11	FYB	0.0
IL6R	STAT3	0.0
GRB2	LCP2	0.0
GNAI3	PTPN11	0.0
CDK2	TFDP1	0.0
CBL	CD4	0.0
LCK	PRKCZ	0.0
FCER1G	SYK	0.0
EGFR	JAK2	0.0
KITLG	SH2B2	0.0
MAX	DDIT3	0.0
CBL	KITLG	0.0
TP53	EGFR	0.0
CD3D	SHC1	0.0
CD247	PTPN6	0.0
CCNB1	PLK1	0.0
GDNF	IRS1	0.0
IGF1	CRKL	0.0
JAK3	MYC	0.0
GFRA1	IRS1	0.0
PDGFRB	PTPRO	0.0
LCK	PTK2B	0.0
B2M	CD3E	0.0
MS4A2	VAV1	0.0
ERBB2	SYK	0.0
TP53	TRRAP	0.0
DOK1	SOS1	0.0
FRS2	GDNF	0.0
IFNGR1	JAK2	0.0
PDGFRB	PRKCD	0.0
PTPN6	KITLG	0.0
HLA-DRA	FYB	0.0
KITLG	SOCS1	0.0
CREBBP	KIT	0.0
CEBPA	SMARCA2	0.0
EPO	MAPK8	0.0
EPO	PLCG1	0.0
INPP5D	KRT40	0.0
GAB1	MET	0.0
LYN	PIK3CA	0.0
JAK3	SOCS3	0.0
FYN	IL2RB	0.0
HLA-DRB1	LCK	0.0
IL2	PRKCZ	0.0
IL12RB1	LCK	0.0
DDIT3	BATF3	0.0
ATF4	CEBPD	0.0
NRAS	PLCE1	0.0
KITLG	STAT3	0.0
HLA-DRA	SHC1	0.0
EPOR	PTPRJ	0.0
DDIT3	ATF7	0.0
CBL	PTPRB	0.0
CD4	LCK	0.0
ERBB2	FER	0.0
IL6	STAT1	0.0
CEBPG	DDIT3	0.0
TEK	MAPK8	0.0
AR	MDM2	0.0
LYN	PTPN6	0.0
INSR	DOK1	0.0
CD4	IFNG	0.0
IFNG	SOCS1	0.0
CEBPB	TFDP1	0.0
IFNG	STAT1	0.0
FCER1A	SYK	0.0
ERBB2	MAPK8	0.0
PDGFRB	AKT1	0.0
PDGFRB	PTPN11	0.0
CDK2	TP53	0.0
LCK	PTPN6	0.0
CEBPG	ATF5	0.0
GRB10	IGF1	0.0
PDGFRB	PIK3CA	0.0
IL2RG	PIK3R1	0.0
ERBB3	SOS1	0.0
IGF1	PRKCD	0.0
GFRA1	MAPK8	0.0
GAB2	PDPK1	0.0
GAB2	SGMS1	0.0
IGF1	IGF1R	0.0
IL12RB1	SOCS3	0.0
PLCG1	SOS1	0.0
TP53	APC	0.0
CD3G	PTPN11	0.0
PTPN11	TRIM32	0.0
CEBPA	LYZ	0.0
GRB2	GAB2	0.0
CEBPB	CEBPE	0.0
BARD1	KRT40	0.0
IL2RB	SOS1	0.0
IFNGR1	SOCS1	0.0
PLCG1	SRC	0.0
PRKCD	STAT3	0.0
GRB2	DNAJA3	0.0
MCL1	TP53	0.0
PDGFRB	PTPRJ	0.0
IL6ST	SOS1	0.0
CCNA2	RB1	0.0
SULT1E1	IGSF21	0.0
FYN	HLA-DRA	0.0
A2M	ANXA7	0.0
CBL	EGF	0.0
GRB10	DOK1	0.0
CD3G	PTPN6	0.0
FCER1A	FER	0.0
ZAP70	LCP2	0.0
PRMT1	TAF9	0.0
CD3D	CD4	0.0
CD3D	ZAP70	0.0
FYN	IL2RG	0.0
SMARCA2	KLK3	0.0
CBL	CRKL	0.0
B2M	IL2	0.0
EPOR	MAPK8	0.0
EGFR	PTPRJ	0.0
FCER1G	PTPN11	0.0
TADA2B	TP53	0.0
CREB5	KRTAP10-8	0.0
TRAF3IP1	DISC1	0.0
IL2	SYK	0.0
CEBPE	CREB5	0.0
EGFR	PTPN6	0.0
ABL1	PIK3R1	0.0
FLT1	PTPN11	0.0
ATF3	CREB5	0.0
APC	CREBBP	0.0
ATF5	BATF3	0.0
KDR	GAB1	0.0
JAK3	STAT3	0.0
IL2RG	UGCG	0.0
ERBB2	PTPN11	0.0
IGHE	VAV1	0.0
EGF	GAB1	0.0
MYB	KIT	0.0
INPP5D	MET	0.0
CEBPA	E2F4	0.0
ERBB2	IRS1	0.0
CCND3	NCOA2	0.0
CEBPG	BATF3	0.0
PTK2B	MAPK8	0.0
GAB2	IL2	0.0
CD3E	MAPK8	0.0
CEBPG	BATF	0.0
IFNGR1	STAT1	0.0
GAB1	GRB2	0.0
IFNG	TERT	0.0
SRC	GFRA1	0.0
STAT3	SYK	0.0
AR	PRKDC	0.0
FCER1A	FCER1G	0.0
APC	CTNNB1	0.0
IGF1	SOS1	0.0
FLT1	PLCG1	0.0
FYN	RAPGEF1	0.0
KITLG	PIK3C2B	0.0
ERBB3	NCK1	0.0
CARM1	NCOA2	0.0
CEBPA	CEBPB	0.0
NCK1	VEGFA	0.0
GFRA1	SOS1	0.0
HLA-DRA	PTPN11	0.0
SH2B3	EPOR	0.0
TEK	FYN	0.0
KITLG	PTPRO	0.0
CRKL	PIK3R1	0.0
TBC1D4	TET2	0.0
GAB2	HGF	0.0
GADD45A	EEF1A1	0.0
INSR	PTPRB	0.0
FLT1	PIK3CA	0.0
VEGFA	GAB1	0.0
SHC1	AKT1	0.0
EPOR	SOCS3	0.0
CEBPD	ATF5	0.0
CREB5	BATF3	0.0
CREB5	KRT40	0.0
INSR	PDPK1	0.0
TP53	GUSBP1	0.0
IL2RG	KRTAP10-3	0.0
JAK3	AKT1	0.0
DVL3	WT1	0.0
CDK2	RB1	0.0
ABL1	NCK1	0.0
JAK3	SMPD1	0.0
PDPK1	SRC	0.0
IL2	PTPN11	0.0
AR	XRCC5	0.0
LCK	LCP2	0.0
ATF4	CEBPA	0.0
CD3G	HLA-DRA	0.0
FRS2	VEGFA	0.0
IL2	PTK2B	0.0
JAK3	SGMS1	0.0
PRKCD	LYN	0.0
PTPRB	TEK	0.0
KIT	PIK3C2B	0.0
GDNF	MAPK8	0.0
GAB2	MET	0.0
GRB10	KDR	0.0
CARM1	KLK3	0.0
LCK	SOCS3	0.0
CD247	HLA-DRA	0.0
LCK	VAV1	0.0
IL2	RPS6KB1	0.0
IL2	IL2RB	0.0
SERPINB9	IGSF21	0.0
DOK1	LYN	0.0
SOS1	SRC	0.0
EGFR	ERBB3	0.0
IGF1R	CRKL	0.0
CD4	ZAP70	0.0
SYK	CBL	0.0
PIK3CA	PRKCZ	0.0
CD3D	IL2RB	0.0
JAK3	SYK	0.0
IL2RG	PTPN6	0.0
CDK2	CCNE2	0.0
PDGFRB	PLCG1	0.0
LYN	CBL	0.0
CD3E	IL2	0.0
INS	PTPN11	0.0
CD3E	FYB	0.0
PTPN6	FYN	0.0
GAB1	GNAI3	0.0
CBL	HLA-DRA	0.0
AR	CCND3	0.0
EPO	TEC	0.0
IL2RG	CCND3	0.0
CCNA2	CDK2	0.0
BTK	GRB2	0.0
EGFR	GNAI1	0.0
HLA-DRA	ZAP70	0.0
LCK	SYK	0.0
IRS1	SH2B2	0.0
PTPN11	ZAP70	0.0
RHOA	GAB2	0.0
WT1	TERT	0.0
GAB2	RAPGEF1	0.0
IL6R	PTPN11	0.0
LCK	MYC	0.0
JAK2	TEC	0.0
ATF3	ATF7	0.0
PIK3CA	AKT1	0.0
CEBPE	DDIT3	0.0
CBL	CD3G	0.0
GAB1	RAPGEF1	0.0
LYN	SYK	0.0
PTPN11	SDC2	0.0
DOK1	INPP5D	0.0
EPO	PTPN6	0.0
TAF9	TP53	0.0
IFNGR1	CBL	0.0
RHOA	FYN	0.0
SHC1	UGCG	0.0
EEF1A1	GUSBP1	0.0
CBX4	RB1	0.0
INSR	PTPRJ	0.0
CD3G	IL2RB	0.0
IL6	IL6R	0.0
PTPRB	TEC	0.0
ERBB3	SYK	0.0
PDPK1	PIK3CA	0.0
INPP5D	SYK	0.0
WT1	TAOK1	0.0
CCNA2	TFDP1	0.0
ERBB3	PIK3R1	0.0
FCER1A	LCP2	0.0
LCP2	PLCG1	0.0
CEBPA	CEBPG	0.0
PIK3C2B	PIK3R1	0.0
SOCS1	IL2	0.0
CD247	MAPK8	0.0
MYC	ERBB2	0.0
AKT1	RPS6KB1	0.0
TEK	PIK3R1	0.0
SOS1	SMPD1	0.0
CRKL	MET	0.0
SRC	SYK	0.0
CD3G	SHC1	0.0
PIK3CA	CCND3	0.0
KITLG	TEC	0.0
CARM1	TP53	0.0
ATF3	TP53	0.0
DOK1	GFRA1	0.0
ATF4	CEBPG	0.0
AURKA	AKT1	0.0
JAK3	CCND3	0.0
IL2RG	SOS1	0.0
IL6R	JAK2	0.0
LYN	PIK3R1	0.0
CD3G	IL2RG	0.0
NPM2	PLEKHF2	0.0
JAK2	CD4	0.0
GAB1	INPP5D	0.0
IL6	SOCS3	0.0
CD3G	FYB	0.0
HGF	MAPK8	0.0
CBL	FLT1	0.0
PTPN6	VEGFA	0.0
SDC2	PLCG1	0.0
WT1	ZNF205	0.0
PTK2B	KLK3	0.0
CEBPB	ATF7	0.0
CD3G	HLA-DRB1	0.0
CEBPD	DDIT3	0.0
TEK	NCK1	0.0
SOS1	PRKCD	0.0
XRCC5	KLK3	0.0
CEBPA	CEBPD	0.0
STAT3	CEBPD	0.0
ERBB3	PTPN11	0.0
LCK	AKT1	0.0
GFRA1	PTPN11	0.0
AKT1	TERT	0.0
PIK3R1	AKT1	0.0
TRRAP	TERT	0.0
AR	CEBPA	0.0
EGFR	SOS1	0.0
CARM1	SRC	0.0
KIT	PTPRJ	0.0
PTPN11	SGMS1	0.0
MYB	KITLG	0.0
DISC1	CEP63	0.0
IL2RG	SYK	0.0
PTPN11	PRKCZ	0.0
GAB1	PLCG1	0.0
HGF	SRC	0.0
TFDP1	CCND3	0.0
IL2RB	LCK	0.0
CTNNB1	MYC	0.0
PTPN11	RPIA	0.0
MYC	GADD45A	0.0
KDR	PLCG1	0.0
ERBB2	JAK2	0.0
EPOR	TEC	0.0
CBL	PIK3CA	0.0
PDGFRB	SH2B2	0.0
AKT1	TBC1D4	0.0
EPOR	CRKL	0.0
B2M	CD3G	0.0
IFNG	JAK2	0.0
EPOR	GAB1	0.0
IGF1	IRS1	0.0
ERBB2	SOS1	0.0
ERBB3	SHC1	0.0
HLA-DRB1	ZAP70	0.0
TP53	MET	0.0
CD247	CD3E	0.0
JAK2	CBL	0.0
CTNNB1	DVL3	0.0
CTNNB1	MET	0.0
CBL	KIT	0.0
ABL1	TERT	0.0
INPP5D	JAK3	0.0
INS	SH2B2	0.0
AURKA	PLK1	0.0
PIK3C2B	PIK3CA	0.0
SDC2	PIK3CA	0.0
DOK1	SHC1	0.0
EPOR	KIT	0.0
ABL1	ERBB2	0.0
NPM2	SDCBP2	0.0
KDR	SHC1	0.0
KDR	PTPN11	0.0
IRS1	PIK3R1	0.0
PTPN11	CCND3	0.0
IL12RB1	STAT3	0.0
MET	SOS1	0.0
IRS1	SHC1	0.0
PRKCZ	MAPK8	0.0
GAB1	GFRA1	0.0
PTPN11	LYN	0.0
WT1	KRTAP10-8	0.0
FCER1G	VAV1	0.0
GRB10	INS	0.0
IFNG	IFNGR1	0.0
KIT	TEC	0.0
KITLG	JAK2	0.0
SHC1	PRKCZ	0.0
FCER1G	GAB2	0.0
FYN	PTPN11	0.0
IGF1	PTPN11	0.0
EGF	STAT1	0.0
KDR	PIK3CA	0.0
PIK3CA	SMPD1	0.0
IL12RB1	JAK2	0.0
IL2RG	RHOA	0.0
S100A8	TP53	0.0
HGF	MET	0.0
IL2RG	MYC	0.0
INSR	SH2B2	0.0
CD3D	PTPN11	0.0
PRMT1	IGSF21	0.0
FYN	IL2	0.0
EPO	CRKL	0.0
GRB2	GRB10	0.0
GAB1	PIK3R1	0.0
CXCL12	LCK	0.0
FRS2	PIK3R1	0.0
EGFR	NCK1	0.0
TP53	HGF	0.0
PTPN11	VAV1	0.0
LYN	MS4A2	0.0
IRS1	CRKL	0.0
SNAI2	TAF9	0.0
IL6	IL6ST	0.0
PIK3R1	UGCG	0.0
KDR	RHOA	0.0
RAPGEF1	NCK1	0.0
MAX	GADD45A	0.0
MS4A2	PIK3CA	0.0
E2F4	TRRAP	0.0
CREBBP	MYC	0.0
EPOR	JAK2	0.0
IL2RG	SOCS1	0.0
MS4A2	PTPN11	0.0
GADD45A	TP53	0.0
CD3G	ZAP70	0.0
CCNA2	ABL1	0.0
JAK2	PTPRJ	0.0
TP53	ZNF384	0.0
GNAI1	PTPN11	0.0
LCK	SOCS1	0.0
PIK3R1	SRC	0.0
IRS1	PTPN11	0.0
IGF1	RPS6KB1	0.0
IGHE	PIK3R1	0.0
GAB1	GDNF	0.0
BCR	TP53	0.0
INS	CBL	0.0
EGF	SRC	0.0
PDPK1	SOCS3	0.0
KRAS	PSMA3	0.0
USP7	DNAJA3	0.0
LCK	PTPRO	0.0
CD3D	FYB	0.0
FCER1G	LYN	0.0
MYB	CBX4	0.0
EGF	ERBB3	0.0
PIK3CA	SOS1	0.0
INS	SOS1	0.0
ATF4	CREB5	0.0
RAPGEF1	SH2B2	0.0
ANXA3	IGSF21	0.0
SOS1	AKT1	0.0
IL2	PIK3CA	0.0
EGF	GNAI1	0.0
INPP5D	SOS1	0.0
IL2	RHOA	0.0
IL2RG	INPP5D	0.0
GRB2	GAB2	0.0
APOH	GRB2	0.0
APOH	TP53	0.0
IL2RB	SYK	0.0
GAB1	HGF	0.0
PTPN11	SYK	0.0
GRB10	INSR	0.0
MAX	CCNB1	0.0
CEBPE	ZNF384	0.0
PRMT1	GADD45A	0.0
CEBPD	BATF3	0.0
KIT	MATK	0.0
INSR	IRS1	0.0
AKT1	APOH	0.0
IGHE	PLCG1	0.0
JAK3	PIK3CA	0.0
FCER1G	LCP2	0.0
FRS2	PIK3CA	0.0
IL2RB	UGCG	0.0
PIK3R1	STAT3	0.0
IL2	IFNG	0.0
STAT3	SYK	0.0
CRKL	KIT	0.0
CD247	CD3D	0.0
FCER1A	PTPN11	0.0
PRKCD	TP53	0.0
IL6	PTPN11	0.0
PIK3R1	SMPD1	0.0
AKT1	MYC	0.0
JAK2	SOCS3	0.0
IRS1	PIK3CA	0.0
FRS2	KDR	0.0
CEBPB	CREB5	0.0
SYK	PIK3R1	0.0
ERBB2	PTPRB	0.0
GAB1	SOS1	0.0
FYB	FYN	0.0
A2M	GRB2	0.0
EPO	CBL	0.0
PTPN11	A2M	0.0
AURKA	TP53	0.0
B2M	CBL	0.0
IL2RG	IRS1	0.0
PTPN11	RAPGEF1	0.0
PDGFRB	PTPRB	0.0
KIT	PTPRO	0.0
INPP5D	SHC1	0.0
CD247	IL2	0.0
