GeneA	GeneB	MEScore
GSK3B	AR	0.0
MAX	PDGFRB	0.0
CDH1	IGF1R	5.6561635046840255
AGAP2	PIK3R1	0.0
FOXA1	CDKN1B	3.179586801558725
AR	BRCA1	2.7699686802504155
CRK	RAC1	0.0
CTNNB1	CCND1	0.0
EPB41L1	PIK3R1	3.0
ITGB4	AKT1	2.58113883008419
FOXA1	TP53	8.385124418714554
AKT1	MTOR	2.995352392457285
AKT1	CDKN1B	2.541103500742244
SP1	APC	0.0
AR	JUN	0.0
MYC	ITGB4	6.34182061597887
ABL1	EGFR	2.7699686802504155
SP1	TK1	0.0
ITIH1	PIK3CA	0.0
AKT1	FOXO3	4.030628572867368
BRCA1	TBP	3.318156838839072
BRCA1	TP53	8.131727983645296
ABL1	MDM2	3.449489742783178
EGFR	PAK1	5.533985905294664
NGF	PIK3R1	3.0
NGF	RAC1	0.0
RELN	AKT1	3.3839144678161843
ATXN1	NCOR1	0.0
SOS1	MTOR	2.414213562373095
CDC42	TP53	0.0
RHOA	AKT1	0.0
CDC42	MAP3K1	0.0
RPS6KB1	E2F1	0.0
MDM2	NEDD8	0.0
TP53	SESN1	8.347856475307527
ABL1	CRK	0.0
ERBB2	PLCG1	5.965044917377223
TP53	CCNB1	7.611394185400459
