GeneA	GeneB	MEScore
AKT1	RPS6KB1	5.873213921133975
CDKN2A	PIK3R1	4.558513793529087
ESR1	SP3	1.5731321849709863
AKT1	PIK3R1	3.58113883008419
CDKN2A	MDM2	5.019937882081738
EGFR	SOS1	2.9364916731037085
AR	NFKB1	1.5
AKT2	ESR1	2.7071067811865475
MAPK1	PIK3R1	2.5
SP3	TP53	7.480215373258581
IGF1R	PIK3CA	9.417167059846243
MAPK14	STAT3	2.1583123951777
IGF1R	PIK3R1	4.783882181415011
STAT3	STAT5A	2.188901059316734
ERBB2	SOS1	5.977287478849656
AKT2	STAT5B	3.6583123951777
AR	MYC	6.656854249492381
ERBB2	MAPK1	5.623475382979799
EGFR	MYC	7.355661747169874
CCND1	STAT3	7.069763430109227
ERBB3	MAPK14	2.0
CDKN2A	TP53	8.878329975257468
AKT1	MAP2K4	4.414213562373095
GAB2	IL6ST	5.470226126610201
ATM	CDKN2A	4.203160950509568
NFKB1	TP53	6.773108592072033
BRCA1	IGF1R	4.720373854518719
ESR1	PIK3R1	2.7071067811865475
AKT2	PIK3R1	4.0
MAP3K1	MAPK14	3.891164991562634
NFKB1	PIK3CA	6.846531968814577
MAP2K4	PIK3R1	5.041381265149109
AKT1	TP53	8.178088191607436
BRCA1	CCND1	7.436491673103708
AR	MAPK1	1.5
IKBKB	MAPK14	3.8890872965260113
SOS1	STAT3	2.6583123951777
PIK3CA	SOS1	7.54450394677522
BRCA1	MAPK14	2.4364916731037085
AKT1	SOS1	2.58113883008419
ABL1	ATM	2.4862105783864035
AR	ESR1	1.7071067811865475
ERBB3	STAT5B	2.904014485616485
PIK3R1	STAT3	3.6583123951777
ERBB3	STAT5A	3.03439873697506
AKT1	MYC	7.237993079576571
ESR1	TP53	7.489436764311816
AR	RB1	3.345207879911715
CCND1	ERBB3	7.0
MYC	SOS1	6.656854249492381
ESR1	MYC	6.3639610306789285
RB1	TBP	3.845207879911715
AKT2	SOS1	2.8345273722873916
EGFR	MAPK1	2.4364916731037085
MAPK1	TP53	7.282329983125268
GAB2	STAT3	5.372983346207417
CDKN2A	PIK3CA	9.207834997594478
PIK3CA	STAT3	8.427670798898767
AKT1	AKT2	3.58113883008419
GAB2	PIK3R1	5.82557896962972
ESR1	STAT5A	2.3654191763642474
ABL1	BRCA1	2.9364916731037085
MAPK1	NFKB1	1.0
AKT2	MAP2K4	4.957253166502351
MAPK14	TP53	7.282329983125268
AKT2	STAT3	3.5496407985871423
MAPK14	PIK3CA	7.355654600401044
MDM2	TP53	8.848132367096497
AKT1	ESR1	2.2882456112707374
MAPK14	RPS6KB1	4.887482193696061
ESR1	NFKB1	1.2071067811865475
MYC	TP53	10.758762678815339
CCND1	MAPK1	6.0
ERBB2	GAB2	8.618035689404845
PIK3R1	SOS1	3.0
MYC	SP3	6.352901676504655
PTEN	SOS1	3.692582403567252
EGFR	ESR1	2.643598454290256
MYC	STAT5A	6.935361735693208
MAPK14	SOS1	1.5
PTEN	TP53	8.934948480986922
AKT2	IKBKB	5.7438120395943875
STAT5A	STAT5B	2.3693063937629155
AR	IL6ST	2.6583123951777
AKT1	MDM2	4.030628572867368
BRCA1	PIK3R1	3.9364916731037085
EGFR	PIK3R1	3.9364916731037085
MAPK14	NFKB1	1.0
GAB2	MAPK1	4.405124837953327
MYC	PIK3R1	7.34453688772979
AKT2	PIK3CA	8.551141656061805
AKT1	MAP3K1	4.972303821646824
AKT1	IKBKB	5.486263668037517
MAPK1	MAPK14	1.0
BRCA1	RB1	4.281699553015423
ESR1	TBP	2.2071067811865475
MLLT4	PIK3R1	4.087072989864366
PIK3R1	STAT5A	3.6583123951777
MAPK14	PIK3R1	2.5
MAPK1	STAT5B	2.1583123951777
IL8	TP53	8.198880503487132
AKT2	ERBB3	3.5
SOS1	STAT5B	2.6583123951777
AR	BRCA1	2.7699686802504155
AR	STAT3	2.6583123951777
MYC	NFKB1	5.645794895318107
MAP2K4	MAPK1	3.5413812651491097
ERBB2	IL6ST	6.781787778157499
EGFR	IGF1R	4.720373854518719
PIK3CA	STAT5A	8.427670798898767
ERBB3	PIK3CA	7.809919235938118
CCND1	STAT5B	6.977225575051661
AR	CDKN2A	3.6457513110645907
BRCA1	TP53	8.131727983645296
MAPK1	PIK3CA	6.846531968814577
ABL1	MDM2	3.449489742783178
MYC	STAT5B	6.935361735693208
EGFR	GAB2	5.498885269112003
MAP3K1	MAPK1	3.891164991562634
MYC	RPS6KB1	9.553809382742905
MYC	PIK3CA	11.456418009868356
AKT1	MAPK1	2.08113883008419
ERBB2	STAT5A	6.167786457930934
