GeneA	GeneB	MEScore
DLG4	GRIN2B	0.0
ESR1	PIK3CA	0.0
MAPK1	FRS2	0.0
PAK1	PLK1	0.0
AKT1	GSK3B	0.0
PIK3CA	RAC1	0.0
GRB2	PAK1	0.0
LYN	PIK3CA	7.98212002188447
TBP	MDM2	3.949489742783178
EGFR	LYN	2.9364916731037085
TP53	PRDM1	9.502487416760172
EGFR	AR	2.9364916731037085
MYC	EP300	0.0
PRKCA	GRIN2B	0.0
RERE	MYST3	0.0
BCL10	AKT1	2.8058837014757785
DLG4	ACTN2	0.0
PIK3CA	GRIN2B	8.179958743013367
PRKCD	SRC	0.0
AR	MDM2	3.449489742783178
ERBB3	PRKACA	0.0
HIPK1	RUNX1	3.4441959990919377
ERBB2	MAPK8	0.0
SP1	PRKDC	0.0
TP53	CDK1	0.0
TP73	CREBBP	0.0
ERBB3	SOS1	2.323763377495764
FYN	ATXN1	0.0
BLM	TP53	7.620653446837586
RUNX1	AR	3.1213203435596424
SOS1	PLCG1	2.118033988749895
MAP3K7	SMAD3	0.0
GSK3B	PPP2CA	0.0
EP300	NCOA3	0.0
GAB2	GRB2	0.0
NCOA3	CCND1	6.724744871391589
PAK1	CDC42	0.0
PAK1	PRKCD	0.0
TP53	SMAD3	0.0
MAP2K4	MAPK8	0.0
ESR1	PRKACA	0.0
HDAC1	RELA	0.0
TP73	MYC	0.0
SRC	PLCG1	0.0
MAPK14	FLNA	0.0
CDKN2AIP	CDKN2A	4.377802118633468
PRKCD	STAT3	0.0
RAC1	MYC	0.0
MCL1	TP53	10.782329983125269
CDH1	PIK3R1	4.786930235851553
MAP2K4	PRKCD	0.0
RAC1	PIK3R1	0.0
YWHAG	PRKCD	0.0
MAPK1	ESR1	0.0
HDAC1	SP1	0.0
BCL10	TRAF6	0.0
CCND1	ESR1	0.0
FLNA	PRKCA	0.0
PAK1	MAP2K4	7.0155946010522525
MAP3K7	RAC1	0.0
MAPK14	MAX	0.0
NLRC4	BCL10	2.5476205269238843
LYN	JAK2	2.118033988749895
PAK1	CCND1	7.586870176698864
ESR1	IGF1R	0.0
CSNK2A1	MYB	0.0
HSP90AA1	STAT3	0.0
ABL1	PIK3R1	3.0
HSP90AA1	RHOA	0.0
-	CTNNB1	0.0
MAPK1	STAT3	0.0
ERBB3	HSP90AA1	0.0
TRAF6	ZNF274	0.0
CDKN2A	ANKRD12	3.8704961824561797
DLG4	PRKCA	0.0
CREBBP	CCND1	0.0
-	DLG4	0.0
JUN	RUNX1	0.0
FOXA1	JUN	0.0
PRKCA	RHOA	0.0
AKT1	PRKACA	0.0
AR	PRKDC	2.414213562373095
MAPK8	RELN	0.0
EP300	BRCA1	0.0
HDAC1	MAX	0.0
IKBKB	RELA	0.0
PAK1	SMAD2	0.0
PIK3R1	RELA	0.0
PLCG1	RHOA	0.0
MAPK1	MCL1	0.0
ITGB1	RPS6KB1	0.0
-	RHOA	0.0
HDAC1	JUN	0.0
DLG1	ACTA1	0.0
MYB	GATA3	4.980060365114244
EP300	TP73	0.0
CREBBP	SMAD4	0.0
SP1	TBP	0.0
SRC	NFKB1	0.0
MAP2K4	MAP3K14	4.266126136540699
GAB2	TRAF6	0.0
SHC1	AKT1	0.0
MAP3K14	IKBKB	4.872983346207417
TAF1	MDM2	3.863703305156273
NFKBIA	PIK3CA	0.0
AKT1	EP300	0.0
PRKDC	JUN	0.0
TLE1	MYC	0.0
PLAT	HMGB1	5.539937360500831
ATM	WRN	0.0
LYN	PRKCD	0.0
PAK1	FRS2	6.23606797749979
MYB	NCOR1	3.4757663751819257
-	CDC42	0.0
SMAD2	JUN	0.0
RPS6KB1	EIF4EBP1	8.739090935785407
DLG4	LYN	0.0
SOS1	SRC	0.0
ERBB3	EGFR	3.4364916731037085
SMAD4	SMAD9	0.0
DLG4	SHC1	0.0
HDAC1	TLE1	0.0
SP1	EP300	0.0
ESR1	COL18A1	0.0
PLK1	PPP2CA	0.0
MAPK8	PRKDC	0.0
HDAC1	STAT3	0.0
MAPK14	GRB2	0.0
FOXA1	AR	3.0615528128088303
GPS2	TP53	7.891142580821928
GSK3B	TP53	0.0
ATN1	-	0.0
TLE1	CDK1	0.0
CASP3	BLM	2.724744871391589
SMAD4	AR	0.0
SMAD2	HDAC1	0.0
HSP90AA1	FYN	0.0
NCOR1	AR	3.0615528128088303
PAK1	PIK3CA	10.892217808627684
RERE	ECM1	0.0
PIK3CA	RELA	0.0
PRKCA	NFKB1	0.0
RHOA	GAB2	0.0
SORBS2	AKT1	3.3839144678161843
MAP3K1	MAPK8	0.0
TP53	AFP	8.894428935631675
MAPK1	PPP2CA	0.0
PIK3CA	AKT1	8.56325885196866
JUN	BRCA1	0.0
MAPK14	AR	0.0
RPS6KB1	MAPK1	0.0
SP1	NCOR1	0.0
PRKACA	CCND1	0.0
SHC1	PAK1	0.0
CDK1	RPS6KB1	0.0
RHOA	FYN	0.0
BAK1	TP53	0.0
MTOR	RELA	0.0
PRKCD	FYN	0.0
ERBB3	PIK3R1	3.382715530876048
PRDM1	ATXN1	0.0
FLNA	RHOA	0.0
MYC	ERBB2	10.095079772144516
RPS6KB1	AKT1	5.968621023780251
AKT1	EIF4EBP1	6.4029642105806674
MAPK14	SMAD3	0.0
TP73	HMGB1	0.0
CDH1	CTNNB1	0.0
TLE1	CCND1	0.0
MAPK8	MAPK14	0.0
JAK2	NFKB1	0.0
LYN	PIK3R1	3.0
MYC	CDKN2B	7.803832340329811
CDK1	PLK1	0.0
SMAD3	MYC	0.0
PRKDC	HMGB1	3.414213562373095
CSNK2A1	BRCA1	0.0
MYC	ITGB1	0.0
CREBBP	SMAD2	0.0
MYC	GSK3B	0.0
PLCG1	GRB2	0.0
GPS2	NCOR1	3.2862976842004192
RAC1	PRKCA	0.0
CREBBP	ESR1	0.0
TEP1	PRKCA	0.0
CASP3	LYN	2.5
SOS1	PRKCD	0.0
YWHAG	PIK3R1	0.0
PPP1CA	PTEN	0.0
MAP3K7	IKBKB	5.486263668037517
SHC1	LYN	0.0
AKT1	PIK3R1	3.58113883008419
MYC	SP1	0.0
CDKN2A	MDM2	5.019937882081738
SOS1	EGFR	2.9364916731037085
GSK3B	CCND1	0.0
GATA3	JUN	0.0
HSP90AA1	RPS6KB1	0.0
WRN	BLM	0.0
CASP3	MCL1	5.0550379257558005
AR	NFKB1	0.0
SRC	IKBKB	0.0
HSP90AA1	MAP3K14	0.0
NCOR1	MYC	7.71840706230121
MAP3K1	TRAF2	0.0
-	SMAD2	0.0
CTNNB1	MYC	0.0
MAPK14	STAT3	0.0
HIPK1	TP53	7.881908617984236
PRKCD	ACTA1	0.0
PIK3R1	IGF1R	4.82842712474619
ERBB2	JAK2	6.290074205144196
ABL1	YWHAG	0.0
HSP90AA1	ESR1	0.0
ERBB3	ITGB4	2.5
SOS1	ERBB2	6.172040216394301
RAC1	STAT3	0.0
SHC1	ERBB3	0.0
ABL1	ACTA1	0.0
TRAF6	TP53	0.0
CDC42	RAC1	0.0
CASP3	SP1	0.0
TRAF6	NFKBIA	0.0
YWHAG	FOXO3	0.0
CCND1	STAT3	7.069763430109227
TRAF6	SRC	0.0
CSNK2A1	MAX	0.0
ALB	RYR2	4.406760692720545
PRKACA	EGFR	0.0
PPP1CA	CDH1	0.0
TP73	SMAD3	0.0
PIK3R1	CCND1	7.5
AKT1	MAP2K4	4.414213562373095
YWHAG	PRKCA	0.0
IGF1R	JAK2	3.946461113496085
PIK3CA	RELN	8.536352701705967
YWHAG	-	0.0
SHC1	MAPK1	0.0
RB1	JUN	0.0
JUN	RELA	0.0
MTOR	EIF4EBP1	6.236038942869572
MAX	HSP90AA1	0.0
FOXO3	PLK1	0.0
MAPK1	HSP90AA1	0.0
ITGB1	SRC	0.0
RELA	NFKBIA	0.0
SHC1	MAPK14	0.0
HDAC1	PCNA	0.0
HDAC1	NFKB1	0.0
CASP3	HMGB1	3.5
HDAC1	MDM2	0.0
SP1	RELA	0.0
EP300	CREBBP	0.0
PIK3R1	ESR1	0.0
MAX	LIN28B	0.0
DLG1	PIK3CA	8.091196829240571
PRKACA	RELA	0.0
FRS2	PIK3R1	4.345207879911715
HUWE1	CDKN2A	4.145751311064591
TAF1	RELA	0.0
SOS1	RAC1	0.0
SRC	SHC1	0.0
MTOR	NFKB1	0.0
MAP3K1	MAPK14	0.0
CASP3	RB1	3.732618186247021
MAX	SP1	0.0
NFKB1	PIK3CA	0.0
CREBBP	STAT3	0.0
SMAD4	CTNNB1	0.0
ITGB4	GRB2	0.0
MYC	CREBBP	0.0
CCND1	BRCA1	7.436491673103708
CREBBP	CSNK2A1	0.0
YWHAG	FLNA	0.0
JAK2	MAP3K1	4.509198980312529
MAPK1	AR	0.0
PRKDC	PCNA	0.0
SRC	GRB2	0.0
ESR1	FOXA1	0.0
ITGB1	PIK3CA	0.0
SRC	PIK3R1	0.0
ABL1	TRAF6	0.0
MAPK1	PLAT	0.0
TRAF2	NFKBIA	0.0
-	FYN	0.0
AR	EP300	0.0
ATN1	MYST3	5.476232764691075
PIK3CA	SOS1	7.839188244275115
CSNK2A1	MYC	0.0
FLNA	CCNB1	2.4409096442821903
SOS1	AKT1	2.58113883008419
ATM	ABL1	2.4862105783864035
PIK3CA	CCND1	12.192589493050312
CSNK2A1	CDH1	0.0
CSNK2A1	CALM1	0.0
SP1	SMAD3	0.0
NFKB1	HMGB1	0.0
SMAD3	SMAD2	0.0
MAX	TBP	0.0
AR	ESR1	0.0
HUWE1	TP53	8.187322154445129
CSNK2A1	MAPK8	0.0
CDK1	ABL1	0.0
MAX	CCNB1	0.0
YWHAG	IGF1R	0.0
RHOA	RAC1	0.0
ABL1	JUN	0.0
BRCA1	FOXA1	3.998044485912539
MAGI2	CTNNB1	0.0
PAK1	STAT3	5.398557925000402
MAGI3	PTEN	4.106795965940347
FRS2	PIK3CA	9.327327901796185
AR	FLNA	2.118033988749895
PIK3R1	STAT3	3.6583123951777
CASP3	CDC42	0.0
PRKCD	TP53	0.0
MAPK14	NFKBIA	0.0
CALM1	AR	0.0
CASP3	RAC1	0.0
HSP90AA1	CALM1	0.0
MAGI2	PTEN	4.015458059099547
SMAD2	MYC	0.0
AKT1	MYC	7.237993079576571
FYN	ITGB4	0.0
MTOR	PRKCA	0.0
TP53	ESR1	0.0
AR	RB1	3.345207879911715
ITGB1	RAC1	0.0
MAGI2	SMAD3	0.0
FOXO3	EP300	0.0
CDK1	CSNK2A1	0.0
PRKCD	ITGB4	0.0
RELA	CALM1	0.0
-	GAB2	0.0
ESR1	MYC	0.0
MAPK8	SMAD2	0.0
RELA	MAP3K7	0.0
ITGB4	PRKCA	0.0
RB1	TBP	3.845207879911715
PRKCA	SRC	0.0
ITGB4	ATXN1	0.0
MYC	CDK1	0.0
HSP90AA1	PRKCD	0.0
TBL1XR1	GPS2	3.917327274958841
TLE1	HMGB1	0.0
SMAD3	JUN	0.0
EGFR	MAPK1	0.0
EP300	JUN	0.0
PPP1CA	PPP2CA	0.0
ESR1	ERBB2	0.0
FOXO3	CCNB1	3.7723653983154732
MAPK1	TP53	0.0
CDH1	EGFR	4.808772996372722
SHC1	PIK3R1	0.0
TAF1	JUN	0.0
-	SMAD3	0.0
MAPK1	NCOA3	0.0
PIK3CA	STAT3	8.554301670574866
CTNNB1	EP300	0.0
PIK3R1	RELN	3.802775637731995
AKT1	ATXN1	0.0
AKT1	SMAD2	0.0
GAB2	PIK3R1	5.905124837953327
SRC	EGFR	0.0
PAK1	RAC1	0.0
FOXO3	SMAD2	0.0
SMAD3	AR	0.0
CASP3	BRCA1	3.4364916731037085
EP300	RELA	0.0
BRCA1	ABL1	2.9364916731037085
CALM1	SMAD2	0.0
MAX	ITGB4	0.0
OBSCN	CALM1	0.0
TP53	VCAN	7.73609679265374
YWHAG	SRC	0.0
AKT1	PAK1	5.6122677042334645
SMAD3	MAX	0.0
CSNK2A1	CTNNB1	0.0
TP53	PPP1CA	0.0
FOXA1	NCOA3	3.2862976842004192
PIK3R1	RHOA	0.0
MAPK8	AR	0.0
MAPK14	TP53	0.0
JAK2	SRC	0.0
FRS2	SHC1	0.0
COX17	KATNAL1	0.0
GSK3B	CTNNB1	0.0
TP53	NFKBIA	0.0
TP53	MDM2	9.171024353728392
NCOA3	JUN	0.0
CSNK2A1	HSP90AA1	0.0
SMAD2	MLLT4	0.0
NCOA3	AR	2.224744871391589
EP300	SMAD2	0.0
AKT1	ESR1	0.0
ATN1	LRP2	3.4757663751819257
AR	CTNNB1	0.0
SRC	IGF1R	0.0
ESR1	NFKB1	0.0
MYC	TP53	12.407822426864355
PAK1	PLCG1	5.1491628628991695
EGFR	CTNNB1	0.0
PRKCD	CREBBP	0.0
HSPG2	ECM1	5.56201920231798
PIK3R1	SOS1	3.0
MYCBP2	YWHAG	0.0
PIK3R1	GRB2	0.0
CSNK2A1	TP53	0.0
ATXN1	TRAF2	0.0
MAPK14	EIF4EBP1	0.0
TLE1	ATN1	0.0
NCOR1	ESR1	0.0
PRDX1	SESN1	0.0
PRKCA	ITGB1	0.0
MYC	LIN28B	7.60133912560202
MAP3K14	EGFR	3.1612365444952975
MYB	MYC	7.0710678118654755
MAX	ERBB2	0.0
EP300	PCNA	0.0
YWHAG	MLLT4	0.0
MYC	MAX	0.0
ESR1	EGFR	0.0
JAK2	GRB2	0.0
BRCA1	PPP1CA	0.0
GSK3B	CDH1	0.0
CDC42	MTOR	0.0
SHC1	PRKCD	0.0
PRKACA	RYR2	0.0
AKT1	TRAF6	0.0
IGF1R	PRKCD	0.0
PCNA	CCND1	0.0
JAK2	PLCG1	2.23606797749979
ATXN1	-	0.0
PRKCA	TP53	0.0
ITGB1	PAK1	0.0
IGF1R	MDM2	5.204158801736815
FYN	GAB2	0.0
PRKCD	NFKB1	0.0
PTEN	TP53	9.124727785193215
MAGI3	GRIN2B	2.914213562373095
HDAC1	TBL1XR1	0.0
PRKACA	HSP90AA1	0.0
AKT1	MDM2	4.030628572867368
PPP1CA	PCNA	0.0
WRN	PCNA	0.0
LYN	SLC4A1	2.414213562373095
SMAD3	CDKN2B	0.0
MAX	CDKN2B	0.0
SMARCA4	CTNNB1	0.0
CDK1	AR	0.0
DLG4	LRP2	0.0
BCL10	GAB2	5.129869709344916
TEP1	TP53	7.863402770365916
NCOR1	ACTN2	3.4757663751819257
RELN	ABL1	2.6337923567508073
MYB	CCNB1	2.7370892179053907
TP53	PLK1	0.0
ABL1	JAK2	2.118033988749895
ATN1	HSPG2	2.914213562373095
PIK3R1	EGFR	3.9364916731037085
PLCG1	SHC1	0.0
FOXA1	AFP	4.150581316760657
CSNK2A1	HDAC1	0.0
PIK3R1	FYN	0.0
MAPK1	SP1	0.0
CREBBP	TP53	0.0
MAPK14	NFKB1	0.0
GRB2	FYN	0.0
ERBB3	GRB2	0.0
JAK2	CALM1	0.0
CCND1	CALM1	0.0
SHC1	SOS1	0.0
AR	HSP90AA1	0.0
MAPK1	GAB2	0.0
MAP3K7	TRAF2	0.0
IKBKB	NFKBIA	0.0
HUWE1	MAX	0.0
OBSCN	RHOA	0.0
RHOA	SOS1	0.0
CDK1	TP73	0.0
CREBBP	JUN	0.0
FRS2	SOS1	3.345207879911715
NFKB1	RELA	0.0
TBL1XR1	NCOR1	4.754135216376082
RPS6KB1	CDC42	0.0
ITGB1	EGFR	0.0
