GeneA	GeneB	MEScore
APC	SPTBN1	10.167550745398799
PAK1	PIK3CA	6.91287766919033
MAX	RBL1	0.0
PIK3R1	SRC	6.018435701872601
TCF7L2	MYC	6.10714638689719
PPP1CA	TP53	0.0
JUN	TP53	0.0
RB1	MET	6.077147413861082
FAM123B	FBXW11	4.067587522500863
CTNNA1	EGFR	5.338470256584548
APC	NEB	10.193404456873255
PPP1CA	YLPM1	0.0
GRB2	SPTBN1	2.956795678960466
AXIN1	CTNNB1	5.183300132670378
JUN	SP1	0.0
TP53	TRRAP	9.568904505530908
APC	CREBBP	10.166563022653577
UBE2I	SETDB1	2.3654191763642474
CTBP1	TFDP1	1.5731321849709863
PPP1CA	PPP1R13B	0.0
BARD1	TP53	9.0
PPP2R5D	AXIN1	2.3228756555322954
RAC1	CDH1	4.706598277718743
TP53	UBE2I	8.5
PIK3CA	RAC1	7.119984450376878
TP53	RB1	9.705050864893241
GSK3B	MYC	4.601594917683295
CTBP1	MYC	3.7596012026013246
ATR	BRCA1	3.939991024150839
APC	PPP1R13B	10.226823163516434
JUN	SMAD3	0.0
CDC42	GRB2	0.0
MAX	SMAD3	0.0
APC	CTNNB1	10.426446383548857
MET	SRC	6.256254424946713
GRB2	SMAD3	3.5929077229028112
CDC42	SYNE1	0.0
CTNNA1	MET	4.329689509795745
AXIN1	LRP6	2.8708286933869704
APC	SMC3	10.36602540378444
SKP2	MAX	0.0
SMAD3	SMAD4	8.074362533046134
MAPK14	TP53	9.0
MAX	ERBB2	0.0
CTNNA1	PAK1	2.121320343559643
APC	PAK1	9.513148795220223
EGFR	GRB2	5.0
PIK3CA	PIK3R1	7.775894676766123
AXIN1	GSK3B	2.3228756555322954
MYC	TRRAP	5.770534438477673
MAX	TP53	0.0
SMAD2	SMAD3	4.252265380515173
EGFR	ERBB2	6.820600785375977
EGFR	PLCG1	7.205712086881411
TCF7L2	AXIN2	4.905202524974653
TCF7L2	TRRAP	5.381958392768327
PAK1	PIK3R1	3.5793881044555618
APC	GOLGA2	0.0
GRB2	SNRNP200	3.0275205091235833
CTNNA1	SRC	4.878315177510849
APC	RAC1	10.013148795220223
TNFRSF10C	ZHX1	4.102418411497714
SP1	TP53	9.214456544773325
RB1	SKP2	5.594877528191061
CDC42	CDH1	0.0
TP53	DKK1	9.36602540378444
SMAD4	VDR	6.66529442509304
ESR2	SRC	4.582135603887649
MAX	SP1	0.0
JUN	MACF1	0.0
ATR	TP53	9.840363335549455
TP53	CASP10	8.992643875731515
APC	LAMA3	10.14771057543615
GRB2	MYH11	3.0275205091235833
CTNNB1	EGFR	7.064634984398519
CTBP1	SMAD2	2.643598454290256
GSK3B	MAX	0.0
CTNNB1	LRP6	5.885362739027915
APC	ANKRD17	10.180754441934756
MET	CDC42	0.0
APC	RANBP2	10.20052555421031
RAC1	MCM3AP	2.188901059316734
HNF4A	SMAD3	6.240927464808953
ERBB2	GRB2	4.46511522059552
MYC	SP1	3.966707983787872
APC	SNRNP200	10.160941981781066
EGFR	SRC	7.011586295725211
SMAD3	SPTBN1	4.232050807568877
LAMA4	ZHX1	2.903943276465977
SMAD3	VDR	3.2071067811865475
CREBBP	CTBP1	3.748488046335657
SMAD4	SP1	6.437171043518958
CDC42	MCM3AP	0.0
NUP214	SMAD2	3.259367328636004
NUP153	SMAD4	6.447688626685159
TTC5	TP53	9.214456544773325
JUN	MYC	0.0
PIK3CA	BCL2L1	9.317188958154452
SMAD3	SP1	3.3660254037844384
CDH1	CTNNA1	5.032631424323544
TP53	TNFRSF10D	10.472966887804676
CTNNB1	SRC	7.333046735140155
RBL1	TFDP1	4.706598277718743
CTNNA1	PIK3CA	7.383572667401852
TP53	APC	10.730659514763959
EGFR	PAK1	4.5155946010522525
PIK3R1	PTEN	7.906595325183112
CTNNB1	MYC	7.077376607575022
CTNNA1	PIK3R1	4.286494885642109
MAX	MYC	0.0
MAX	SMAD4	0.0
PIK3R1	BCL2L1	6.003467037120348
APC	KRT23	10.220255576406771
FOXA1	TP53	9.007349763586777
RAC1	CTNNB1	5.049325536454816
SDC4	RAC1	4.60768279055838
JUN	TCF7L2	0.0
CTBP1	CTNNA1	2.121320343559643
ATR	BARD1	3.102093381284228
CTNNB1	JUN	0.0
TP53	TSC2	9.455767262643882
PLCG1	CDC42	0.0
CTBP1	RB1	4.979108653845313
TP53	ZHX1	8.98528137423857
BARD1	SETDB1	2.5243377989621383
HNF4A	UBE2I	4.514993334118502
FBXW11	AXIN1	1.8660254037844386
TNFRSF10B	TNFSF10	4.028303063952818
FBXW11	APC	10.226823163516434
GRB2	TSC2	2.813616484531212
BRCA1	TP53	8.926149773176359
MAX	TSC2	0.0
CREBBP	CTNNB1	6.629205085502591
PIK3CA	PTEN	9.28723757676408
PAK1	RAC1	1.5731321849709863
AXIN1	MYC	4.278719262151
SMAD2	PAK1	2.643598454290256
APC	LAMA4	10.14771057543615
TCF7L2	DKK1	3.946461113496085
FOXA1	SP1	1.5731321849709863
BTG2	CNOT7	4.541369661746989
TP53	EGFR	9.926814042367955
CREBBP	JUN	0.0
APC	MYH11	10.32646936799669
CDH1	PIK3CA	8.332810834275206
MYC	TP53	10.51611547203687
SRC	VDR	3.9460121880225554
MYC	SMAD4	8.44445806343619
TNFRSF10A	CASP10	4.24037034920393
SPTBN1	DISC1	3.232050807568877
ATM	BRCA1	6.421895169125079
APC	SETDB1	10.174154895567291
CDH1	SRC	7.037043356744228
BRCA1	FOXA1	2.5098824189185422
TFDP1	TP53	9.0
CDC42	PAK1	0.0
SP1	TFDP1	1.7320508075688772
CTNNB1	GSK3B	5.506175788202674
MAPK14	SPTBN1	2.598076211353316
TP53	TNFRSF10B	10.472966887804676
TNFRSF10B	TRAF2	4.16227766016838
AP2B1	APC	0.0
BRCA1	MAX	0.0
CUL1	TRRAP	3.7873035517577227
APC	FBXO30	10.0
BARD1	GOLGA2	0.0
MYC	SMAD3	5.709090945384503
TP53	PTEN	10.998727018914103
TNFRSF10C	TNFSF10	3.9885244029836375
MAPK14	JUN	0.0
SP1	APC	10.392304845413264
PIK3R1	RAC1	3.5575453439343923
CTNNB1	DKK1	5.168333000133266
ERBB2	PIK3R1	5.920593302865294
SYNE1	DISC1	6.295831523312719
TNFRSF10D	CASP10	4.16227766016838
GSK3B	TSC2	3.0549264631011726
MYC	TSC2	4.917913597779025
SKP2	TP53	9.618033988749895
MET	PLCG1	6.309327001797255
NUP214	SMAD3	3.567523731533073
NUP153	SMAD3	3.2071067811865475
STK11	MYC	5.7510718755128165
TP53	VCAN	9.583871620041833
SMAD4	STK11	7.413744611788369
AXIN1	CTNNA1	2.414213562373095
APC	NAV3	10.440603794249602
AXIN2	CTNNB1	6.123105625617661
HNF4A	SMAD4	9.028288800599043
APC	TPR	10.319860604378958
SMAD4	UBE2I	5.937171043518958
APC	MACF1	10.710367333291588
ERBB2	PLCG1	6.5945488660370835
ATM	TTC5	5.867048641324121
APC	NUP153	10.019716382329886
MYC	RBL1	6.724916106437835
CTNNB1	MET	6.546603514059662
TNFSF10	CASP10	1.8660254037844386
TP53	TNFRSF10C	10.480447092209886
EGFR	PIK3R1	6.131860721412224
CREBBP	MYC	6.1365006291039315
JUN	SMAD4	0.0
SMAD4	TFDP1	6.654795407871707
PIK3CA	SRC	8.98361078592423
BARD1	ZHX1	1.9840593925343335
TP53	MET	9.2915619758885
JUN	RB1	0.0
RB1	MYC	7.224681397819488
TNFRSF10A	TNFSF10	4.106395752988369
TNFRSF10A	TRAF2	4.24037034920393
CTNNB1	TCF7L2	6.768856936682251
BCL2L1	ZHX1	4.7583240945932275
CUL1	TCF7L2	4.053171996137779
SMAD4	FBXO30	6.947688626685159
SMAD4	PAK1	6.447688626685159
CUL1	APC	10.372602074700211
RAC1	MYC	4.1447446659354386
APC	SYNE1	10.87082869338697
APC	AXIN2	10.420721840708387
RBL1	SMAD3	6.205802314588314
AP2B1	SMAD4	0.0
CDH1	ERBB2	6.623575190970482
SMAD3	TFDP1	3.3660254037844384
PLCG1	SRC	4.286494885642109
BRCA1	PIK3R1	4.582489370316722
RANBP2	UBE2I	2.029982436718843
ESR2	SPTBN2	2.618033988749895
APC	MCM3AP	10.20052555421031
APC	NUPL2	10.193939761691686
BCL2L1	TP53	10.776472678623424
BMP1	TP53	10.472966887804676
BARD1	BRCA1	2.668801041516433
RAB4A	TP53	9.618033988749895
BRCA1	MYC	4.89868274438163
BCL2L1	CREB3	4.640942621419813
FAM123B	CTNNB1	6.8750306388058515
EGFR	RAC1	4.897154277933713
FAM123B	APC	10.139643899280143
APC	CTNNA1	10.5
RB1	RBL1	7.623105625617661
CDH1	EGFR	6.830598242747031
TP53	BTG2	9.5
SKP2	MYC	4.4843460739929135
CDC42	CTNNA1	0.0
MYC	DKK1	4.396753250900895
CREBBP	SMAD2	4.802775637731995
CTBP1	SMAD4	6.447688626685159
MYC	ERBB2	6.16227766016838
APC	SPTBN2	9.973647660748208
AP2B1	MLH1	0.0
CDH1	MET	5.985262824551974
CTNNB1	VCAN	6.241468674088317
MACF1	DISC1	4.145751311064591
SMAD3	MCM3AP	3.8228756555322954
MAX	TRRAP	0.0
CTNNB1	CUL1	5.408045004061966
SP1	SRC	4.330127018922193
