SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
46	12	3	81	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,CRK,RELN,GRB2
47	12	3	81	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,CRK,RELN,GRB2
48	12	3	81	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,CRK,RELN,GRB2
49	12	3	81	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,CRK,RELN,GRB2
50	12	3	81	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,CRK,RELN,GRB2
51	12	3	81	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,CRK,RELN,GRB2
52	12	3	81	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,CRK,RELN,GRB2
53	12	4	76	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,CRK,RELN,GRB2,FYN
54	13	4	77	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,CRK,RELN,GRB2,FYN
55	13	4	77	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,CRK,RELN,GRB2,FYN
56	14	5	75	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,ABL1,CRK,RELN,GRB2,FYN,NCK1
57	14	5	75	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,ABL1,CRK,RELN,GRB2,FYN,NCK1
58	14	6	71	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,ABL1,CRK,RELN,GRB2,FYN,RHOA,NCK1
59	14	6	71	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,ABL1,CRK,RELN,GRB2,FYN,RHOA,NCK1
60	14	6	71	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,ABL1,CRK,RELN,GRB2,FYN,RHOA,NCK1
61	15	7	69	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,ABL1,KDR,CRK,RELN,GRB2,FYN,MACF1,RHOA,NCK1
62	15	7	69	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,ABL1,KDR,CRK,RELN,GRB2,FYN,MACF1,RHOA,NCK1
63	15	7	69	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,ABL1,KDR,CRK,RELN,GRB2,FYN,MACF1,RHOA,NCK1
64	15	7	69	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,ABL1,KDR,CRK,RELN,GRB2,FYN,MACF1,RHOA,NCK1
65	15	7	69	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,ABL1,KDR,CRK,RELN,GRB2,FYN,MACF1,RHOA,NCK1
66	15	7	69	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,PDGFRA,ABL1,KDR,CRK,RELN,GRB2,FYN,MACF1,RHOA,NCK1
67	16	7	70	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,DDX5,PDGFRA,ABL1,KDR,CRK,RELN,GRB2,FYN,MACF1,RHOA,NCK1
68	16	7	70	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,DDX5,PDGFRA,ABL1,KDR,CRK,RELN,GRB2,FYN,MACF1,RHOA,NCK1
69	16	8	68	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,DDX5,PDGFRA,ABL1,KDR,CRK,RELN,VAV2,GRB2,FYN,MACF1,RHOA,NCK1
70	16	9	65	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,DDX5,PDGFRA,ABL1,KDR,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1
71	16	9	65	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,DDX5,PDGFRA,ABL1,KDR,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1
72	16	9	65	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,DDX5,PDGFRA,ABL1,KDR,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1
73	16	9	65	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,DDX5,PDGFRA,ABL1,KDR,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1
74	17	9	66	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,DDX5,PDGFRA,ABL1,KDR,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1
75	17	10	64	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,MYC,DDX5,PDGFRA,ABL1,KDR,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2
76	18	10	65	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,DDX5,PDGFRA,ABL1,KDR,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2
77	18	10	65	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,DDX5,PDGFRA,ABL1,KDR,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2
78	18	10	65	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,DDX5,PDGFRA,ABL1,KDR,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2
79	19	10	66	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PDGFRA,ABL1,KDR,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2
80	19	10	66	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PDGFRA,ABL1,KDR,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2
81	19	10	66	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PDGFRA,ABL1,KDR,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2
82	19	11	64	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PDGFRA,ABL1,KDR,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,GRIN2A
83	19	11	64	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PDGFRA,ABL1,KDR,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,GRIN2A
84	19	11	64	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PDGFRA,ABL1,KDR,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,GRIN2A
85	21	11	66	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,GRIN2A
86	21	12	64	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,GRIN2A,ESR2
87	21	12	64	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,GRIN2A,ESR2
88	21	12	64	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,GRIN2A,ESR2
89	21	12	64	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,GRIN2A,ESR2
90	21	13	62	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
91	21	13	62	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
92	21	13	62	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
93	21	13	62	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
94	21	13	62	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
95	21	13	62	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
96	21	13	62	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
97	21	14	61	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
98	22	14	62	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
99	22	15	60	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
100	22	15	60	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
101	22	15	60	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
102	22	15	60	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,ESR2
103	22	16	58	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
104	22	16	58	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
105	22	16	58	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
106	22	16	58	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
107	22	16	58	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
108	22	16	58	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
109	22	16	58	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
110	22	16	58	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
111	22	16	58	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
112	22	16	58	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
113	22	16	58	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
114	23	16	60	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,NF1,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
115	23	16	60	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,NF1,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
116	23	16	60	TP53,PTEN,CDK4,CDKN2A,MDM2,EGFR,PIK3R1,PIK3CA,MDM4,RB1,CDK6,AKT1,MYC,ATM,DDX5,PLCG1,PDGFRA,NF1,ABL1,KDR,PDGFRB,ERBB2,CTNNB1,CRK,RELN,VAV2,APOB,ITGAM,ITGB2,GRB2,FYN,MACF1,RHOA,NCK1,CNTNAP2,IL4R,GRIN2A,SRC,ESR2
