GeneA	GeneB	MEScore
HGF	MET	4.39791576165636
ERBB2	PTPN12	3.23606797749979
SMAD3	COL1A2	3.3979157616563596
SMAD5	PTPN12	0.0
STK11	BRSK1	5.491208655665561
NRXN1	SIPA1L1	4.990684254330653
SOS1	RAC1	0.0
EGFR	NCK1	0.0
TP53	HGF	8.929608058433724
MAX	SP1	0.0
ITGA4	ITGB2	3.5159497504062545
VAV2	PAK1	2.323763377495764
CHD3	PRPF40A	2.9208096264818897
KDR	RHOA	0.0
SMAD1	SMAD5	0.0
UBE2I	PRPF40A	0.0
KAT2B	AR	2.118033988749895
ATR	STAT3	3.2268189319982725
ITGB1	PIK3CA	3.345207879911715
JAK2	PTPRJ	2.765848372133833
FYN	NCKAP5	4.426306990108014
AR	XRCC6	2.342778860141484
PDE4DIP	TNIK	0.0
ZHX1	PRPF40A	2.342778860141484
APC	SYNE1	5.711787416964771
FLT4	FN1	3.7796327387373423
FN1	RAC1	0.0
CRK	ITGA4	0.0
EGF	ERBB3	2.5
PIK3CA	SOS1	3.732618186247021
DAB1	ERBB2	3.9822251095023313
JAK2	VAV2	2.4071289045266826
CACNA1A	NOTCH1	3.771277606234947
PIK3CA	CCND1	4.554472601373716
SPTBN1	DISC1	2.9888626821368653
CTNND1	RAC1	0.0
SMAD3	SP1	0.0
SMAD2	SMAD3	2.118033988749895
KAT2B	SMAD4	2.732050807568877
RHOA	RAC1	0.0
CBL	RAC1	0.0
BMP1	YLPM1	3.118033988749895
BRCA1	FOXA1	0.0
PAK1	STAT3	2.914213562373095
APC	CTNNA1	3.968626966596886
PIK3R1	STAT3	0.0
DGCR8	TP53	7.941438033068608
ITGB3	CDKN1B	3.4757663751819257
TIAM1	RAC1	0.0
ERBB2	PTPRG	3.5023251273026323
SMAD4	SMAD5	0.0
PPP1CA	RIF1	0.0
CTNND1	PIK3CA	3.345207879911715
CHD3	TP53	8.517358282224265
BARD1	XRCC6	2.224744871391589
CTNNB1	PTPN12	3.0
CHD3	ZHX1	2.885800941716264
NELL1	GFI1B	4.0760738802997025
SP1	APOB	0.0
NCK1	NCKAP5	0.0
XRCC6	NOTCH1	3.09557356477856
ERBB2	PTPRB	4.895144594570391
CACNA1A	NELL1	4.873326704221391
ITGB1	RAC1	0.0
TP53	ZHX1	8.1401411548458
VAV2	RAC1	0.0
ERBB2	ANKS1B	4.10689667088676
PDGFRB	PTPRB	4.39692518270353
MYC	COL1A2	0.0
NOTCH1	APC	4.516580004451561
MAX	TRRAP	3.5418739174580596
EGF	RASA1	2.323763377495764
CCND1	CDKN1B	4.263846284534354
JUN	SMAD3	0.0
CTNNA1	MET	3.4441959990919377
FLT4	SOS1	3.1583123951777
CRK	MET	0.0
PDGFRB	PTPN12	2.6583123951777
AR	UBE2I	0.0
APC	NAV3	6.328744363436015
NRCAM	MACF1	4.652186795903763
PIK3CA	STAT3	3.7594214422848102
PIK3R1	RELN	0.0
GRB2	RIF1	0.0
ERBB4	SYNGAP1	3.8106163923171468
ITGAV	ROCK1	2.724744871391589
LAMA4	RIF1	4.39791576165636
TCF7L2	TRRAP	3.449489742783178
PAK1	RAC1	0.0
AR	SMAD3	2.118033988749895
HGF	SOS1	3.8380534910812596
TP53	VCAN	9.349736490960122
FLT1	NCK1	0.0
SMAD9	UBQLN4	0.0
MAX	SMAD3	2.224744871391589
HGF	PLCG1	3.449489742783178
PPP1CA	TP53	0.0
TNIK	SYNE1	0.0
PIK3R1	RHOA	0.0
CBL	PTPRC	3.720791417188655
ATR	BRCA1	3.706718914197972
DAB1	GRIN2B	4.721267256134816
NCK1	CDC42	0.0
APC	PAK1	4.145751311064591
CBL	PIK3R1	0.0
TIAM1	RHOA	0.0
ALK	PTPRG	3.382715530876048
CDC5L	DISC1	2.118033988749895
ERBB3	VAV2	2.5
NCK1	TNIK	0.0
FBN2	ZNF8	4.527579412996358
GRIN2B	PTPN12	3.7164639665322836
PLXNB3	MAGI3	0.0
AR	CTNNB1	3.118033988749895
CACNA1A	LRP1	4.1794494717703365
ITGAM	ITGB2	2.776346383927595
CBL	CDC42	0.0
MYC	TP53	0.0
CTNNB1	EGFR	6.062177826491071
ERBB2	RASA1	3.622153778955057
PIK3R1	SOS1	0.0
GRB2	PIK3R1	0.0
FYN	KDR	3.924277028830351
SNRNP200	MEGF10	3.9364916731037085
SPTBN1	ZNF512B	3.09557356477856
SMAD4	STK11	5.734450761543227
CHD3	SKIL	2.9208096264818897
GRB2	SPTBN1	0.0
CDH2	CTNNA1	3.1937043489192662
KDR	PIK3R1	0.0
ATN1	NELL1	4.329689509795745
NCK1	PAK1	0.0
ITGA4	PIK3CA	4.581275857411505
KRAS	PDE4DIP	8.010407640085653
NRXN1	MYO16	5.571483993531373
MAX	ERBB2	3.4608128488913787
CTNNA1	RHOA	0.0
BARD1	TP53	7.941438033068608
MAX	MYC	0.0
KDR	SOS1	4.2204566024535515
ERBB3	PLCG1	2.5
GRB2	JAK2	0.0
CDC5L	CDKN2A	5.476802788271276
CDC42	MTOR	0.0
CTNNA1	PIK3R1	0.0
NOTCH1	CTNNB1	3.771277606234947
JAK2	PLCG1	2.58113883008419
ITGB3	RHOA	0.0
MACF1	DISC1	3.9019161701649057
ITGB1	PAK1	2.5
ITGA4	JAK2	3.9790545917405495
ABL1	CELSR3	2.8025170768881473
FLT4	VEGFC	3.390363202746577
BRCA1	PIK3R1	0.0
CTNNB1	SMARCA4	4.510399208350458
CTNND1	EGFR	5.387482193696061
RELN	ABL1	4.545861288950417
CDKN1B	RB1	4.534567884457024
ATN1	HSPG2	3.81720680758398
EGFR	PIK3R1	0.0
FYN	PIK3R1	0.0
CDC42	TIAM1	0.0
MYC	CDK4	0.0
CCND1	CDK4	4.611062569605222
TP53	SCN3B	0.0
TP53	PMS2	8.46659226153404
PAK1	TGFBR1	2.5
ABL1	NCKAP5	4.181980515339464
FN1	RHOA	0.0
RHOA	SOS1	0.0
KRAS	IGSF21	6.938504304529998
CTNNA1	HGF	3.5159497504062545
ATXN1	UBQLN4	2.5
GFI1B	PDE4DIP	3.5159497504062545
SMAD4	SKIL	2.850084796318772
EGFR	CLNK	5.387482193696061
BARD1	PRKDC	3.306243040080456
ITGB3	PAK1	2.914213562373095
CDK4	RB1	5.220098331778695
ITGB1	EGFR	5.387482193696061
CTNNA1	EGF	2.3228756555322954
TTN	VAV2	6.855654600401044
CRK	PAK1	0.0
BRCA1	MAX	3.09557356477856
CTNNA1	RAC1	0.0
ABL1	ERBB3	2.618033988749895
SMAD1	ZNF512B	2.1726039399558577
FYN	RELN	4.527579412996358
SOS1	TNIK	0.0
MYC	CDKN1B	0.0
RHOA	TGFBR1	0.0
EGFR	GRB2	0.0
MET	PTPRJ	3.4441959990919377
RANBP10	SOS1	0.0
MYC	TRRAP	0.0
CRK	ERBB2	0.0
SPTBN1	ATF7IP	3.3708286933869704
GRIN2A	GRIN2B	5.589051350273675
CTNNB1	PTPRJ	3.3228756555322954
DST	CDC5L	4.312658056650537
SMAD4	UBE2I	0.0
CTNND1	RHOA	0.0
ZNF512B	PAPPA2	5.161748808397494
MEOX2	CNTNAP2	4.878315177510849
RANBP10	CNTNAP4	0.0
TP53	NLRC4	8.44983221287567
NFYC	SP1	0.0
CTNNB1	PTPRC	4.39791576165636
EGFR	MTOR	6.2440426145209456
PLK3	TP53	7.433034373659253
CDH2	PTPN12	2.8708286933869704
CBL	GRB2	0.0
SMAD3	SMAD9	0.0
TP53	CX3CL1	0.0
EGF	ERBB2	3.23606797749979
SKIL	UBE2I	0.0
ITGB1	EGF	2.0
NFYC	TP53	8.324242348872588
PIK3R1	VAV2	0.0
RAC1	CTNNB1	0.0
CAB39	MARK2	0.0
CTNNB1	TCF7L2	3.0
KDR	PAK1	4.2204566024535515
SMAD4	SP1	0.0
BRSK1	MAP2	3.74671558424046
CBL	PTPRG	2.8228756555322954
XRCC6	SKIL	2.342778860141484
CRK	PIK3CA	0.0
APOB	LPA	5.918364967944209
MAX	PDGFRB	2.883057266569289
UBE2I	SETDB1	0.0
MAX	TAF1	2.813616484531212
JAK2	NCK1	0.0
DST	TNIK	0.0
LAMA4	TP53	8.848469228349535
ITGAV	RHOA	0.0
FOXA1	CDKN1B	0.0
AR	BRCA1	2.9888626821368653
GRIN2B	RELN	6.046684369816937
CRK	RAC1	0.0
CDH2	PIK3CA	4.216036573298686
CTNNB1	CCND1	4.2912878474779195
SMAD4	PAK1	3.109796058154412
ITGAM	RHOA	0.0
ERBB3	TNS4	2.618033988749895
CRK	ITGB1	0.0
FOXA1	TP53	0.0
PDE10A	WDR3	3.021977265215872
ERBB2	CLNK	3.23606797749979
CDC5L	MACF1	3.7838821814150108
PIK3R1	TIAM1	0.0
CTNND1	PAK1	2.5
SMAD2	SMAD4	2.850084796318772
BARD1	CHD3	2.6337923567508073
SMAD3	SMAD4	2.732050807568877
CTNNB1	PTPRG	3.382715530876048
SMAD3	MEOX2	2.414213562373095
FLT1	KDR	4.632168947683786
APC	TPR	4.354072927994256
CTNNB1	CTNND1	3.0
ITGB1	PIK3R1	0.0
ITGAV	KDR	3.924277028830351
ALK	PTPRJ	3.1932468398945417
JUN	SMAD4	0.0
SMAD5	RYR2	0.0
TP53	SERPINB5	8.441438033068607
SP1	APC	0.0
HGF	CDC42	0.0
STK11	MARK2	5.019337335243476
ERBB3	RASA1	3.0
AR	JUN	0.0
APC	SPTBN1	4.424797758157373
ABL1	EGFR	5.505516182445956
ITGB2	RHOA	0.0
BRCA1	GFI1B	2.8371173070873836
ERBB2	ANKS1A	0.0
EGF	STAT3	2.414213562373095
BRCA1	TP53	8.23996600566075
ITGAV	PAK1	2.724744871391589
PDGFRB	PTPRC	4.0562281568340595
APC	NCKAP5	5.711787416964771
CBL	ITGA4	3.720791417188655
NRCAM	HSPA12A	3.4441959990919377
BARD1	HTT	2.5616078995657556
EGFR	PAK1	5.887482193696061
CBL	MET	3.316394937726778
FN1	GRB2	0.0
RELN	ITGB1	4.427827300200522
CTNND1	MET	3.1213203435596424
SOS1	MTOR	3.318156838839072
ATF2	CCND1	3.7055014098510153
NRCAM	MAGI3	0.0
HSPG2	GFI1B	3.3541019662496847
HGF	MEOX2	3.74671558424046
CDC42	TP53	0.0
GRIN2B	PTPRB	5.404319251433773
PDE4DIP	MTUS2	4.3081999182299935
ABL1	CRK	0.0
SMAD9	ZNF8	0.0
ERBB2	PLCG1	3.23606797749979
MET	PTPRC	4.519236105216002
FN1	PRPF40A	3.2393543323095373
DST	SMAD9	0.0
