GeneSymbol	PosteriorP	Selected	ConvergenceIter	KnownCancerGene		BestSSN
BCL2L1	0.07077746871793639	true	-1	true	Set(BCL2L1	any	TP53, CCND1	any	PIK3CA, BCL2L1	any	PIK3CA)	9.560775149860088
ITGB1	0.07072438141267051	true	-1	false	Set(MYC	any	TP53, ITGB1	any	PIK3CA, ITGB1	any	MYC)	9.495107283147178
CTNNA1	0.07005767720703765	true	-1	false	Set(APC	any	TP53, APC	any	CTNNA1, CTNNA1	any	PIK3CA)	8.873248073378242
ITGA6	0.0699728422137153	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, ITGA6	any	PIK3CA)	9.1632145284695
IL2RA	0.06872641403855662	true	-1	false	Set(MYC	any	TP53, IL2RA	any	PIK3CA, IL2RA	any	MYC)	9.547229102777226
JAK1	0.06782285829346213	true	-1	true	Set(PTEN	any	TP53, JAK1	any	PIK3CA, PIK3CA	any	PTEN)	9.25926190880347
NEDD9	0.0677960108242951	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, NEDD9	any	PIK3CA)	9.544862000615748
E2F1	0.06752872129696336	true	-1	true	Set(PTEN	any	TP53, E2F1	any	RPS6KB1, PIK3CA	any	PTEN, PIK3CA	any	RPS6KB1)	8.692197382293593
ITGB3	0.06734988774100076	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, ITGB3	any	PIK3CA)	9.280488700534557
RAC1	0.06714841881869138	true	-1	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, PIK3CA	any	RAC1)	8.935003882352225
ITGB4	0.06694320104188178	true	-1	false	Set(MYC	any	TP53, ITGB4	any	MYC, ITGB4	any	PIK3CA)	9.472567997428726
ITIH1	0.06584332993927705	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, ITIH1	any	PIK3CA)	9.162636663896322
MYB	0.06397385092313262	true	-1	true	Set(CCND1	any	PIK3CA, MYB	any	MYC, CCND1	any	MYB)	9.110507091822058
PRDM1	0.06371482167231379	true	-1	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, PRDM1	any	TP53)	9.721729440833949
SP1	0.06323651938245167	true	-1	true	Set(PTEN	any	TP53, SP1	any	TP53, PIK3CA	any	PTEN)	9.16077250144573
CDC42	0.06314267686978747	true	-1	true	Set(CDC42	any	TP53, CDH1	any	PIK3CA, CDC42	any	CDH1)	9.472228089443188
RELN	0.06221645818802002	true	-1	true	Set(PIK3CA	any	RELN, PTEN	any	TP53, PIK3CA	any	PTEN)	9.540650557812667
DLG1	0.06216836492233824	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, DLG1	any	PIK3CA)	9.47229300330116
FRS2	0.060998760077021874	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, FRS2	any	PIK3CA)	9.765513424538604
SOS1	0.060686560049927174	true	-1	false	Set(MET	any	TP53, PIK3CA	any	SOS1, MET	any	SOS1)	8.547482699758648
GIT1	0.06017719664875898	true	-1	false	Set(PTEN	any	TP53, GIT1	any	PIK3CA, PIK3CA	any	PTEN)	9.180683249519934
TGFA	0.059213788982023174	true	-1	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, TGFA	any	TP53)	8.935003882352225
JAK2	0.05908709563740988	true	-1	true	Set(JAK2	any	PIK3CA, EPHA2	any	TP53, EPHA2	any	PIK3CA)	8.593120313722235
DGCR8	0.05902024729836386	true	-1	false	Set(PIK3CA	any	UFD1L, TP53	any	UFD1L, DGCR8	any	TP53)	7.87616869266767
NFKB1	0.0589330317614547	true	-1	false	Set(MYC	any	TP53, MYC	any	NFKB1, NFKB1	any	PIK3CA)	9.49296630136574
NGF	0.058270882993775586	true	-1	false	Set(NGF	any	PIK3CA, TP53	any	ZNF274, NGF	any	ZNF274)	8.66821662509987
DAB1	0.05746779609907371	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, DAB1	any	PIK3CA)	9.171932807162465
JAK3	0.05740749135087281	true	-1	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, JAK3	any	PIK3CA)	9.27991083596138
CTNND1	0.05735475446021132	true	-1	false	Set(CTNND1	any	EPHA2, EPHA2	any	TP53, EPHA2	any	PIK3CA)	8.355398615518615
CTNNB1	0.05731445503410926	true	-1	true	Set(CCND1	any	PIK3CA, CCND1	any	CTNNB1, CTNNB1	any	MYC)	8.520432737637135
BCAR1	0.05704003819084308	true	-1	true	Set(EPHA2	any	TP53, EPHA2	any	PIK3CA, BCAR1	any	EPHA2)	8.708952006111888
EPB41L1	0.05601822760510594	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, EPB41L1	any	PIK3CA)	9.179434310653159
CDKN1B	0.05600885408693229	true	-1	true	Set(CCND1	any	PIK3CA, CDH1	any	PIK3CA, CCND1	any	CDKN1B)	8.811058274109865
FYN	0.05472103803996231	true	-1	true	Set(FYN	any	PIK3CA, PIK3CA	any	PRKCD, PRKCD	any	TP53)	8.121207729806237
CBL	0.05469023987383931	true	-1	true	Set(MET	any	TP53, CBL	any	PIK3CA, CBL	any	MET)	8.535929369865535
ITGA2B	0.054506346857794985	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, ITGA2B	any	PIK3CA)	9.481433100682334
SESN1	0.054360351759645764	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, SESN1	any	TP53)	9.429522862150986
TFDP1	0.05426998876561129	true	-1	true	Set(TFDP1	any	TP53, CCND3	any	TFDP1, CCND3	any	PIK3CA)	8.756243837578886
ATXN1	0.05398658392701422	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, ATXN1	any	PRDM1, PRDM1	any	TP53)	8.054559182778473
USP7	0.05383132336448965	true	-1	false	Set(TP53	any	USP7, EPHA2	any	TP53, EPHA2	any	PIK3CA)	8.713221925499141
SDC2	0.053499461028024164	true	-1	false	Set(EPHA2	any	TP53, PIK3CA	any	SDC2, EPHA2	any	PIK3CA)	8.716942098055378
NFYC	0.053278091793880544	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, NFYC	any	TP53)	8.935003882352225
RELA	0.05316571583653129	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, PIK3CA	any	RELA)	9.180683249519934
KAT2B	0.053051395804921075	true	-1	false	Set(PIK3CA	any	PRKCD, KAT2B	any	TP53, PRKCD	any	TP53)	8.621207729806237
CHD3	0.05239185755352471	true	-1	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, CHD3	any	TP53)	9.157100378462921
CASP1	0.052349669924597886	true	-1	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, CASP1	any	TP53)	9.476045443561226
KDR	0.05217354448911732	true	-1	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, KDR	any	PIK3CA)	8.918858192219638
SRC	0.05185737141199903	true	-1	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, PIK3CA	any	SRC)	8.935003882352225
JUN	0.051511762855441956	true	-1	true	Set(JUN	any	TP53, JUN	any	MYC, GATA3	any	JUN)	8.407742525584993
CCND3	0.050728485563377834	true	-1	true	Set(TFDP1	any	TP53, CCND3	any	TFDP1, CCND3	any	PIK3CA)	8.756243837578886
SYK	0.050721121988586304	true	-1	true	Set(PIK3CA	any	PRKCD, PIK3CA	any	SYK, PRKCD	any	TP53)	8.47476112039951
BCL2L14	0.050395997553912275	true	-1	false	Set(PTEN	any	TP53, BCL2L14	any	TP53, PIK3CA	any	PTEN)	9.56853820622907
TRRAP	0.050310104141723766	true	-1	true	Set(PTEN	any	TP53, TP53	any	TRRAP, PIK3CA	any	PTEN)	9.353313404566853
MET	0.04975573144710976	true	2134	true	Set(CDH1	any	PIK3CA, MET	any	TP53, CDH1	any	MET)	9.90264673784024
IRS2	0.049723712152013044	true	2134	false	Set(CCND1	any	PIK3CA, CDH1	any	PIK3CA, IRS2	any	PIK3CA)	8.83245108345071
MAPK14	0.04957406482647153	true	2132	true	Set(MAPK14	any	STAT3, PIK3CA	any	STAT3, MAPK14	any	TP53)	8.464736564378613
PIK3C2B	0.049436403820246944	true	2129	true	Set(PTEN	any	TP53, PIK3C2B	any	PIK3CA, PIK3CA	any	PTEN)	9.481626500164403
BAK1	0.0493158695601465	true	2129	false	Set(BAK1	any	TP53, BAK1	any	BCL2L1, BCL2L1	any	PIK3CA)	8.229722083260944
ZNF274	0.04921765926278199	true	2122	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, TP53	any	ZNF274)	9.735734533088378
ERBB3	0.04885244923077303	true	2119	true	Set(MYC	any	TP53, ITGA6	any	MYC, ERBB3	any	ITGA6, ITGA6	any	PIK3CA)	8.011121468720289
CDKN1A	0.048356182225057553	true	2097	true	Set(CCND1	any	PIK3CA, CDKN1A	any	TP53, CCND1	any	CDKN1A)	9.560775149860088
PGF	0.048041102457151985	true	2100	false	Set(PGF	any	PIK3CA, EPHA2	any	TP53, EPHA2	any	PIK3CA)	8.60911878807485
TRIM28	0.04803231130152713	true	2093	false	Set(TP53	any	TRIM28, PTEN	any	TP53, PIK3CA	any	PTEN)	9.176935309941284
FLT1	0.047734394467510266	true	2091	true	Set(PTEN	any	TP53, FLT1	any	PIK3CA, PIK3CA	any	PTEN)	9.180683249519934
MLH1	0.04766678114063955	true	2091	true	Set(PTEN	any	TP53, MLH1	any	TP53, PIK3CA	any	PTEN)	9.177504629203758
SQSTM1	0.04709853136240355	true	2064	false	Set(CDH1	any	PIK3CA, CDH1	any	ERBB2, PIK3CA	any	SQSTM1)	8.444142420523427
CCNB1	0.046708365352093384	true	2070	true	Set(PIK3CA	any	UFD1L, TP53	any	UFD1L, CCNB1	any	TP53)	8.108427744600673
IRS1	0.04662296093539181	true	2064	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, IRS1	any	PIK3CA)	9.177504629203758
SETD8	0.046558756480158	true	2080	false	Set(PTEN	any	TP53, SETD8	any	TP53, PIK3CA	any	PTEN)	9.426935309941284
LYN	0.046103900017303856	true	2048	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, LYN	any	PIK3CA)	9.27991083596138
GRB2	0.04597264607407281	true	2062	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, TP53	any	ZNF274, GRB2	any	ZNF274)	7.788587626470703
IL2RB	0.04594291974170006	true	2041	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, IL2RB	any	PIK3CA)	9.176935309941284
ZHX1	0.045538418165418426	true	2049	false	Set(PTEN	any	TP53, TP53	any	ZHX1, PIK3CA	any	PTEN)	9.159463214899683
AURKA	0.04535251129656237	true	2038	true	Set(AURKA	any	PAK1, AURKA	any	TP53, PAK1	any	PIK3CA)	9.240079481817013
VLDLR	0.04534939223527601	true	2038	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, PIK3CA	any	VLDLR)	9.271831902298306
CHGB	0.04514866811511198	true	2018	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, CHGB	any	PTEN)	9.271831902298306
GSK3B	0.04498002047578292	true	2046	false	Set(ATPIF1	any	GSK3B, ATPIF1	any	PIK3CA, GSK3B	any	TP53)	7.868193469912466
EFNA1	0.04485525274944763	true	2023	false	Set(PTEN	any	TP53, EFNA1	any	PIK3CA, PIK3CA	any	PTEN)	8.926935309941284
PVRL3	0.04466264858896962	true	2024	false	Set(EPHA2	any	TP53, PIK3CA	any	PVRL3, EPHA2	any	PIK3CA)	8.708397268136789
PDPK1	0.04437300071957878	true	2021	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, PDPK1	any	PIK3CA)	8.935003882352225
ANGPT1	0.044220873521015724	true	2023	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, ANGPT1	any	PIK3CA)	9.164527198135215
ITGA4	0.04419130917374525	true	2010	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, ITGA4	any	PIK3CA)	9.179434310653159
TLE1	0.044036851408678857	true	2020	false	Set(MYC	any	TLE1, CCND1	any	TLE1, MYC	any	TP53)	8.401283927831612
SMAD4	0.043839013456191456	true	2011	true	Set(PTEN	any	TP53, ESR1	any	PIK3CA, PIK3CA	any	PTEN, ESR1	any	SMAD4)	7.762822848426913
NLRC4	0.043777860232595334	true	2031	false	Set(NLRC4	any	TP53, PTEN	any	TP53, PIK3CA	any	PTEN)	9.156436298703724
TSC2	0.04376014782558557	true	2013	true	Set(MTOR	any	TSC2, TP53	any	TSC2, MTOR	any	PIK3CA)	8.54953723698697
TK1	0.04357952250105063	true	2011	false	Set(TK1	any	TP53, EPHA2	any	TP53, EPHA2	any	PIK3CA)	8.363388707462105
TEK	0.043328983917856	true	1995	true	Set(EPHA2	any	TP53, PIK3CA	any	TEK, EPHA2	any	PIK3CA)	8.35112370498728
IGF1R	0.04325400022281617	true	2004	true	Set(CDH1	any	IGF1R, CDH1	any	PIK3CA, CDH1	any	ERBB2)	9.252418363241665
HTT	0.0431694258545986	true	2009	false	Set(GIT1	any	PIK3CA, GIT1	any	HTT, HTT	any	TP53)	8.457550256290089
BCL6	0.04314229366972455	true	1993	true	Set(BCL6	any	IRS2, IRS2	any	PIK3CA, BCL6	any	TP53)	8.709077802027549
HGF	0.04312677791476416	true	1988	true	Set(CDH1	any	PIK3CA, HGF	any	TP53, CDH1	any	HGF)	9.462778315759811
MYST1	0.04308517713200377	true	2020	false	Set(PTEN	any	TP53, MYST1	any	TP53, PIK3CA	any	PTEN)	9.176253439994756
ATPIF1	0.0430227072542444	true	2008	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, ATPIF1	any	PIK3CA)	8.926935309941284
PMS2	0.04296742007505261	true	2019	true	Set(PTEN	any	TP53, PMS2	any	TP53, PIK3CA	any	PTEN)	9.284809333366848
PLCG1	0.0429137060987651	true	2008	true	Set(CDH1	any	PIK3CA, CDH1	any	ERBB2, ERBB2	any	PLCG1)	8.585971792522184
PRKCZ	0.04268568072540191	true	1982	false	Set(CDH1	any	PIK3CA, PIK3CA	any	PRKCZ, CDH1	any	ERBB2)	8.340589029930154
TRAF6	0.04263162023797595	true	1991	false	Set(GAB2	any	TRAF6, GAB2	any	PIK3CA, TP53	any	TRAF6)	9.441803919127171
SHC1	0.04243452541810605	true	1981	false	Set(PRKCD	any	SHC1, PIK3CA	any	PRKCD, PRKCD	any	TP53)	8.121207729806237
ABL1	0.04242993647503246	true	1982	true	Set(CDH1	any	PIK3CA, CDH1	any	ERBB2, ABL1	any	ERBB2)	8.646235115648363
COL18A1	0.042378877306692264	true	1997	false	Set(ESR1	any	PIK3CA, COL18A1	any	TP53, COL18A1	any	ESR1)	8.295161717904275
ATR	0.04235461671041413	true	1996	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, ATR	any	TP53)	9.16577801144237
APAF1	0.04229472294078446	true	2002	false	Set(PTEN	any	TP53, APAF1	any	TP53, PIK3CA	any	PTEN)	9.159463214899683
LCK	0.04220795839103253	true	1964	true	Set(BCL2L1	any	TP53, LCK	any	PIK3CA, BCL2L1	any	LCK)	7.87616869266767
TYK2	0.04216004569943754	true	1971	false	Set(CCND1	any	PIK3CA, CCND1	any	RB1, PIK3CA	any	TYK2, RB1	any	TP53)	8.488759464085417
ONECUT1	0.04203057992273268	true	1991	false	Set(CCND1	any	ONECUT1, CCND1	any	RB1, CCND1	any	PIK3CA, RB1	any	TP53)	8.341365141256446
RIF1	0.04128051504732938	true	1984	false	Set(MAD2L1BP	any	RIF1, PTEN	any	TP53, PIK3CA	any	PTEN, MAD2L1BP	any	TP53)	7.470520090112059
CDK2	0.04114426452040326	true	1961	true	Set(CDK2	any	MTOR, CDK2	any	TP53, MTOR	any	PIK3CA)	8.811809951958793
PRKDC	0.041014253645253684	true	1964	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, PRKDC	any	TP53)	9.500746522690292
SORT1	0.04096054323996173	true	1967	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, SORT1	any	TP53)	9.359370147260325
CRKL	0.040831722151463024	true	1944	false	Set(PTEN	any	TP53, CRKL	any	PIK3CA, PIK3CA	any	PTEN)	8.935003882352225
HIF1A	0.040762551710862016	true	1961	true	Set(FLT1	any	HIF1A, FLT1	any	PIK3CA, HIF1A	any	TP53)	8.121913642468702
CX3CL1	0.04076048925690906	true	1977	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, CX3CL1	any	TP53)	9.181255942773575
TGFBR1	0.040701053996090475	true	1929	true	Set(PAK1	any	TGFBR1, PIK3CA	any	RPS6KB1, RPS6KB1	any	TGFBR1)	8.138899629324543
TP73	0.040699519162948394	true	1979	false	Set(PIK3CA	any	UFD1L, TP53	any	UFD1L, TP53	any	TP73)	8.122448520111433
VCAN	0.04065627245690584	true	1983	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, TP53	any	VCAN)	9.319945589912049
TYRP1	0.04058932306698926	true	1976	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, TP53	any	TYRP1)	9.282987701246432
TAF9	0.0405607116313606	true	1959	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, CHGB	any	PTEN, TAF9	any	TP53)	7.605886024989486
PPP1CA	0.04052221942568396	true	1973	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, PPP1CA	any	TP53, KANK1	any	PPP1CA)	7.430845818356398
KLK3	0.04042524226785532	true	1936	false	Set(CCND1	any	PIK3CA, BRCA1	any	KLK3, CCND1	any	KLK3, BRCA1	any	TP53)	8.447771708453647
CASP6	0.040055706532891755	true	1949	false	Set(EPHA2	any	TP53, CASP6	any	TP53, EPHA2	any	PIK3CA)	8.609668534905868
STEAP3	0.04005323131114408	true	1965	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, STEAP3	any	TP53)	9.181255942773575
SKP2	0.04000868579859446	true	1948	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, SKP2	any	TP53)	8.935003882352225
SCN3B	0.03993734139321409	true	1964	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, SCN3B	any	TP53)	9.161245684798152
NEDD8	0.03993399834121919	true	1969	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, NEDD8	any	TP53)	8.935003882352225
PPM1J	0.03980592849102271	true	1963	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, PPM1J	any	TP53)	9.288557272945498
ESR2	0.039655154752620325	true	1952	true	Set(ESR1	any	ESR2, ESR1	any	PIK3CA, ESR1	any	MYC)	7.552791630279819
FBXO11	0.03963705390307076	true	1962	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, FBXO11	any	TP53)	9.167535161301792
DDB2	0.039621173609179494	true	1958	true	Set(PTEN	any	TP53, DDB2	any	TP53, PIK3CA	any	PTEN)	8.917535161301792
CDH2	0.039616404438147956	true	1917	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, CDH2	any	PIK3CA)	8.935003882352225
BDKRB2	0.03942238872153481	true	1961	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, BDKRB2	any	TP53)	9.284236640113207
ZBTB17	0.03933422166634187	true	1910	false	Set(CCND1	any	PIK3CA, CCND1	any	ZBTB17, MYC	any	ZBTB17)	9.020432737637135
RCC1	0.039265768733328765	true	1921	false	Set(PTEN	any	TP53, RCC1	any	TP53, PIK3CA	any	PTEN)	9.180683249519934
POU4F2	0.03914152126521209	true	1944	false	Set(POU4F2	any	TP53, PIK3CA	any	UFD1L, TP53	any	UFD1L)	8.218551658328094
IL12RB1	0.03903258560074635	true	1907	false	Set(CDH1	any	PIK3CA, PIK3CA	any	RPS6KB1, IL12RB1	any	PIK3CA)	8.417054710292451
BAX	0.039006250245966545	true	1930	true	Set(PTEN	any	TP53, BAX	any	TP53, PIK3CA	any	PTEN)	8.935003882352225
MAP4K4	0.03868216120871676	true	1917	false	Set(PTEN	any	TP53, MAP4K4	any	TP53, PIK3CA	any	PTEN)	9.168278511705033
KLF8	0.03867935668349448	true	1916	false	Set(CCND1	any	PIK3CA, PIK3CA	any	RPS6KB1, CCND1	any	KLF8)	8.459396336937985
CD19	0.038562529052906025	true	1897	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, CD19	any	PIK3CA, PIK3CA	any	RPS6KB1)	8.693056881827909
FCER1A	0.03855955090373275	true	1888	true	Set(PIK3CA	any	PRKCD, FCER1A	any	PIK3CA, PRKCD	any	TP53)	8.361451533045162
CSE1L	0.038464531062808394	true	1928	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, CSE1L	any	TP53)	9.176935309941284
TTC5	0.038272625655225434	true	1933	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, TP53	any	TTC5)	8.926935309941284
FOXO3	0.03810375173060615	true	1915	true	Set(JAK1	any	PIK3CA, JAK1	any	MYC, FOXO3	any	MYC)	8.118091718366614
HDAC1	0.03807310332686259	true	1878	true	Set(CCND1	any	PIK3CA, CCND1	any	HDAC1, GATA3	any	HDAC1)	9.048819537271513
IL4R	0.038045617363269835	true	1883	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, IL4R	any	PIK3CA)	8.925108506501331
SETD7	0.037768927015564224	true	1927	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, SETD7	any	TP53)	9.182505630404759
IL2RG	0.03771622380967832	true	1885	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, IL2RG	any	PIK3CA)	8.935003882352225
VEGFA	0.03762195205058061	true	1895	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, PIK3CA	any	VEGFA)	8.935003882352225
SNRPN	0.03755286646845324	true	1926	false	Set(PTEN	any	TP53, PIK3CA	any	PTEN, SNRPN	any	TP53)	9.316869711602527
CASP3	0.03742202782010473	true	1911	true	Set(PRKCD	any	TP53, PIK3CA	any	PRKCD, CASP3	any	PRKCD)	8.537715872664462
BMP1	0.037378442048062066	true	1925	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, BMP1	any	TP53)	9.288557272945498
UBE2I	0.03737339894295644	true	1896	false	Set(PTEN	any	TP53, TP53	any	UBE2I, PIK3CA	any	PTEN)	8.935003882352225
ARIH2	0.03724780419451129	true	1896	false	Set(PTEN	any	TP53, ARIH2	any	TP53, PIK3CA	any	PTEN, ARIH2	any	ENSA)	8.104418244462517
PELP1	0.03701155585128768	true	1859	true	Set(PIK3CA	any	PRKCD, PELP1	any	PIK3CA, PRKCD	any	TP53)	8.363228105778841
