GeneA	GeneB	MEScore
CDH1	DLG1	6.57444578254611
SRC	NFKB1	0.0
CTNNB1	CDKN1B	0.0
IL4R	PIK3R1	2.668801041516433
MTOR	RPTOR	3.0275205091235833
CCND3	CDKN1A	0.0
CCNE1	BARD1	0.0
MAPK6	MAP3K7	3.390363202746577
TADA2B	TAF9	0.0
AURKA	PLK1	1.5731321849709863
EGFR	PIP5K1C	2.9888626821368653
ARNT	FOS	1.7320508075688772
KITLG	PIK3C2B	2.121320343559643
ETS1	KDR	1.8660254037844386
MAP3K1	TRAF2	5.476932932290569
IL4R	STAT6	2.0907702751760278
MAP3K7	COPS5	0.0
GRB2	SP1	0.0
PTPN11	SYK	0.0
ARNT	SERPINE1	1.8660254037844386
ATR	STAT3	3.1256512932642897
E2F1	APAF1	2.23606797749979
MSH2	TK1	0.0
FYN	VEGFA	0.0
CTBP1	CTNNB1	0.0
ADAM17	BDNF	0.0
MAX	CSDE1	2.2802389661575337
EDN1	COL1A2	3.128688147857566
IKBKB	FOXO3	6.250332717865042
SORT1	TRAF6	2.118033988749895
JAK1	RHOA	2.188901059316734
RCHY1	NOTCH2NL	0.0
HIF1A	SERPINE1	0.0
HDAC1	MDM2	3.567523731533073
EGF	PTPN11	0.0
ATM	TP53	10.56155281280883
IRS2	PIK3CA	10.525410740083348
SRC	SYK	0.0
TFDP1	TBP	3.3839144678161843
UBE3A	SCAMP1	1.9840593925343335
EGFR	TLN1	3.6736043311189652
SMARCA4	TCF7L1	0.0
HGF	PLCG1	2.0907702751760278
ATM	BARD1	0.0
IL4	IRS2	0.0
KITLG	STAT3	2.5098824189185422
IL2RB	AKT1	1.5731321849709863
SMAD4	SMAD9	1.8660254037844386
EGF	PAK1	4.866025403784438
NGF	SHC1	0.0
ESR1	COL18A1	1.8660254037844386
GRB2	ZNF274	0.0
IL2	RHOA	0.0
IL12RB1	JAK2	2.224744871391589
CDC42	RAC1	0.0
TP53	VDR	0.0
STK11	SIK1	0.0
TP53	CCT5	0.0
XRCC6	RASA1	1.5731321849709863
FOXO3	GADD45A	0.0
ATF2	RB1	3.3996891847537993
ITGAV	VAV3	2.224744871391589
KITLG	RPS6KB1	5.151203989844342
CASP8	ITGAV	2.5
HBP1	MAX	1.5731321849709863
JAK3	PTPN11	0.0
BAX	CASP3	0.0
JAK1	VAV1	2.3228756555322954
TP53	BCL2L14	9.921563325959873
LCK	NFKB1	0.0
APC	CDC42	0.0
RASA1	SDC2	1.4142135623730951
GSN	PIK3R1	0.0
GAB1	MAP2K1	1.5731321849709863
MPHOSPH6	LRIF1	0.0
ATXN1	RBPMS	0.0
AKT1	PRKACA	1.4142135623730951
GSK3B	MAPK14	0.0
JAK2	LCK	0.0
IL2RA	SYK	2.7686595939953778
ARIH2	DISC1	0.0
HIF1A	TP53	0.0
GIT1	PLCG1	1.9318516525781364
HIF1A	SMAD4	0.0
IL12B	NFKBIA	0.0
ITGB4	SHC1	0.0
EGFR	EPS8	3.3708286933869704
RBL1	SMAD4	2.118033988749895
COPS6	CCDC106	0.0
VAV1	HRAS	2.414213562373095
ERBB2	APBB3	6.216259043542612
MTOR	RELA	2.267766952966369
TGFBR2	AXIN1	2.118033988749895
TAF9	ZNF385A	0.0
ANXA7	APC	0.0
IQGAP1	RHOA	1.7320508075688772
CBL	ITGA4	2.0907702751760278
PIN1	ZCCHC10	0.0
FAS	RIF1	0.0
MAX	NFYA	0.0
RIPK1	SMPD1	0.0
ERBB2	PIK3R3	6.069009428568352
GSTM4	TP53	9.558621384311845
CDH2	CTNND1	0.0
MET	SOS1	2.118033988749895
SIRT1	TP53	9.051315688243536
IL4	PTPN6	0.0
CTNNB1	HBP1	0.0
PAFAH1B3	ZHX1	0.0
NCK1	SOS1	0.0
TP53	MAD2L1BP	0.0
SMAD4	PSMD11	1.7071067811865475
HSP90AA1	RHOA	1.5731321849709863
PIN1	UBQLN4	0.0
LCK	SOS1	0.0
PAK1	PIP5K1C	5.118033988749895
SPP1	SYK	1.4142135623730951
NGF	NGFR	0.0
CRKL	ERBB3	0.0
EGFR	TGFA	0.0
PPP1CA	PPP1R13L	0.0
ITGB3	IGF1R	3.8284271247461903
SORT1	ZNF274	3.5159497504062545
ITGB3	IRS1	1.8660254037844386
CHGB	UBTF	2.5476205269238843
PPP1CA	TGFBR2	0.0
ATXN1	TRAF2	2.23606797749979
AR	PRKDC	3.1612365444952975
NFYA	PDGFRB	0.0
IGF1R	IRS2	4.464555435258156
HGF	MAPK8	1.5731321849709863
CTBP1	HDAC1	0.0
TP53	SCN3B	9.22179996414975
CTNND1	DLG1	2.3654191763642474
CTNNB1	CCND1	0.0
ANXA7	SMPD1	0.0
PTPN11	TEK	0.0
CDC42	TP53	0.0
FOXA1	AFP	0.0
TP53	DDIT4	0.0
BAX	SIRT1	0.0
PIK3R1	SOS1	2.802775637731995
CDKN2B	KIAA1377	3.6457513110645907
PDGFRB	AKT1	1.8251407699364424
ITGA2B	PXN	0.0
IL2RA	STAT3	3.8643284505408246
REL	ARIH2	0.0
SMARCA4	TADA2B	0.0
EGF	PIP5K1C	1.9840593925343335
CDH2	PTPN6	0.0
ZBTB17	CDKN2B	3.6457513110645907
UNC119	SLC38A1	0.0
GSK3B	TLE1	0.0
CTNNB1	EFNA1	0.0
IL23R	IL1B	0.0
PIK3CA	BTK	9.803306869644178
ANXA7	CDK4	0.0
CRK	ATXN1	0.0
PAK1	ZC3H7A	4.850369766411745
RPS6KB1	RPTOR	5.668842080049384
DVL2	RAC1	0.0
BCAR1	PIK3CA	9.817282298768518
CRK	PAK1	0.0
IL4	IL4R	0.0
MET	HRAS	2.53224755112299
TCF7L1	TERT	0.0
ANXA7	LRIF1	0.0
RIF1	PCDHA4	2.2802389661575337
FRS2	GAB1	3.105022542842907
KAT5	MDM2	0.0
GSTM4	LRIF1	0.0
PIAS4	STAT1	0.0
AKT1	EEF1G	0.0
PIK3R1	BTK	3.0275205091235833
AR	UBE3A	2.0907702751760278
CRKL	ITGB1	0.0
NCK1	PIK3C2B	0.0
ZBTB17	COL1A2	2.3228756555322954
TP53	RCHY1	0.0
USP7	TP53	9.424646788096284
ACTN1	KAT2B	2.0
RPTOR	IRS1	2.0907702751760278
IL2	PIK3CA	0.0
BTK	PLCG1	2.449489742783178
MTOR	YY1	0.0
EEF1G	SKIL	0.0
NFKB1	BIRC3	2.776346383927595
ARL4D	TLE1	1.9840593925343335
GRB2	PIK3R1	0.0
HTT	GIT1	2.121320343559643
IL4R	IRS2	2.598076211353316
ITGB3	SYK	1.7071067811865475
AR	SRC	0.0
CHD3	PRPF40A	2.3660254037844384
FLT1	RASA1	1.4142135623730951
COPS6	BTBD2	0.0
SMAD9	ZNF8	1.5731321849709863
CREBBP	CCND1	6.914213562373095
IL2RA	SHC1	0.0
TFDP1	MYC	6.913045599281769
AKT1	MCL1	4.7382356553358225
IL2RG	PRKCZ	0.0
JAK2	STAT3	2.885800941716264
SQSTM1	TRAF6	1.8660254037844386
RHOA	AKT1	1.5731321849709863
NFYB	NFYC	0.0
IL2	BCL2L1	0.0
DAB1	RELN	3.091650066335189
SGTA	TGFA	0.0
ERBB2	RASA1	5.850233639758174
UTP14A	WDR33	2.23606797749979
PPP2CA	TGFBR2	1.8660254037844386
ATF3	ATF2	0.0
HBP1	CCND1	6.207106781186548
FOXA1	CDKN1B	4.963331653185348
PPP1R13L	TP53	0.0
TP53	PPM1J	9.265728165498393
CDC42	CTNNB1	0.0
PPP2CA	MDM2	3.3155151465676163
MDM2	KLK3	2.9238399287081647
PIK3CA	VLDLR	10.069290883733974
DAB1	PIK3R1	2.9208096264818897
GAB2	IL2RA	5.921096785339531
CTNNB1	TLE1	0.0
PAK2	MAX	1.5731321849709863
DNM2	TIAM2	2.188901059316734
UNC119	BTBD2	0.0
CBL	DOCK1	2.5476205269238843
GRB7	ZBTB16	2.414213562373095
NCK1	SP1	0.0
ERBB2	ANKS1B	6.684778302914099
MAX	PDGFRB	1.9840593925343335
SETDB1	LRIF1	0.0
GAB2	PIK3CA	12.192936731081529
RPS6KB1	EEF2K	5.444097208657794
ITGB1	JAK2	2.0907702751760278
EP300	COPS6	0.0
CACNA1A	YLPM1	3.739267310835703
S100A8	IGSF21	0.0
SETD8	TP53	9.66934967699343
HDAC2	SMAD2	1.7071067811865475
ERBB2	PTPRJ	6.479936636131699
GAB1	GRB2	0.0
SOS1	SMPD1	0.0
TP53	MLH1	9.424646788096284
JAK1	AKT1	2.029982436718843
UBE2I	PIAS2	0.0
GIT1	NCK1	0.0
ERBB3	PTPN11	0.0
PIK3CA	PTPN11	0.0
CHD3	CREB1	0.0
MAX	ZBTB17	1.8660254037844386
EGFR	PPP2CA	2.7368540971714093
CCNB1	PLK1	1.9318516525781364
AR	SMAD3	2.224744871391589
PSMD11	RIF1	2.121320343559643
LCK	PTPRO	0.0
PDPK1	SRC	0.0
MDM2	UBE2D1	0.0
PSMD11	PTN	0.0
MAX	MYCT1	1.7320508075688772
ITGB2	RHOA	2.0907702751760278
NCK1	TNIK	0.0
ETS1	STAT6	2.0907702751760278
TP53	TNFRSF10A	0.0
ITGB3	TLN1	2.802775637731995
ERH	UNC119	0.0
PAK2	MYC	6.3639610306789285
CTBP1	CCND1	0.0
REL	NCK2	0.0
CRK	ITGA4	0.0
EGFR	NCK1	0.0
BRCA1	NCK1	0.0
TP53	CTSD	9.402710943266376
UNC119	PCDHA4	0.0
EPHA2	PIK3CA	10.281112089116753
DAB1	PIK3CA	9.644388247046287
AR	MDM2	3.674234614174767
BCL2L1	TLE1	0.0
CHGB	YLPM1	3.0275205091235833
CHD3	HTT	2.914213562373095
ERBB3	VAV3	3.021977265215872
IL2RA	CCND3	3.0615528128088303
GAB2	JAK1	5.259879592538201
CDH1	PIK3R1	6.7327581777238095
FES	GAB1	1.4142135623730951
LRIF1	PCDHA4	0.0
CASP6	MAPK6	2.4391575887554247
FYN	IL2RG	0.0
TP53	TAP1	0.0
TP53	UFD1L	0.0
LAMA4	TP53	9.04400374531753
GAB2	MET	4.921096785339531
EWSR1	HBP1	1.8251407699364424
APOH	GRB2	0.0
UBE2I	MDM2	0.0
VAV1	RAC1	0.0
CDKN1A	EEF1A1	0.0
SMAD4	PRPF40A	1.8660254037844386
PTPN11	CCND3	0.0
CTNND1	PLEKHA7	0.0
STAT6	COL1A2	2.5476205269238843
PDGFRB	SHC1	0.0
EGF	SMPD1	0.0
FES	IL2RG	0.0
MYC	DDX18	6.3639610306789285
IL4	TYK2	0.0
PIK3R1	PRKCZ	2.5098824189185422
ITGA6	AKT1	1.7071067811865475
CDK2	ABL1	1.9318516525781364
CDKN1A	SETDB1	0.0
CTNNB1	TRRAP	0.0
ZBTB17	CDKN1A	0.0
MYB	BIRC3	3.390363202746577
APC	GSK3B	0.0
PTPN11	AKT1	0.0
CRK	GAB1	0.0
MYC	CDK4	0.0
MAX	ITGB4	2.0907702751760278
JAK2	NFKBIA	0.0
NFYA	NFYB	0.0
IL2RG	AKT1	0.0
EGF	GAB1	1.5731321849709863
KDR	PTPN6	0.0
TNFRSF10B	CASP10	0.0
IL2RA	JAK3	3.0615528128088303
JAK3	STAT3	2.802775637731995
ADAM17	NGFR	0.0
DDIT4	RIF1	0.0
ATXN1	UBQLN4	2.118033988749895
RHOA	SOS1	1.8660254037844386
ARNT	ITGB2	2.0907702751760278
CASP10	FAS	0.0
IL23R	TYK2	1.8251407699364424
PIK3R1	SGMS1	2.5098824189185422
CREB1	SMAD4	0.0
RHOA	SHC1	0.0
UBE2D1	ARIH2	0.0
ITGB3	PIK3CA	9.817282298768518
KIAA1377	SLC38A1	0.0
BMP1	YLPM1	2.5098824189185422
CDH2	PIK3R1	0.0
HSP90AA1	ITGAV	1.7071067811865475
IQGAP1	PAK1	4.866025403784438
PAFAH1B3	RIF1	0.0
EEF1A1	PAFAH1B3	0.0
SMARCA2	MYC	6.979729905024676
ITGB2	PRKCZ	1.9318516525781364
ERBB2	STAT1	0.0
KAT2B	AR	2.224744871391589
UBE3A	HSP90AA1	1.5731321849709863
ZNF24	UNC119	0.0
EGF	ERBB3	2.8025170768881473
HIF1A	TERT	0.0
PAK1	WASF1	5.921096785339531
EEF1G	NCK2	0.0
ITGB3	PIK3R1	2.802775637731995
ESR1	IGF1R	3.694452528530629
NGF	PIK3R1	2.5098824189185422
IL4	SHC1	0.0
EPHA2	RAC1	0.0
PAFAH1B3	SETDB1	0.0
PDPK1	DDIT4	0.0
EDNRA	RAC1	0.0
PLK1	MAPK6	2.4391575887554247
FOS	HDAC1	1.9840593925343335
CTNNA1	CTNNB1	0.0
TRAF6	TP53	9.036685539481937
JAK3	PRKCZ	1.7071067811865475
ARIH2	UTP14A	0.0
KIT	RPS6KB1	5.1088109966013
EPHA2	BCAR1	2.3228756555322954
CTNNB1	HNF1A	0.0
CDC42	UBR1	0.0
LEF1	CDH1	0.0
ERBB2	HRAS	6.776116209754899
ANXA7	EEF1A1	0.0
CDH1	CTNNB1	0.0
SIAH1	UBE2D1	0.0
MYC	TERT	0.0
IL2	CCND3	0.0
CDC42	LRIF1	0.0
MYC	ITGB1	6.522879653276819
PRKCZ	MAPK8	1.4142135623730951
RB1	SMARCA2	3.8940144343994167
ATXN1	CCNK	2.118033988749895
GAPDH	PAFAH1B3	0.0
TRAF2	MAP2K4	4.582135603887649
RB1	TFDP1	4.203160950509568
ATN1	DVL2	0.0
CD19	LYN	1.8660254037844386
ERBB2	PTPN11	0.0
VAV2	RHOA	1.5731321849709863
AKT1	CDKN1B	2.8865562529568844
MEOX2	RCHY1	0.0
PIK3R1	DTNBP1	3.605551275463989
MAX	TAF9	1.9840593925343335
CCNA2	MAPK14	0.0
TP53	AFP	0.0
ACTN1	CACNA1A	2.9364916731037085
CDH2	PTPRB	0.0
SMAD4	CDKN1A	0.0
JAK3	STAT5A	2.732050807568877
IRS2	PIK3R1	3.5348264453008715
APOH	TP53	9.051315688243536
CASP6	CHD3	2.2071067811865475
AR	HRAS	2.6389584337646843
TP53	CX3CL1	9.265728165498393
FRS2	SOS1	3.237733648910723
EGFR	CLNK	2.5779354745735183
AXIN1	SMAD3	2.118033988749895
IL1B	NFKB1	0.0
RELA	BIRC3	2.3654191763642474
HBP1	MYC	6.3639610306789285
SMAD4	SQSTM1	1.8660254037844386
HGF	SRC	0.0
GADD45A	TP53	0.0
TGFBR2	SMAD3	2.0
KDR	PLCG1	2.224744871391589
CASP6	PIN1	0.0
ERH	COPS6	0.0
MAX	ITGB1	1.7320508075688772
AKT1	NFKB1	1.8251407699364424
SMAD4	ZBTB17	2.0
ARIH2	KAT5	0.0
SIK1	TP53	0.0
FOXA1	JUN	3.490988962601558
PIK3CA	SQSTM1	9.658363676170627
CDC42	RPS6KB1	0.0
IL12RB1	NFKB1	2.118033988749895
IL2RA	STAT1	0.0
CBL	PIK3R1	3.0275205091235833
IL12B	STAT6	0.0
GSTM4	ZBTB16	2.414213562373095
TIAM2	RAC1	0.0
CASP1	IL1B	0.0
APC	CTBP1	0.0
TNFRSF10A	MAP3K1	0.0
PAFAH1B3	UNC119	0.0
IL2RB	SYK	1.5731321849709863
CHD3	SLC38A1	0.0
ATF2	GADD45A	0.0
GAPDH	KAT5	0.0
GAPDH	GSK3B	0.0
PAFAH1B3	IGSF21	0.0
CBL	KITLG	1.9318516525781364
ITGAV	IGF1R	3.8284271247461903
SMAD3	SMAD9	1.8660254037844386
FRS2	KDR	3.3979157616563596
ERBB3	SYNGAP1	2.8025170768881473
EP300	SMAD4	2.414213562373095
ERBB3	PIK3R1	3.5291410885646703
HTT	SETDB1	2.914213562373095
EFNA1	CBL	1.9318516525781364
GRB7	SETDB1	2.5
TYK2	STAT5A	2.850084796318772
IL2RG	SMPD1	0.0
FES	IL4	0.0
GOLGA2	UBE2I	0.0
EPHA2	PIK3R1	3.1256512932642897
PIK3C2B	PIK3R1	3.2169892001050897
NGFR	CASP6	0.0
EP300	PAK2	2.121320343559643
JAK2	PIK3CA	9.94427190999916
XRCC6	HTT	2.2802389661575337
E2F1	HDAC1	2.23606797749979
MACF1	ATF7IP	3.8380534910812596
ITGAV	KDR	2.0
NFYA	TP53	0.0
STAT3	CCND1	7.220675407593914
IL2	RPS6KB1	0.0
NEDD9	BCAR3	4.121180261605921
CTNNA1	RAC1	0.0
IL4	PIK3R1	0.0
IL2	MYC	0.0
TRAF2	NFKB1	2.23606797749979
EEF1A1	TK1	0.0
MYC	TAF9	6.645794895318107
SAT1	UNC119	0.0
EGFR	FES	2.5779354745735183
PIK3R1	PRKCD	2.668801041516433
PAK1	PIK3CA	12.352965604812887
TP53	PRDM1	10.569692967917543
IL12B	STAT1	0.0
DGCR8	RNASEN	0.0
NCOR1	MYC	8.362223727126826
KAT5	TRRAP	0.0
CBL	VAV1	2.224744871391589
IL4	STAT6	0.0
JAK2	PTPRJ	2.342778860141484
ABL1	SP1	2.5476205269238843
JAK3	SGMS1	1.7071067811865475
BCR	TP53	9.258422469430084
PIK3R1	RPS6KB1	6.246872846389789
PDPK1	PTPRO	0.0
NGF	EPB41L1	1.5731321849709863
MAX	RBL1	1.9840593925343335
NFYC	TP53	0.0
PIK3R1	SRC	0.0
SMAD2	SKIL	1.8660254037844386
MAP3K1	UBE2D1	0.0
ESR1	AKT1	1.5731321849709863
EEF1G	WDR33	0.0
ERBB3	NCK1	0.0
UNC119	UBQLN4	0.0
GAB2	IL2RB	4.803029340790344
TK1	ZBTB16	0.0
PAK1	PIP5K1A	4.707106781186548
SYK	PIK3CA	9.665343214771006
BIRC3	LRDD	0.0
IL1R1	NFKB1	0.0
BCL6	IRS2	2.598076211353316
EGFR	PTPRJ	2.9888626821368653
CTNNA1	IQGAP1	1.9840593925343335
TCF7L2	MYC	6.50073923857676
PPP1CA	TP53	0.0
JUN	TP53	9.051315688243536
EDN1	EDNRA	2.643598454290256
IL2RG	SGMS1	0.0
EEF1G	PSMD11	0.0
MPHOSPH6	RIF1	0.0
FTL	PTN	0.0
CASP8	CHD3	3.0
IL4R	SHC1	0.0
ERBB2	SHC1	0.0
STAT1	CASP1	0.0
RB1	MET	3.669269563007828
KAT5	TP53	0.0
PLK1	RHOA	1.290569415042095
GAB1	PDPK1	0.0
CD19	PIK3R1	2.668801041516433
EP300	FOXO3	3.74671558424046
TIAM2	DISC1	2.3228756555322954
KITLG	VAV1	1.7071067811865475
EGFR	PTPN11	0.0
MEOX2	DGCR8	0.0
TP53	FDXR	0.0
TK1	COPS6	0.0
CTNNA1	EGFR	2.8371173070873836
E2F1	CDKN1B	3.297483460520232
IGF1R	SOS1	3.8284271247461903
CASP8	CASP6	2.2071067811865475
IL2RA	AKT1	2.7686595939953778
ITGB1	VEGFA	0.0
TYK2	IL1R1	0.0
HDAC2	FDXR	0.0
CTNNB1	DLG1	0.0
ITGA6	HRAS	2.414213562373095
EP300	SIRT1	2.121320343559643
ARNT	EDN1	2.8025170768881473
PIN1	RBPMS	0.0
SRC	MAP2K1	0.0
ATXN1	SGMS1	1.8251407699364424
GAB1	PLCG1	1.9318516525781364
PTPRB	PXN	0.0
SHC1	CREB1	0.0
EPHA2	PAK1	5.2090892340188955
EPS8	RAC1	0.0
MET	RANBP9	3.0545256618536034
DAB1	PAFAH1B2	2.118033988749895
GSK3B	UBR1	0.0
CDKN1A	RB1	0.0
CRK	ERBB3	0.0
GAB2	LCK	0.0
SMAD4	ATF7IP	2.5
PAFAH1B3	TLE1	0.0
TEK	PIK3CA	9.658363676170627
CHGB	S100A8	0.0
PIK3R1	STAT3	3.605551275463989
CRK	MAPK8	0.0
MYB	IQGAP1	2.598076211353316
PPP1CA	YLPM1	0.0
CDH2	PIK3CA	0.0
PGF	PLCG1	1.9318516525781364
PIP5K1C	TLN1	2.9208096264818897
CTNNA1	MYO6	2.776346383927595
CCND1	MYB	7.232050807568877
POU4F1	CDKN1A	0.0
JAK1	STAT3	2.992511824357958
SDC2	CASP3	2.2071067811865475
AXIN1	CTNNB1	0.0
CTNND1	PIK3R1	2.5098824189185422
IL2RA	PTPN11	0.0
BDNF	TP53	0.0
HSP90AA1	KDR	1.7071067811865475
AR	REL	0.0
MTOR	IRS1	2.668801041516433
ITGB2	PXN	0.0
JUN	SP1	2.029982436718843
AGAP2	EPB41L1	1.8660254037844386
BRCA1	GADD45A	0.0
BMX	EGFR	2.9888626821368653
IRS1	NCK2	0.0
TP53	TRRAP	9.654719528231832
MAPK14	ATF2	0.0
PDPK1	PTPN22	0.0
CTNNB1	EPHA2	0.0
AKT1	RPS6KB1	4.930011286667337
NGF	PIK3CA	9.451256894984079
BAX	GSN	0.0
IL2	STAT3	0.0
FTL	TSG101	0.0
TYK2	PIK3R1	2.9208096264818897
GIT1	ITGA4	1.5731321849709863
CASP8	BID	2.2071067811865475
SYK	CBL	1.9318516525781364
DNM2	CTNND1	1.5731321849709863
PIAS4	UBE2I	0.0
HSP90AA1	STK11	1.9318516525781364
APC	CREBBP	2.995352392457285
RPS6KB1	CRK	0.0
ANGPT2	STAT5A	0.0
BRCA1	CDKN1B	4.329260560141604
HNF1A	CCND1	6.618033988749895
KIT	STAT3	2.9208096264818897
PRPF40A	UBQLN4	1.8660254037844386
UBE2I	SETDB1	0.0
CTBP1	HNF1A	0.0
TYK2	FOS	1.9840593925343335
PVRL1	CTNNA1	1.9840593925343335
PTN	SAT1	0.0
TP53	CCNB1	9.236467835802538
CDC42	MAP3K1	0.0
XRCC6	SMAD3	1.8660254037844386
DAB1	ZCCHC10	0.0
CTBP1	TFDP1	0.0
SERPINB9	SETDB1	3.1583123951777
FES	JAK1	2.029982436718843
IL2RB	PRKCZ	1.5731321849709863
FOS	SMAD3	1.8660254037844386
SDC2	SHC1	0.0
SMAD2	TGFBR1	1.8660254037844386
PIK3R1	CSDE1	3.2169892001050897
IGF1R	PRKCD	3.694452528530629
GRB2	JAK2	0.0
NCK1	MAPK8	0.0
BARD1	TP53	0.0
ITGA2B	ITGB3	2.58113883008419
GIT1	PAK1	4.707106781186548
RIF1	KIAA1377	2.414213562373095
BCL6	IL4R	1.7320508075688772
SOS1	PAK1	5.0
PVRL3	KRTAP10-7	0.0
AR	CARM1	1.9318516525781364
RAC1	CDH1	0.0
PPA1	UNC119	0.0
KDR	PIK3CA	9.651378691185707
BLK	STAT3	3.0275205091235833
SULT1E1	LRIF1	0.0
ERBB2	BCAR3	6.803300858899107
PIK3R1	VAV2	2.5098824189185422
PDGFRB	PTPN12	2.118033988749895
PRKCD	NFKB1	1.9840593925343335
LEF1	TLE1	0.0
EGFR	SYNGAP1	2.7368540971714093
CTNNB1	KDR	0.0
DNM2	ATF7IP	2.3660254037844384
AXIN1	CDH2	0.0
IL2	JAK1	0.0
GAB2	PTPN11	0.0
GATA3	JUN	5.611262075065218
MAP3K7	IKBKB	5.5953163321836055
LRIF1	KIAA1377	0.0
IL4	JAK1	0.0
MYC	TK1	0.0
CBL	LCK	0.0
MAX	CDKN1B	3.045474875554776
FRS2	NCK1	0.0
EPB41L1	PIK3R1	2.668801041516433
FTL	PIK3CA	0.0
FRS2	PAK1	6.259914814074806
PIN1	LRIF1	0.0
DOCK1	RAC1	0.0
PDGFRB	PTPRB	2.776346383927595
TP53	UBE2I	0.0
GAB2	AKT1	4.6441107181924535
CTNNB1	SKP1	0.0
VEGFA	SOS1	0.0
BARD1	GIT1	0.0
MAP2K4	PRKCD	4.330127018922193
AR	PIAS4	2.0907702751760278
DLG1	PIK3R1	3.4610880329096947
S100A8	UNC119	0.0
PIK3CA	RAC1	0.0
RIPK1	MAP4K4	2.776346383927595
CDC42	PRKCZ	0.0
NFKB1	CASP8	2.618033988749895
ARHGDIA	CDKN1B	0.0
HDAC1	JUN	1.8251407699364424
TP53I3	UBR1	2.188901059316734
HDAC1	TERT	0.0
IL2RG	IRS2	0.0
EWSR1	SMAD1	0.0
EPS8	PAK1	5.5
PRKACA	RANBP9	2.643598454290256
SDC2	MAPK8	1.4142135623730951
DNM2	CDH1	5.965044917377223
KDR	NCK1	0.0
CASP8	ITGB3	2.5
HDAC2	PRMT5	1.7071067811865475
TP53	PCDHA4	9.258422469430084
EIF4B	EIF4A1	0.0
SMAD4	TGFBR1	1.8660254037844386
ITIH1	PIK3CA	9.958236433584458
AR	PIK3CA	9.637392330932423
TRAF2	RELA	1.8251407699364424
RCC1	LRIF1	0.0
CRK	ITGB1	0.0
SMAD3	SMURF1	1.8660254037844386
MYC	NFYA	0.0
TP53	RB1	9.999867950325557
LCK	PRKCZ	0.0
